Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-064.009,-019.809,+010.368,-0.158,+0.665,+2.563,-03.2090,-01.6340,-08.7750,-00.003703,+00.002216,+00.001428
-064.009,-019.807,+010.364,-0.167,+0.655,+2.524,-03.1900,-01.6110,-08.7230,-00.003729,+00.000251,+00.001418
-064.008,-019.806,+010.361,-0.163,+0.660,+2.557,-03.2080,-01.6170,-08.7590,-00.001083,-00.000893,+00.003699
-064.003,-019.807,+010.359,-0.163,+0.675,+2.535,-03.2050,-01.6190,-08.7520,-00.001412,-00.000027,+00.004292
-063.999,-019.809,+010.355,-0.167,+0.655,+2.546,-03.2030,-01.5970,-08.7150,-00.000053,-00.000615,+00.004310
-063.997,-019.810,+010.355,-0.158,+0.650,+2.552,-03.1980,-01.6000,-08.6950,+00.002233,-00.000749,+00.001140
-063.995,-019.812,+010.358,-0.167,+0.660,+2.541,-03.1610,-01.6220,-08.7240,+00.001312,-00.002218,+00.002935
-063.993,-019.814,+010.358,-0.172,+0.650,+2.535,-03.1990,-01.6090,-08.7110,+00.001161,-00.000756,+00.003116
-063.988,-019.817,+010.357,-0.163,+0.640,+2.546,-03.2130,-01.5840,-08.7200,+00.000374,-00.001842,+00.006295
-063.984,-019.821,+010.356,-0.153,+0.665,+2.536,-03.2090,-01.5970,-08.7590,-00.000050,-00.002843,+00.004118
-063.982,-019.823,+010.354,-0.163,+0.655,+2.552,-03.1960,-01.5790,-08.7390,+00.001722,+00.000078,+00.002164
-063.980,-019.821,+010.353,-0.167,+0.645,+2.552,-03.2270,-01.6090,-08.7520,-00.001234,+00.004928,+00.001057
-063.979,-019.816,+010.351,-0.158,+0.680,+2.535,-03.2040,-01.5980,-08.7590,-00.002393,+00.005387,+00.001135
-063.977,-019.811,+010.349,-0.172,+0.655,+2.551,-03.2130,-01.5910,-08.7400,-00.001611,+00.002899,+00.003203
-063.975,-019.811,+010.346,-0.163,+0.645,+2.541,-03.2000,-01.6170,-08.6930,-00.001410,+00.002310,+00.001741
