Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+177.966,-017.292,+005.607,-0.166,+0.461,+2.561,-02.7810,-00.8740,-08.9690,+00.000870,+00.002442,-00.000029
+177.966,-017.290,+005.608,-0.164,+0.444,+2.566,-02.7870,-00.8810,-08.9380,+00.000415,+00.000752,-00.000878
+177.966,-017.287,+005.610,-0.155,+0.478,+2.561,-02.7900,-00.9090,-08.9640,-00.000313,+00.000135,+00.000277
+177.966,-017.285,+005.610,-0.166,+0.451,+2.561,-02.7870,-00.8830,-08.9590,-00.000204,+00.000526,-00.001397
+177.965,-017.284,+005.613,-0.159,+0.429,+2.572,-02.7930,-00.9200,-08.9650,+00.000671,-00.001102,-00.000899
+177.964,-017.284,+005.615,-0.159,+0.444,+2.529,-02.8100,-00.8730,-08.9780,+00.000360,-00.000902,-00.000916
+177.962,-017.285,+005.616,-0.162,+0.459,+2.555,-02.8050,-00.9170,-08.9660,+00.000928,-00.000061,-00.000078
+177.960,-017.284,+005.619,-0.164,+0.464,+2.577,-02.7990,-00.8780,-08.9600,+00.001720,-00.000356,-00.000895
+177.961,-017.286,+005.620,-0.173,+0.459,+2.544,-02.8030,-00.8940,-08.9630,+00.000052,-00.000416,+00.001027
+177.962,-017.286,+005.621,-0.169,+0.464,+2.563,-02.7790,-00.8970,-08.9970,-00.001074,-00.000217,+00.000011
+177.963,-017.286,+005.620,-0.159,+0.474,+2.571,-02.8110,-00.8870,-08.9700,+00.000070,-00.000555,+00.000189
+177.962,-017.285,+005.620,-0.164,+0.449,+2.561,-02.7840,-00.8910,-08.9750,-00.000160,+00.000295,-00.002017
+177.959,-017.285,+005.623,-0.169,+0.464,+2.558,-02.7940,-00.8940,-08.9450,+00.001873,+00.001122,-00.001626
+177.957,-017.284,+005.626,-0.164,+0.434,+2.561,-02.7960,-00.8900,-08.9590,+00.003283,-00.001602,-00.001344
+177.957,-017.284,+005.627,-0.159,+0.474,+2.577,-02.7920,-00.8680,-08.9490,+00.002010,-00.000121,-00.000158
+177.958,-017.281,+005.627,-0.166,+0.464,+2.560,-02.7980,-00.8840,-08.9740,+00.000331,+00.001947,-00.000217
+177.957,-017.279,+005.626,-0.159,+0.454,+2.582,-02.8090,-00.8830,-08.9680,-00.000057,+00.003544,+00.000076
+177.957,-017.277,+005.627,-0.159,+0.459,+2.566,-02.8000,-00.8650,-08.9650,+00.000343,+00.001145,-00.001869
+177.955,-017.277,+005.628,-0.155,+0.468,+2.550,-02.7900,-00.9070,-08.9640,+00.001606,-00.002063,-00.001105
+177.952,-017.280,+005.633,-0.164,+0.439,+2.582,-02.7950,-00.9120,-08.9490,+00.001035,-00.002816,-00.001010
+177.951,-017.281,+005.636,-0.155,+0.459,+2.566,-02.7970,-00.8920,-08.9900,-00.000047,-00.000227,+00.000726
+177.952,-017.282,+005.636,-0.171,+0.454,+2.542,-02.8000,-00.8730,-08.9950,+00.000587,-00.000010,+00.000507
+177.952,-017.281,+005.639,-0.155,+0.429,+2.588,-02.8050,-00.8920,-08.9580,+00.004228,-00.000039,-00.001087
+177.951,-017.281,+005.644,-0.159,+0.459,+2.561,-02.7890,-00.9020,-08.9720,+00.003982,-00.000967,+00.000153
+177.950,-017.282,+005.648,-0.164,+0.459,+2.558,-02.8040,-00.8980,-08.9670,+00.003154,-00.001483,-00.001679
+177.949,-017.284,+005.650,-0.169,+0.434,+2.582,-02.7920,-00.8490,-08.9720,+00.003612,-00.001624,-00.000797
+177.949,-017.285,+005.652,-0.164,+0.439,+2.566,-02.8020,-00.9000,-08.9600,+00.002611,-00.001842,-00.001031
+177.948,-017.284,+005.655,-0.169,+0.471,+2.547,-02.8120,-00.8970,-08.9730,+00.002957,-00.000274,+00.000703
+177.948,-017.284,+005.658,-0.169,+0.439,+2.566,-02.7910,-00.8870,-08.9580,+00.002805,+00.000416,-00.000566
+177.947,-017.283,+005.662,-0.164,+0.488,+2.560,-02.7920,-00.8960,-08.9690,+00.001439,-00.000502,+00.000632
