Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-164.911,-026.602,-005.579,+0.092,-0.300,+2.548,-04.2050,+00.8260,-08.4280,+00.017528,+00.065623,+00.017711
-164.893,-026.529,-005.570,+0.082,-0.280,+2.553,-04.2090,+00.7870,-08.3890,+00.014282,+00.060891,+00.023910
-164.875,-026.467,-005.585,+0.087,-0.245,+2.542,-04.0110,+00.8890,-08.4420,-00.007959,+00.043451,+00.014021
-164.871,-026.438,-005.598,+0.082,-0.300,+2.553,-04.2340,+00.7290,-08.3830,-00.008934,+00.014589,+00.006044
-164.861,-026.431,-005.617,+0.092,-0.280,+2.548,-04.2320,+00.7500,-08.4190,-00.017293,+00.002115,+00.012292
-164.837,-026.425,-005.663,+0.092,-0.275,+2.553,-04.2370,+00.7350,-08.4830,-00.036535,+00.004056,+00.026406
-164.797,-026.422,-005.729,+0.073,-0.285,+2.552,-04.1990,+00.7400,-08.4650,-00.042283,-00.004512,+00.035860
-164.745,-026.419,-005.800,+0.073,-0.270,+2.541,-04.2570,+00.7850,-08.4540,-00.039309,+00.001394,+00.044733
-164.686,-026.399,-005.877,+0.073,-0.295,+2.558,-04.1860,+00.8630,-08.4540,-00.044281,+00.017327,+00.047521
-164.638,-026.383,-005.952,+0.073,-0.305,+2.542,-04.1780,+00.9280,-08.3670,-00.048065,+00.003701,+00.036676
-164.595,-026.380,-006.030,+0.073,-0.300,+2.547,-04.1980,+00.8900,-08.4520,-00.052881,-00.002844,+00.033092
-164.551,-026.376,-006.107,+0.087,-0.300,+2.548,-04.2370,+00.9170,-08.4370,-00.050963,+00.002080,+00.037702
-164.505,-026.365,-006.179,+0.073,-0.300,+2.536,-04.2210,+00.8770,-08.4480,-00.042247,+00.007537,+00.040117
-164.454,-026.347,-006.248,+0.064,-0.290,+2.536,-04.2260,+00.8700,-08.4380,-00.041677,+00.011134,+00.043631
-164.392,-026.341,-006.347,+0.078,-0.300,+2.558,-04.1720,+00.8410,-08.3540,-00.085944,-00.007814,+00.054557
-164.301,-026.350,-006.499,+0.082,-0.300,+2.531,-04.1900,+00.9000,-08.2890,-00.121750,-00.021115,+00.087117
-164.147,-026.355,-006.720,+0.073,-0.300,+2.536,-04.2260,+01.0970,-08.4150,-00.138778,-00.019383,+00.139382
-163.956,-026.346,-006.968,+0.068,-0.305,+2.536,-04.1060,+01.3340,-08.3660,-00.136302,-00.002817,+00.147790
-163.799,-026.330,-007.178,+0.059,-0.335,+2.547,-04.2780,+01.2310,-08.3300,-00.111746,+00.001780,+00.112292
-163.668,-026.304,-007.350,+0.063,-0.335,+2.552,-04.2870,+01.0230,-08.4940,-00.087613,+00.020764,+00.109511
-163.514,-026.242,-007.514,+0.063,-0.310,+2.520,-04.1600,+01.1490,-08.4440,-00.079724,+00.044578,+00.137161
-163.356,-026.167,-007.659,+0.054,-0.345,+2.508,-04.2540,+01.2140,-08.3960,-00.049530,+00.055865,+00.120257
-163.259,-026.086,-007.756,+0.059,-0.330,+2.525,-04.1130,+01.1000,-08.4470,-00.043197,+00.059217,+00.061392
-163.221,-026.013,-007.812,+0.040,-0.310,+2.557,-04.1310,+01.2140,-08.4310,-00.026457,+00.056363,+00.027819
-163.196,-025.957,-007.853,+0.045,-0.330,+2.519,-04.0310,+01.0310,-08.4540,-00.032688,+00.036677,+00.032161
-163.137,-025.952,-007.934,+0.049,-0.335,+2.519,-03.9540,+01.0280,-08.4760,-00.057308,-00.023436,+00.050905
-163.070,-026.012,-008.048,+0.059,-0.330,+2.541,-03.9800,+01.2570,-08.4720,-00.070407,-00.074959,+00.036092
-163.022,-026.121,-008.155,+0.068,-0.360,+2.542,-04.0250,+01.2750,-08.4010,-00.075986,-00.111562,+00.024090
-162.963,-026.267,-008.273,+0.054,-0.330,+2.525,-04.1550,+01.1530,-08.4640,-00.076676,-00.142062,+00.030345
-162.900,-026.426,-008.385,+0.064,-0.300,+2.541,-04.2290,+01.1970,-08.4470,-00.072835,-00.141444,+00.026660
-162.853,-026.572,-008.486,+0.077,-0.370,+2.542,-04.2430,+01.2490,-08.4210,-00.065127,-00.123459,+00.011667
-162.830,-026.702,-008.568,+0.073,-0.335,+2.536,-04.2040,+01.2560,-08.4120,-00.055513,-00.107972,-00.009184
-162.848,-026.813,-008.609,+0.092,-0.330,+2.543,-04.3040,+01.2580,-08.3740,-00.036740,-00.085201,-00.039943
-162.902,-026.901,-008.618,+0.082,-0.350,+2.521,-04.2990,+01.3010,-08.3840,-00.026932,-00.060901,-00.057727
-162.984,-026.969,-008.603,+0.087,-0.345,+2.548,-04.2710,+01.2650,-08.3880,-00.016052,-00.043006,-00.082582
-163.104,-027.026,-008.551,+0.082,-0.350,+2.548,-04.2760,+01.3290,-08.3510,+00.008682,-00.033243,-00.102350
-163.244,-027.083,-008.452,+0.087,-0.355,+2.548,-04.2330,+01.2910,-08.2700,+00.041226,-00.038582,-00.125995
-163.397,-027.182,-008.342,+0.091,-0.345,+2.526,-04.2170,+01.2720,-08.3260,+00.036583,-00.084437,-00.131456
-163.545,-027.331,-008.221,+0.110,-0.316,+2.533,-04.3120,+01.2400,-08.3080,+00.050437,-00.128335,-00.127172
-163.676,-027.523,-008.100,+0.101,-0.345,+2.527,-04.3580,+01.2130,-08.2710,+00.059942,-00.168395,-00.127185
-163.827,-027.770,-007.949,+0.115,-0.331,+2.538,-04.2490,+01.2230,-08.3100,+00.079285,-00.218848,-00.159185
-163.990,-028.089,-007.764,+0.129,-0.321,+2.539,-04.3370,+01.1560,-08.3650,+00.103842,-00.287899,-00.158496
-164.114,-028.497,-007.568,+0.134,-0.341,+2.539,-04.5030,+01.1280,-08.2420,+00.130633,-00.375974,-00.140846
-164.224,-029.026,-007.353,+0.148,-0.341,+2.556,-04.6180,+01.1080,-08.2500,+00.153676,-00.493072,-00.144576
-164.350,-029.734,-007.073,+0.180,-0.311,+2.530,-04.5200,+01.1950,-08.3210,+00.215257,-00.663078,-00.189931
-164.506,-030.688,-006.707,+0.204,-0.321,+2.548,-04.9370,+00.9500,-08.1920,+00.269318,-00.909809,-00.225491
-164.651,-031.965,-006.305,+0.251,-0.292,+2.533,-05.0600,+00.9130,-08.1010,+00.300215,-01.220436,-00.242618
-164.806,-033.651,-005.853,+0.316,-0.273,+2.519,-05.0610,+00.7970,-08.0440,+00.329445,-01.609342,-00.286048
-165.000,-035.868,-005.344,+0.377,-0.273,+2.549,-05.2250,+01.0190,-08.1100,+00.359119,-02.107774,-00.351129
-165.229,-038.755,-004.666,+0.480,-0.239,+2.516,-05.4180,+00.7680,-08.2340,+00.548521,-02.747210,-00.399209
-165.520,-042.425,-003.721,+0.615,-0.196,+2.478,-05.5510,+00.6460,-07.6980,+00.722273,-03.454208,-00.451451
-166.066,-047.010,-002.312,+0.728,-0.202,+2.461,-06.0880,+00.5650,-07.8200,+01.042802,-04.305666,-00.588678
-167.188,-052.680,-000.030,+0.924,-0.125,+2.393,-07.0490,+01.0130,-08.2250,+01.348507,-05.309377,-00.832113
-169.796,-059.390,+004.021,+1.139,-0.018,+2.298,-08.8900,+01.7200,-08.2870,+01.825543,-06.220242,-01.230248
-176.565,-066.642,+012.176,+1.312,+0.050,+2.142,-11.5240,+02.3970,-12.8670,+01.685690,-06.719614,-02.072989
