Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-131.635,-031.880,+009.316,+0.288,+0.665,+2.536,-04.9910,-01.3360,-07.9220,+00.000847,-00.001031,-00.001069
-131.635,-031.882,+009.318,+0.293,+0.665,+2.525,-05.0040,-01.3130,-07.9520,+00.000918,-00.002262,+00.001443
-131.633,-031.883,+009.318,+0.288,+0.655,+2.531,-05.0050,-01.3140,-07.9360,+00.001375,-00.000251,+00.001426
-131.633,-031.885,+009.319,+0.284,+0.655,+2.536,-05.0240,-01.3140,-07.9730,+00.001481,-00.001000,+00.001418
-131.635,-031.886,+009.322,+0.288,+0.675,+2.525,-05.0200,-01.3040,-07.9480,+00.002262,-00.001026,-00.003119
-131.637,-031.887,+009.327,+0.288,+0.690,+2.536,-04.9910,-01.3210,-07.9240,+00.002564,-00.000875,-00.002503
-131.636,-031.886,+009.328,+0.288,+0.645,+2.509,-05.0030,-01.3250,-07.9400,+00.001414,+00.000059,+00.001681
-131.637,-031.887,+009.328,+0.284,+0.660,+2.531,-04.9800,-01.2940,-07.9240,+00.001233,-00.000560,+00.000746
-131.634,-031.888,+009.325,+0.288,+0.665,+2.536,-05.0150,-01.2890,-07.9500,-00.000047,-00.001845,+00.002526
-131.631,-031.892,+009.324,+0.284,+0.680,+2.525,-05.0200,-01.2840,-07.9330,+00.001650,-00.001147,-00.000043
-131.631,-031.893,+009.326,+0.284,+0.646,+2.531,-05.0210,-01.2910,-07.9670,+00.001679,-00.000565,-00.000469
-131.631,-031.896,+009.327,+0.279,+0.675,+2.530,-05.0330,-01.2830,-07.9110,+00.002052,-00.001961,+00.000877
-131.632,-031.899,+009.330,+0.279,+0.660,+2.503,-05.0080,-01.3140,-07.9330,+00.002957,-00.001214,-00.001674
-131.633,-031.903,+009.335,+0.284,+0.645,+2.514,-05.0120,-01.2900,-07.9630,+00.003818,-00.002934,+00.000375
-131.633,-031.908,+009.338,+0.288,+0.635,+2.504,-05.0150,-01.2930,-07.9190,+00.002742,-00.006492,+00.001787
-131.632,-031.915,+009.340,+0.293,+0.655,+2.536,-05.0260,-01.2930,-07.9440,+00.002933,-00.005485,+00.001480
