Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+165.338,-017.508,+005.310,-0.133,+0.411,+2.530,-02.8390,-00.8500,-08.9690,+00.002302,-00.002192,+00.000602
+165.339,-017.510,+005.312,-0.128,+0.374,+2.555,-02.8500,-00.8210,-08.9530,+00.001029,-00.000782,+00.000242
+165.338,-017.512,+005.313,-0.142,+0.404,+2.538,-02.8490,-00.8370,-08.9740,+00.000459,-00.001759,-00.001000
+165.337,-017.513,+005.314,-0.135,+0.399,+2.533,-02.8350,-00.8260,-08.9450,-00.000782,+00.001108,+00.000896
+165.338,-017.513,+005.314,-0.128,+0.389,+2.539,-02.8590,-00.8280,-08.9490,-00.000567,-00.001270,-00.000272
+165.339,-017.513,+005.314,-0.133,+0.399,+2.533,-02.8290,-00.8370,-08.9440,-00.001635,-00.000091,+00.002343
+165.340,-017.513,+005.314,-0.140,+0.401,+2.546,-02.8280,-00.8320,-08.9600,-00.001281,+00.000820,+00.000473
+165.342,-017.514,+005.313,-0.133,+0.404,+2.549,-02.8400,-00.8380,-08.9530,-00.000940,+00.000973,+00.001781
+165.343,-017.513,+005.312,-0.128,+0.403,+2.512,-02.8210,-00.8110,-08.9510,-00.000710,+00.001397,-00.000363
+165.342,-017.513,+005.311,-0.137,+0.396,+2.536,-02.8560,-00.8620,-08.9830,-00.001263,-00.000463,-00.000414
+165.342,-017.512,+005.311,-0.128,+0.374,+2.555,-02.8610,-00.8530,-08.9590,-00.000727,+00.000063,+00.000031
+165.342,-017.512,+005.309,-0.133,+0.408,+2.517,-02.8470,-00.8360,-08.9600,-00.001719,+00.000753,+00.000131
+165.344,-017.511,+005.308,-0.133,+0.386,+2.525,-02.8290,-00.8130,-08.9720,-00.000358,+00.000543,+00.000419
+165.345,-017.513,+005.308,-0.137,+0.389,+2.544,-02.8300,-00.8310,-08.9740,-00.000259,-00.001943,-00.001204
+165.345,-017.514,+005.309,-0.128,+0.394,+2.533,-02.8250,-00.8450,-08.9740,+00.000596,-00.001852,+00.000198
+165.344,-017.515,+005.310,-0.126,+0.379,+2.547,-02.8460,-00.8360,-08.9360,+00.000244,-00.000381,+00.001094
+165.344,-017.516,+005.310,-0.137,+0.374,+2.555,-02.8590,-00.8360,-08.9450,-00.000132,+00.000375,+00.000751
+165.346,-017.517,+005.309,-0.133,+0.428,+2.538,-02.8460,-00.8230,-08.9310,-00.000147,+00.000666,+00.002080
