Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-088.368,-019.421,+009.994,-0.143,+0.640,+2.489,-03.1360,-01.5490,-08.7460,-00.006970,+00.015363,-00.006142
-088.370,-019.406,+009.988,-0.152,+0.635,+2.478,-03.1170,-01.5840,-08.7370,-00.008220,+00.009035,-00.002315
-088.370,-019.393,+009.980,-0.147,+0.610,+2.538,-03.1220,-01.5810,-08.7420,-00.010337,+00.008723,+00.001439
-088.364,-019.386,+009.974,-0.133,+0.650,+2.500,-03.1250,-01.5260,-08.7300,-00.001887,+00.003447,+00.005626
-088.357,-019.386,+009.970,-0.147,+0.605,+2.505,-03.1510,-01.5250,-08.7900,-00.002111,+00.000374,+00.005557
-088.352,-019.384,+009.964,-0.147,+0.625,+2.516,-03.1480,-01.5490,-08.7640,-00.007340,+00.003151,+00.000918
-088.347,-019.377,+009.958,-0.142,+0.660,+2.500,-03.1390,-01.5250,-08.8000,-00.002555,+00.008284,+00.002356
-088.345,-019.371,+009.955,-0.147,+0.620,+2.521,-03.1120,-01.5310,-08.7570,-00.000109,+00.004435,+00.001514
-088.342,-019.369,+009.955,-0.142,+0.610,+2.543,-03.0960,-01.5500,-08.7240,+00.001053,-00.000013,+00.002742
-088.338,-019.371,+009.954,-0.133,+0.669,+2.516,-03.1180,-01.5370,-08.7810,+00.000887,-00.002608,+00.003011
-088.337,-019.373,+009.955,-0.143,+0.610,+2.506,-03.1130,-01.5540,-08.7680,+00.001280,-00.000913,+00.000713
-088.337,-019.374,+009.956,-0.147,+0.610,+2.538,-03.1090,-01.5530,-08.7580,+00.000199,-00.000744,-00.000083
-088.337,-019.373,+009.957,-0.152,+0.630,+2.510,-03.0810,-01.5750,-08.7760,-00.001397,-00.000859,+00.002500
-088.332,-019.374,+009.954,-0.147,+0.600,+2.516,-03.1370,-01.5070,-08.7860,-00.001553,-00.003333,+00.004352
-088.330,-019.376,+009.950,-0.152,+0.625,+2.532,-03.1430,-01.5330,-08.7680,-00.001203,+00.000107,+00.001431
-088.329,-019.378,+009.948,-0.147,+0.645,+2.494,-03.1650,-01.5510,-08.7800,-00.002415,-00.002790,+00.000406
-088.328,-019.375,+009.942,-0.142,+0.630,+2.532,-03.1430,-01.5660,-08.7720,-00.004619,+00.002447,-00.000112
