Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+151.762,-018.385,+005.293,-0.129,+0.403,+2.602,-02.9660,-00.8220,-08.9120,+00.001879,+00.002879,+00.001294
+151.764,-018.383,+005.293,-0.126,+0.396,+2.597,-02.9810,-00.8390,-08.9000,+00.000177,+00.003157,+00.000755
+151.765,-018.385,+005.296,-0.115,+0.354,+2.609,-02.9670,-00.8410,-08.9100,+00.002609,-00.001213,+00.001614
+151.766,-018.385,+005.297,-0.119,+0.408,+2.581,-02.9790,-00.8390,-08.9280,+00.001948,+00.000786,+00.000796
+151.767,-018.386,+005.299,-0.129,+0.374,+2.594,-02.9870,-00.8110,-08.9010,+00.001977,-00.001484,-00.000299
+151.764,-018.385,+005.302,-0.119,+0.339,+2.592,-02.9630,-00.8220,-08.9090,+00.003459,-00.000868,-00.001235
+151.762,-018.385,+005.304,-0.124,+0.379,+2.597,-02.9530,-00.7980,-08.9290,+00.002753,-00.001802,-00.001283
+151.759,-018.386,+005.309,-0.126,+0.381,+2.586,-02.9780,-00.8420,-08.9400,+00.001567,-00.001924,+00.000222
+151.759,-018.386,+005.313,-0.124,+0.359,+2.592,-02.9860,-00.8390,-08.9290,+00.001442,-00.002368,+00.002860
+151.761,-018.388,+005.315,-0.115,+0.433,+2.581,-02.9980,-00.8260,-08.9290,-00.000316,-00.003350,+00.004116
+151.765,-018.392,+005.315,-0.122,+0.371,+2.576,-02.9690,-00.8440,-08.9300,+00.001951,-00.003550,+00.004070
+151.766,-018.394,+005.315,-0.124,+0.349,+2.597,-02.9580,-00.8540,-08.9120,+00.000015,-00.002730,-00.000615
+151.767,-018.398,+005.315,-0.138,+0.379,+2.602,-02.9840,-00.8400,-08.8950,+00.000707,-00.002727,+00.000089
+151.766,-018.401,+005.315,-0.122,+0.371,+2.589,-02.9730,-00.8220,-08.9190,+00.000298,-00.002063,+00.002254
+151.767,-018.405,+005.315,-0.119,+0.364,+2.614,-02.9960,-00.8610,-08.8980,-00.000763,-00.001349,+00.001568
+151.768,-018.406,+005.314,-0.124,+0.379,+2.586,-02.9910,-00.8520,-08.8930,-00.002273,+00.001444,+00.002314
+151.771,-018.406,+005.309,-0.122,+0.366,+2.587,-02.9830,-00.8070,-08.9060,-00.002434,-00.000121,+00.002444
+151.773,-018.406,+005.305,-0.124,+0.354,+2.630,-02.9810,-00.8310,-08.9280,-00.002475,-00.000909,+00.001811
+151.775,-018.406,+005.301,-0.119,+0.379,+2.597,-02.9980,-00.8290,-08.9200,-00.003108,-00.001225,+00.001612
+151.777,-018.407,+005.297,-0.122,+0.376,+2.589,-02.9750,-00.8290,-08.8950,-00.002653,+00.001212,+00.002907
+151.780,-018.407,+005.293,-0.124,+0.359,+2.603,-02.9790,-00.8120,-08.9450,-00.002244,+00.001006,+00.003653
+151.782,-018.407,+005.288,-0.133,+0.374,+2.591,-02.9860,-00.8370,-08.9230,-00.001956,+00.000441,+00.002052
+151.783,-018.408,+005.285,-0.124,+0.364,+2.587,-02.9760,-00.8220,-08.9650,-00.001503,-00.001331,+00.002603
+151.784,-018.408,+005.282,-0.129,+0.369,+2.624,-02.9720,-00.8180,-08.8930,-00.000880,-00.000344,+00.002188
+151.784,-018.410,+005.283,-0.119,+0.403,+2.587,-02.9760,-00.8330,-08.9100,+00.000152,-00.000288,+00.000705
+151.785,-018.409,+005.282,-0.124,+0.383,+2.592,-02.9620,-00.8290,-08.9000,+00.000102,+00.000106,-00.000820
+151.785,-018.410,+005.283,-0.124,+0.374,+2.608,-02.9860,-00.8160,-08.9140,+00.000987,-00.000592,+00.000253
+151.783,-018.410,+005.283,-0.129,+0.369,+2.592,-02.9680,-00.8240,-08.9470,-00.000249,-00.001539,-00.000079
+151.782,-018.408,+005.284,-0.124,+0.376,+2.581,-02.9820,-00.8160,-08.9380,+00.002263,+00.002681,+00.000502
+151.781,-018.407,+005.286,-0.115,+0.383,+2.603,-02.9680,-00.8460,-08.9530,+00.000908,+00.000374,+00.000726
+151.782,-018.405,+005.285,-0.124,+0.359,+2.597,-03.0000,-00.8200,-08.9050,-00.001572,+00.001253,+00.002580
+151.783,-018.404,+005.283,-0.129,+0.374,+2.592,-02.9700,-00.8430,-08.9470,+00.000384,-00.001367,+00.001405
+151.782,-018.406,+005.283,-0.138,+0.374,+2.602,-02.9740,-00.8350,-08.9030,-00.000088,-00.000828,+00.000769
+151.781,-018.406,+005.285,-0.129,+0.388,+2.586,-02.9620,-00.8440,-08.9300,+00.000001,-00.001235,+00.001153
+151.781,-018.405,+005.284,-0.124,+0.386,+2.586,-02.9710,-00.8240,-08.9100,-00.000549,-00.000618,+00.001362
+151.783,-018.405,+005.283,-0.124,+0.354,+2.619,-02.9870,-00.8230,-08.9100,-00.001259,+00.002560,+00.001747
+151.783,-018.403,+005.281,-0.129,+0.369,+2.613,-02.9650,-00.8220,-08.9210,-00.000703,+00.000805,+00.002277
+151.784,-018.405,+005.281,-0.126,+0.369,+2.589,-02.9780,-00.8150,-08.8950,-00.000182,-00.000708,+00.001760
+151.783,-018.406,+005.280,-0.129,+0.379,+2.608,-02.9770,-00.8260,-08.8780,-00.000341,-00.001367,+00.001101
+151.783,-018.407,+005.279,-0.119,+0.364,+2.598,-02.9730,-00.8340,-08.9180,+00.000569,-00.001485,+00.000341
+151.783,-018.407,+005.278,-0.126,+0.371,+2.576,-03.0010,-00.8400,-08.9170,-00.000707,-00.000263,+00.002100
+151.783,-018.407,+005.278,-0.119,+0.364,+2.614,-02.9610,-00.8430,-08.9220,-00.001333,+00.001046,+00.001426
+151.784,-018.407,+005.278,-0.119,+0.364,+2.603,-02.9730,-00.8400,-08.9410,-00.000297,-00.000009,+00.002459
+151.786,-018.408,+005.277,-0.126,+0.371,+2.578,-02.9890,-00.8090,-08.9220,+00.000674,-00.000910,+00.003157
+151.788,-018.410,+005.277,-0.119,+0.364,+2.619,-02.9800,-00.8350,-08.9160,-00.000561,-00.000199,+00.002016
+151.788,-018.409,+005.276,-0.115,+0.369,+2.587,-02.9710,-00.8470,-08.8930,-00.000433,-00.000780,+00.002188
+151.789,-018.410,+005.273,-0.126,+0.364,+2.586,-02.9840,-00.8070,-08.9020,+00.000436,+00.000796,+00.000284
+151.787,-018.410,+005.273,-0.129,+0.359,+2.619,-02.9700,-00.8340,-08.9290,-00.001181,-00.000532,+00.000249
+151.787,-018.410,+005.270,-0.119,+0.378,+2.592,-03.0000,-00.8220,-08.8770,-00.001184,+00.001453,+00.001276
+151.787,-018.408,+005.268,-0.124,+0.369,+2.589,-02.9470,-00.8290,-08.9140,-00.003198,+00.000659,+00.002535
+151.789,-018.408,+005.266,-0.129,+0.379,+2.602,-02.9750,-00.8370,-08.9150,-00.002905,+00.000581,+00.002652
+151.792,-018.407,+005.262,-0.119,+0.388,+2.592,-02.9920,-00.8450,-08.9070,-00.003424,+00.001833,+00.001670
+151.795,-018.407,+005.257,-0.126,+0.369,+2.570,-02.9810,-00.8030,-08.9440,-00.003422,+00.000213,+00.002787
+151.796,-018.406,+005.252,-0.124,+0.359,+2.619,-02.9720,-00.8020,-08.9020,-00.002333,+00.001813,+00.001810
+151.797,-018.406,+005.250,-0.119,+0.364,+2.592,-02.9720,-00.8390,-08.9170,-00.001668,+00.000087,+00.001929
+151.798,-018.406,+005.247,-0.124,+0.376,+2.589,-02.9790,-00.8170,-08.9030,-00.001573,-00.002188,+00.001472
+151.800,-018.407,+005.244,-0.124,+0.388,+2.603,-02.9880,-00.8350,-08.9350,-00.001122,-00.001672,+00.001566
+151.803,-018.407,+005.242,-0.138,+0.413,+2.602,-02.9830,-00.7860,-08.9420,-00.002239,-00.000617,+00.002519
+151.806,-018.408,+005.238,-0.126,+0.383,+2.584,-02.9640,-00.8060,-08.9310,-00.002165,-00.000998,+00.004016
+151.810,-018.411,+005.234,-0.129,+0.379,+2.597,-02.9770,-00.8580,-08.9390,-00.002059,-00.001135,+00.004766
+151.813,-018.413,+005.229,-0.124,+0.403,+2.597,-02.9840,-00.8110,-08.9420,-00.002971,-00.001617,+00.003979
+151.817,-018.416,+005.224,-0.117,+0.374,+2.592,-02.9850,-00.8210,-08.9090,-00.004202,-00.002296,+00.005298
+151.822,-018.418,+005.218,-0.119,+0.354,+2.614,-02.9950,-00.8120,-08.9230,-00.002748,-00.001911,+00.004995
+151.826,-018.422,+005.215,-0.124,+0.364,+2.603,-02.9530,-00.8090,-08.9140,+00.000065,-00.003296,+00.005140
+151.830,-018.427,+005.217,-0.122,+0.356,+2.589,-03.0020,-00.7890,-08.9380,+00.002441,-00.004046,+00.003522
+151.833,-018.430,+005.217,-0.119,+0.359,+2.603,-02.9640,-00.8320,-08.9070,-00.000739,-00.003401,+00.003348
+151.836,-018.434,+005.217,-0.115,+0.369,+2.614,-02.9810,-00.8320,-08.9290,+00.001969,-00.002530,+00.004686
+151.840,-018.436,+005.216,-0.129,+0.374,+2.589,-02.9900,-00.8180,-08.8990,+00.000109,-00.003422,+00.003207
+151.841,-018.437,+005.216,-0.124,+0.354,+2.608,-02.9890,-00.8060,-08.8820,+00.001241,-00.000479,+00.001303
+151.841,-018.439,+005.217,-0.133,+0.374,+2.592,-03.0040,-00.7980,-08.9210,-00.000122,+00.000394,+00.001713
