Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-158.967,-025.545,-011.283,+0.087,-0.394,+2.798,-04.8420,+02.1470,-08.8750,+00.086229,-00.552657,-00.084850
-158.998,-026.035,-011.123,+0.096,-0.424,+2.804,-04.4240,+01.6940,-08.5460,+00.142233,-00.362916,-00.156953
-159.168,-026.435,-010.881,+0.124,-0.409,+2.816,-04.4780,+01.2120,-08.7020,+00.136090,-00.291090,-00.197389
-159.297,-026.786,-010.731,+0.134,-0.379,+2.827,-04.1340,+00.9510,-08.5690,+00.046134,-00.288116,-00.122454
-159.337,-027.112,-010.719,+0.143,-0.394,+2.811,-04.3580,+01.9210,-08.3710,-00.010168,-00.265743,-00.071000
-159.388,-027.430,-010.685,+0.143,-0.359,+2.822,-04.5640,+01.6510,-08.3690,+00.021775,-00.250820,-00.105691
-159.497,-027.716,-010.603,+0.171,-0.364,+2.823,-04.5820,+01.6390,-08.4460,+00.025809,-00.221288,-00.136435
-159.642,-027.979,-010.515,+0.176,-0.379,+2.818,-04.6410,+01.3990,-08.3220,+00.002901,-00.196655,-00.161629
-159.789,-028.232,-010.468,+0.171,-0.389,+2.807,-04.6480,+01.3750,-08.1950,-00.028655,-00.197914,-00.138330
-159.914,-028.485,-010.456,+0.199,-0.370,+2.825,-04.5360,+01.4760,-08.2380,-00.044762,-00.206415,-00.137018
-160.059,-028.762,-010.443,+0.204,-0.380,+2.809,-04.8050,+01.5130,-08.1820,-00.048350,-00.225538,-00.155222
-160.158,-029.027,-010.469,+0.209,-0.385,+2.809,-04.5610,+01.8440,-08.1480,-00.046516,-00.198182,-00.142659
-160.374,-029.361,-010.350,+0.227,-0.375,+2.815,-05.3950,+02.0610,-08.1410,+00.166873,-00.416623,-00.424874
-160.644,-029.666,-010.257,+0.232,-0.385,+2.810,-04.4190,+01.5620,-08.2990,-00.076821,-00.124798,-00.170016
-160.972,-029.940,-010.056,+0.260,-0.380,+2.778,-04.6020,+01.4200,-08.1630,+00.019944,-00.162489,-00.320320
-161.360,-030.243,-009.823,+0.255,-0.370,+2.805,-04.6740,+01.6680,-08.0230,+00.042857,-00.234260,-00.340133
-161.734,-030.594,-009.582,+0.269,-0.390,+2.817,-05.0170,+01.5080,-08.0590,+00.059218,-00.285341,-00.344933
-162.117,-031.077,-009.241,+0.283,-0.356,+2.790,-05.0180,+01.3730,-07.9990,+00.162744,-00.434144,-00.331936
-162.352,-031.856,-008.881,+0.326,-0.346,+2.808,-04.7570,+01.2060,-08.0530,+00.242798,-00.803687,-00.251206
-162.389,-033.178,-008.491,+0.377,-0.362,+2.800,-05.0950,+00.9450,-08.0550,+00.371486,-01.344338,-00.164330
-162.121,-035.145,-008.144,+0.438,-0.342,+2.808,-05.2530,+00.8670,-08.0010,+00.457655,-01.965634,+00.014826
-161.521,-037.964,-007.918,+0.545,-0.308,+2.785,-05.1970,+01.0180,-08.0350,+00.528357,-02.871989,+00.074917
-160.761,-042.301,-007.695,+0.690,-0.315,+2.748,-05.2020,+02.2420,-08.5820,+00.707326,-04.483150,-00.093775
-160.350,-049.049,-006.983,+0.933,-0.223,+2.660,-05.9510,+04.0300,-08.5870,+00.919277,-06.765359,-00.842001
-161.637,-058.602,-004.646,+1.275,-0.172,+2.490,-08.1620,+02.9230,-09.5570,+01.268388,-09.123005,-01.815917
-166.151,-070.121,+000.452,+1.574,-0.122,+2.241,-17.9340,-02.6740,-16.4650,+00.178940,-10.118640,-02.117067
+179.559,-080.102,+013.017,+1.849,-0.066,+1.872,-18.7400,+02.1060,-22.7010,-01.605565,-08.105215,-02.159055
+126.871,-084.862,+063.567,+2.013,-0.005,+1.558,-12.9370,+05.3480,-26.3060,-01.060561,-05.363091,-02.121672
+098.868,-084.309,+092.556,+2.050,+0.049,+1.439,-02.0910,+27.6880,-38.6080,+02.739442,+00.078329,-00.329169
+116.385,-084.264,+078.572,+2.036,+0.124,+1.476,+04.0620,+08.9630,-19.5050,+03.288866,+02.296514,+00.284282
+145.722,-083.467,+052.474,+2.013,+0.150,+1.605,+05.1870,+00.0530,-10.2820,+02.074807,+02.874934,+00.514520
+165.949,-081.412,+033.335,+1.947,+0.107,+1.750,+04.0130,-01.1060,-07.8250,+00.080076,+02.858078,+00.457469
+177.643,-078.563,+020.962,+1.807,+0.074,+1.913,+00.1410,+00.7710,-09.4500,-01.106090,+03.158241,+00.470050
-174.345,-074.788,+011.697,+1.639,+0.026,+2.025,-03.6040,+02.3690,-11.1310,-01.283171,+03.916688,+00.729033
-168.375,-069.815,+004.712,+1.471,-0.062,+2.089,-06.3280,+03.2140,-11.2440,-00.985905,+04.868722,+01.105118
-163.787,-063.864,-000.359,+1.265,-0.089,+2.178,-07.1660,+02.5960,-08.9180,-00.590895,+05.396605,+01.530207
-160.322,-057.562,-003.840,+1.050,-0.107,+2.251,-07.8110,+01.6880,-07.5640,-00.294195,+05.416303,+01.744851
-157.776,-051.329,-006.192,+0.905,-0.135,+2.277,-08.9060,+00.5690,-08.8500,-00.264588,+05.245038,+01.755880
-155.982,-045.219,-008.104,+0.746,-0.118,+2.308,-10.7950,-00.0470,-11.0840,-00.710079,+05.119017,+01.658106
-154.714,-039.154,-010.369,+0.601,-0.152,+2.335,-13.3770,+00.7410,-12.5230,-01.559205,+05.055853,+01.672496
-153.448,-033.222,-013.403,+0.526,-0.235,+2.386,-20.2010,+02.8740,-13.5840,-02.184853,+04.758669,+02.188888
-151.594,-027.268,-016.671,+0.316,-0.378,+2.471,-29.8670,+02.6090,-11.3980,-01.745567,+04.608383,+02.938009
-149.905,-021.250,-018.233,+0.017,-0.409,+2.501,-28.4370,+03.4930,-03.4920,-00.034574,+04.547278,+02.590802
-149.615,-015.790,-017.159,-0.185,-0.378,+2.438,-35.3940,-02.8670,+03.2660,+01.449217,+04.425370,+00.897460
-151.601,-011.584,-015.967,-0.362,-0.316,+2.386,-33.1120,-12.7850,+16.8970,-00.259149,+03.416676,-01.296078
-154.237,-010.407,-018.055,-0.409,-0.381,+2.314,-22.8030,-11.9720,+25.3780,-02.854904,+00.507459,-01.871163
-155.961,-012.137,-019.146,-0.377,-0.446,+2.272,-28.8910,-01.8030,+07.2660,+00.000136,-01.293201,-02.094458
-157.363,-014.168,-017.638,-0.330,-0.377,+2.290,-10.3510,+13.4230,-15.0950,+01.098925,-01.044201,-00.873030
-156.986,-015.786,-016.339,-0.292,-0.362,+2.324,+08.5090,+10.9240,-06.8320,+01.893941,-02.191206,-00.504201
-157.288,-020.018,-013.880,-0.199,-0.298,+2.339,-16.5780,-14.9890,-23.3250,+02.754822,-03.421422,-01.300028
-158.081,-022.340,-011.717,-0.124,-0.234,+2.336,-13.2190,+07.5070,-08.8030,+00.937339,-01.338190,-00.465234
-157.902,-023.748,-010.415,-0.072,-0.195,+2.393,-03.5670,-03.8590,-13.0360,+01.126780,-01.037573,-00.159752
-158.164,-024.690,-009.854,-0.067,-0.165,+2.387,-06.3890,+04.5770,-08.7530,+00.229560,-00.667839,-00.157087
-157.916,-025.311,-009.825,-0.035,-0.180,+2.389,-04.9880,+00.1000,-09.4700,+00.042871,-00.470292,+00.120432
-157.819,-025.699,-009.765,-0.025,-0.145,+2.394,-04.3870,+01.3160,-09.0200,+00.123715,-00.313834,-00.029973
-157.792,-026.049,-009.693,-0.016,-0.155,+2.357,-05.2260,+01.3970,-08.7680,+00.044055,-00.303114,-00.007001
-157.737,-026.375,-009.738,-0.007,-0.170,+2.390,-04.5880,+01.2660,-08.5890,-00.056828,-00.272640,-00.009516
-157.676,-026.655,-009.902,-0.002,-0.145,+2.379,-04.2100,+01.2890,-08.5480,-00.150994,-00.247080,+00.028248
-157.568,-026.943,-010.168,+0.003,-0.180,+2.380,-04.1420,+01.3720,-08.5020,-00.195594,-00.277385,+00.026335
-157.508,-027.283,-010.428,+0.021,-0.176,+2.369,-04.4500,+01.3630,-08.3610,-00.213883,-00.305587,-00.020862
-157.483,-027.634,-010.670,+0.026,-0.181,+2.402,-04.5250,+01.5140,-08.2410,-00.182800,-00.297714,-00.051243
-157.518,-027.962,-010.839,+0.035,-0.196,+2.354,-04.4440,+01.5460,-08.2190,-00.143876,-00.261986,-00.103960
-157.648,-028.279,-010.898,+0.035,-0.181,+2.376,-04.6050,+01.6750,-08.1060,-00.077065,-00.239452,-00.188882
-157.827,-028.594,-010.875,+0.059,-0.211,+2.371,-04.1520,+01.8130,-08.0550,-00.060236,-00.238984,-00.166960
-158.036,-028.871,-010.815,+0.073,-0.221,+2.377,-04.7760,+01.5570,-08.0240,-00.022804,-00.203582,-00.217191
-158.396,-029.292,-010.562,+0.073,-0.181,+2.366,-05.3290,+01.4350,-07.7400,+00.171123,-00.493718,-00.504281
-158.825,-029.608,-010.332,+0.078,-0.186,+2.388,-04.5240,+01.6690,-08.4450,-00.014014,-00.106693,-00.272804
-159.273,-029.827,-010.057,+0.092,-0.206,+2.367,-04.5820,+01.6700,-08.0830,+00.067319,-00.147186,-00.416481
-159.790,-030.111,-009.729,+0.101,-0.177,+2.362,-04.8150,+01.4620,-08.0470,+00.067097,-00.226419,-00.428575
-160.225,-030.551,-009.422,+0.110,-0.172,+2.384,-04.8180,+01.4150,-08.1150,+00.092260,-00.388099,-00.366599
-160.531,-031.189,-009.096,+0.120,-0.182,+2.352,-04.8680,+01.2750,-08.0730,+00.173198,-00.579049,-00.280045
-160.659,-032.070,-008.787,+0.162,-0.157,+2.365,-04.8730,+01.2460,-08.1260,+00.230944,-00.872570,-00.173024
-160.563,-033.407,-008.524,+0.199,-0.142,+2.382,-05.2400,+01.0370,-08.0190,+00.305963,-01.352424,-00.057237
-160.156,-035.331,-008.371,+0.246,-0.158,+2.363,-05.3150,+00.8970,-07.9290,+00.351239,-01.916320,+00.117441
-159.386,-038.002,-008.349,+0.321,-0.134,+2.355,-05.4300,+01.0190,-07.8230,+00.468264,-02.732625,+00.219948
-158.371,-042.047,-008.406,+0.456,-0.095,+2.355,-05.7570,+01.3150,-07.8750,+00.556617,-04.216380,+00.111583
-157.357,-048.406,-008.423,+0.625,-0.087,+2.314,-05.8910,+03.8380,-08.2730,+00.616698,-06.443583,-00.493739
-157.386,-057.678,-007.760,+0.877,-0.030,+2.205,-07.6230,+04.3060,-09.9350,+00.626232,-08.940385,-01.490041
-159.309,-069.302,-005.212,+1.214,+0.005,+2.012,-14.9230,-02.3920,-16.6640,+00.479434,-10.307350,-02.049358
-167.870,-080.336,+002.667,+1.424,+0.037,+1.820,-21.0080,+03.0870,-22.7670,-00.440784,-08.716169,-02.181103
+128.806,-086.677,+065.671,+1.583,+0.119,+1.532,-16.0210,+03.5450,-24.0310,+00.476698,-06.173439,-02.206890
+077.477,-084.428,+118.450,+1.639,+0.223,+1.387,-06.1170,+15.1290,-44.6520,+01.889427,-01.221883,-01.488982
+091.903,-083.749,+106.681,+1.629,+0.287,+1.288,+03.1220,+05.9860,-28.0210,+02.121950,+02.133255,-00.903825
+124.156,-083.115,+076.122,+1.601,+0.352,+1.276,+02.6330,+01.6780,-15.6770,+00.720202,+03.574090,-00.518748
+150.255,-080.542,+050.130,+1.639,+0.421,+1.266,+03.4010,+01.1770,-08.3460,-00.536284,+03.907260,-00.502405
+163.865,-076.910,+035.776,+1.779,+0.420,+1.261,+01.7280,+02.2440,-07.0190,-01.055348,+03.879334,-00.379419
+172.632,-072.891,+025.718,+2.022,+0.443,+1.392,-01.8700,+02.6460,-09.3960,-01.624948,+04.173577,+00.147141
-179.586,-068.139,+016.266,+2.144,+0.245,+1.861,-05.1810,+03.6550,-10.8130,-01.844260,+04.984514,+00.915769
-173.037,-062.506,+008.597,+1.990,+0.004,+2.188,-06.3110,+03.6630,-08.8430,-01.206974,+05.408684,+01.455378
-168.097,-056.546,+003.484,+1.649,-0.216,+2.446,-06.9610,+02.4310,-07.9500,-00.504913,+05.347693,+01.714027
-164.341,-050.606,+000.009,+1.345,-0.332,+2.565,-08.2820,+00.9870,-09.6920,-00.434431,+05.185675,+01.818020
-161.424,-044.699,-002.982,+1.115,-0.440,+2.626,-10.7320,+02.0240,-12.2850,-00.923461,+05.070646,+01.872655
-158.909,-038.716,-005.942,+0.835,-0.541,+2.674,-14.5260,+04.7080,-14.6210,-01.194172,+05.075017,+02.191395
-156.221,-032.748,-009.110,+0.531,-0.678,+2.695,-20.8380,+00.8180,-15.0580,-01.536934,+04.792463,+02.775358
-153.720,-026.867,-012.142,+0.297,-0.780,+2.658,-28.2400,-03.3400,-13.5190,-01.431621,+04.668794,+02.714451
-152.263,-020.996,-013.834,+0.002,-0.748,+2.590,-28.5740,-04.4730,-07.9230,-00.705505,+04.709869,+01.936761
-152.447,-015.132,-013.775,-0.250,-0.691,+2.568,-35.9240,-05.2480,+00.4210,+00.383317,+05.114960,+00.339632
-154.906,-010.358,-013.341,-0.386,-0.680,+2.497,-35.0380,-16.8040,+20.1480,-00.981277,+03.779867,-01.794899
