Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+149.027,-021.272,-006.109,-0.113,-0.017,+2.584,-03.4290,+00.9070,-08.7440,-00.003962,+00.000705,+00.001395
+149.031,-021.272,-006.114,-0.118,-0.002,+2.557,-03.4180,+00.9310,-08.7960,-00.004103,-00.000739,+00.003492
+149.035,-021.270,-006.120,-0.108,-0.007,+2.562,-03.4310,+00.9390,-08.7590,-00.003908,-00.001825,+00.002466
+149.038,-021.270,-006.124,-0.113,-0.027,+2.573,-03.4320,+00.9110,-08.7750,-00.003475,+00.000039,+00.002231
+149.038,-021.271,-006.127,-0.113,-0.012,+2.557,-03.4490,+00.9350,-08.7640,-00.000424,+00.000471,+00.001311
+149.038,-021.270,-006.130,-0.108,-0.007,+2.546,-03.4320,+00.9430,-08.7760,-00.001984,-00.000195,+00.001146
+149.039,-021.270,-006.133,-0.122,+0.003,+2.589,-03.4220,+00.9370,-08.7690,-00.004016,-00.000109,+00.001698
+149.041,-021.271,-006.137,-0.113,+0.013,+2.573,-03.4310,+00.9240,-08.7290,-00.004391,-00.000214,+00.003995
+149.044,-021.272,-006.140,-0.118,-0.022,+2.568,-03.4620,+00.9340,-08.7630,-00.001982,-00.000183,+00.002339
+149.045,-021.270,-006.143,-0.118,-0.007,+2.573,-03.4490,+00.9460,-08.7860,-00.001416,+00.004315,+00.000628
+149.045,-021.271,-006.141,-0.108,-0.002,+2.552,-03.4360,+00.9150,-08.7670,+00.000144,-00.000716,+00.000093
+149.045,-021.273,-006.141,-0.118,+0.008,+2.540,-03.4440,+00.9570,-08.7470,-00.001648,-00.000245,-00.000213
+149.044,-021.273,-006.139,-0.122,+0.003,+2.556,-03.5170,+00.9360,-08.8150,-00.000398,+00.000804,-00.003143
+149.044,-021.270,-006.139,-0.108,-0.007,+2.562,-03.4270,+00.9810,-08.7770,+00.000271,+00.003508,-00.000314
+149.042,-021.270,-006.137,-0.118,+0.013,+2.551,-03.4250,+00.9500,-08.7530,+00.001684,+00.000312,-00.001682
+149.041,-021.269,-006.135,-0.113,-0.017,+2.579,-03.4380,+00.9260,-08.7880,-00.000697,+00.001950,-00.001642
+149.040,-021.270,-006.136,-0.113,-0.002,+2.573,-03.4230,+00.9210,-08.7500,-00.001796,-00.001307,-00.000342
+149.042,-021.269,-006.138,-0.122,+0.008,+2.562,-03.4270,+00.9500,-08.7760,-00.001417,+00.000697,-00.000142
+149.042,-021.269,-006.139,-0.113,-0.032,+2.584,-03.4120,+00.9240,-08.7740,-00.002177,-00.000244,+00.000649
+149.043,-021.268,-006.141,-0.108,+0.003,+2.546,-03.4380,+00.9270,-08.7380,-00.000997,+00.000822,+00.000703
+149.043,-021.267,-006.142,-0.122,-0.012,+2.562,-03.4360,+00.9520,-08.7710,-00.001671,+00.000537,-00.000529
+149.044,-021.266,-006.144,-0.113,+0.003,+2.568,-03.4440,+00.9260,-08.7670,-00.001366,+00.000526,+00.001064
+149.044,-021.265,-006.146,-0.113,-0.012,+2.568,-03.4360,+00.9440,-08.7850,-00.001891,+00.000693,+00.000331
+149.044,-021.266,-006.147,-0.108,-0.007,+2.568,-03.4440,+00.8910,-08.7810,-00.001861,-00.000744,+00.001046
+149.045,-021.266,-006.149,-0.122,-0.017,+2.584,-03.4510,+00.9280,-08.7890,-00.001765,-00.000629,+00.000845
+149.047,-021.267,-006.151,-0.113,+0.003,+2.557,-03.4380,+00.9260,-08.7530,-00.002258,+00.000091,+00.001032
+149.049,-021.266,-006.155,-0.113,+0.028,+2.562,-03.4230,+00.9400,-08.7870,-00.002497,-00.000946,+00.002889
+149.052,-021.265,-006.159,-0.108,-0.022,+2.584,-03.4090,+00.9120,-08.8030,-00.003783,+00.001994,+00.001257
+149.053,-021.266,-006.162,-0.122,-0.002,+2.546,-03.4190,+00.9230,-08.7740,-00.003026,-00.001468,+00.002152
+149.056,-021.265,-006.166,-0.113,-0.027,+2.562,-03.4290,+00.9250,-08.7650,-00.001886,-00.000953,+00.001448
+149.057,-021.263,-006.166,-0.108,-0.022,+2.579,-03.4310,+00.9550,-08.7840,-00.000808,+00.000918,+00.000874
+149.058,-021.262,-006.166,-0.113,+0.008,+2.551,-03.4350,+00.9640,-08.7760,-00.001084,+00.000233,+00.000029
+149.059,-021.261,-006.166,-0.118,-0.012,+2.540,-03.4320,+00.9230,-08.7730,+00.000167,+00.000338,+00.001936
+149.061,-021.259,-006.167,-0.118,+0.008,+2.578,-03.4420,+00.9520,-08.7650,+00.000449,+00.001539,+00.001511
+149.063,-021.258,-006.167,-0.108,-0.012,+2.557,-03.4350,+00.9580,-08.7540,-00.000828,+00.001904,+00.001349
+149.064,-021.255,-006.167,-0.122,+0.018,+2.535,-03.4180,+00.9550,-08.7670,+00.000415,+00.002230,+00.000375
+149.065,-021.255,-006.166,-0.108,-0.032,+2.579,-03.4110,+00.9520,-08.7930,-00.001167,-00.000243,+00.001326
+149.065,-021.254,-006.168,-0.122,+0.003,+2.556,-03.4220,+00.9660,-08.7320,-00.002010,-00.000133,+00.000222
+149.066,-021.254,-006.170,-0.122,-0.007,+2.546,-03.4170,+00.9380,-08.7460,-00.002228,+00.000128,+00.001532
+149.069,-021.253,-006.175,-0.122,-0.017,+2.573,-03.4100,+00.9430,-08.7340,-00.003465,+00.000015,+00.002767
+149.073,-021.255,-006.180,-0.113,+0.008,+2.546,-03.4300,+00.9350,-08.7470,-00.003940,-00.000537,+00.001829
+149.077,-021.255,-006.185,-0.104,+0.013,+2.552,-03.4450,+00.9800,-08.7330,-00.002948,-00.000127,+00.002347
+149.078,-021.256,-006.188,-0.127,-0.022,+2.578,-03.4460,+00.9270,-08.7430,-00.002528,-00.000730,+00.000851
+149.077,-021.252,-006.190,-0.113,-0.002,+2.568,-03.4340,+00.9610,-08.7470,-00.001711,+00.003847,+00.000131
+149.079,-021.249,-006.194,-0.113,+0.018,+2.540,-03.4350,+00.9630,-08.7690,-00.003341,+00.002364,+00.001586
+149.081,-021.247,-006.196,-0.118,-0.002,+2.589,-03.4360,+00.9530,-08.7360,-00.000084,+00.001516,+00.000256
+149.082,-021.244,-006.197,-0.108,-0.007,+2.546,-03.4170,+00.9370,-08.7830,-00.002256,+00.002451,+00.000290
+149.084,-021.243,-006.200,-0.108,+0.013,+2.552,-03.4030,+00.9340,-08.7760,-00.003514,+00.002267,+00.002028
+149.086,-021.243,-006.202,-0.127,-0.022,+2.573,-03.4260,+00.9540,-08.7720,+00.000252,+00.002481,+00.001090
+149.086,-021.242,-006.201,-0.118,+0.003,+2.557,-03.4300,+00.9590,-08.7510,+00.000555,+00.001987,-00.001275
+149.088,-021.241,-006.200,-0.118,-0.007,+2.540,-03.4260,+00.9500,-08.7700,+00.001523,+00.000910,+00.001274
+149.088,-021.239,-006.198,-0.113,-0.002,+2.573,-03.4160,+00.9260,-08.7400,+00.001535,+00.000254,+00.001438
+149.089,-021.238,-006.196,-0.118,-0.002,+2.557,-03.4440,+00.9350,-08.7440,+00.000616,+00.001485,+00.001298
+149.091,-021.236,-006.195,-0.108,-0.007,+2.546,-03.4610,+00.9460,-08.7350,+00.000294,+00.003598,+00.003668
+149.092,-021.232,-006.193,-0.122,-0.032,+2.584,-03.4040,+00.8940,-08.7410,+00.001247,+00.003456,+00.000000
+149.093,-021.228,-006.191,-0.113,-0.007,+2.546,-03.4000,+00.9390,-08.7510,+00.001668,+00.003253,-00.000099
+149.091,-021.222,-006.189,-0.113,-0.007,+2.562,-03.4220,+00.9510,-08.7520,+00.000624,+00.002193,-00.000633
+149.092,-021.218,-006.189,-0.127,-0.002,+2.578,-03.4030,+00.9350,-08.7360,-00.001031,+00.001668,+00.000062
+149.092,-021.215,-006.192,-0.118,-0.007,+2.562,-03.4130,+00.8430,-08.7620,-00.008628,+00.003785,+00.004070
+149.106,-021.210,-006.210,-0.122,+0.013,+2.562,-03.4260,+01.0460,-08.7730,-00.013011,+00.002788,+00.013045
+149.119,-021.206,-006.226,-0.132,-0.017,+2.594,-03.4220,+00.9750,-08.7580,-00.007282,+00.001514,+00.008168
+149.127,-021.203,-006.233,-0.122,-0.002,+2.562,-03.4020,+00.9680,-08.7830,-00.000651,+00.001721,+00.003574
+149.128,-021.202,-006.232,-0.132,-0.007,+2.534,-03.4140,+00.9370,-08.7790,+00.002705,+00.001134,-00.000491
+149.126,-021.201,-006.226,-0.122,+0.013,+2.573,-03.4160,+00.9850,-08.8130,+00.003738,+00.000356,-00.002945
+149.122,-021.199,-006.219,-0.113,-0.002,+2.562,-03.4110,+00.9650,-08.7920,+00.003192,+00.003424,-00.003908
+149.118,-021.197,-006.213,-0.113,-0.032,+2.557,-03.4260,+00.9670,-08.7880,+00.003937,+00.003372,-00.003425
+149.116,-021.194,-006.209,-0.118,+0.008,+2.573,-03.4110,+00.9450,-08.7490,+00.000299,+00.002776,-00.000812
+149.116,-021.192,-006.209,-0.122,-0.002,+2.551,-03.4290,+00.9580,-08.7740,-00.001288,+00.001197,-00.000893
+149.118,-021.191,-006.212,-0.118,-0.022,+2.557,-03.4090,+00.9310,-08.7630,-00.002331,-00.000950,+00.000861
