Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+151.483,-021.015,-006.027,-0.113,-0.047,+2.579,-03.3810,+00.9120,-08.7270,+00.003829,+00.005844,-00.001943
+151.479,-021.008,-006.020,-0.108,-0.027,+2.579,-03.3820,+00.9090,-08.7640,+00.004427,+00.006041,-00.003073
+151.475,-021.002,-006.016,-0.118,-0.032,+2.551,-03.3780,+00.8990,-08.7560,+00.001348,+00.005476,-00.001873
+151.474,-020.997,-006.016,-0.118,-0.072,+2.562,-03.3980,+00.9400,-08.7660,-00.000108,+00.005352,+00.001344
+151.476,-020.990,-006.018,-0.118,-0.032,+2.568,-03.3570,+00.9130,-08.7940,-00.000442,+00.004815,+00.001679
+151.479,-020.984,-006.020,-0.113,-0.007,+2.546,-03.4040,+00.9260,-08.7740,-00.000871,+00.005957,+00.002772
+151.479,-020.978,-006.020,-0.118,-0.057,+2.579,-03.4000,+00.9260,-08.7870,+00.000294,+00.005762,-00.000750
+151.480,-020.972,-006.023,-0.104,-0.012,+2.568,-03.3880,+00.9450,-08.8200,-00.004200,+00.005152,+00.002136
+151.481,-020.967,-006.027,-0.113,-0.017,+2.562,-03.3560,+00.9130,-08.8060,-00.003686,+00.001710,-00.000539
+151.481,-020.964,-006.030,-0.122,-0.057,+2.589,-03.3360,+00.9540,-08.7850,-00.001965,+00.002699,-00.002197
+151.477,-020.963,-006.032,-0.113,-0.047,+2.557,-03.3490,+00.9020,-08.7610,-00.002673,-00.000421,-00.002326
+151.475,-020.962,-006.033,-0.113,-0.042,+2.546,-03.3970,+00.9290,-08.8090,-00.001338,+00.000756,-00.002439
+151.474,-020.964,-006.033,-0.113,-0.047,+2.584,-03.3610,+00.8950,-08.7930,-00.000239,-00.000531,-00.000509
+151.471,-020.963,-006.033,-0.104,-0.047,+2.563,-03.3960,+00.9490,-08.8130,-00.001638,+00.001244,-00.001443
+151.467,-020.962,-006.033,-0.122,-0.047,+2.557,-03.3880,+00.9540,-08.7770,-00.001131,+00.002440,-00.003197
+151.464,-020.961,-006.031,-0.122,-0.042,+2.589,-03.3800,+00.9160,-08.7570,+00.001146,+00.000770,-00.004053
+151.460,-020.960,-006.029,-0.113,-0.022,+2.568,-03.4010,+00.9320,-08.7850,+00.000126,+00.002873,-00.002789
+151.456,-020.958,-006.028,-0.118,-0.057,+2.573,-03.3920,+00.9510,-08.7610,-00.001103,+00.002987,-00.001667
+151.453,-020.957,-006.027,-0.113,-0.047,+2.573,-03.4060,+00.9300,-08.7920,+00.000184,+00.001285,-00.002396
+151.448,-020.953,-006.023,-0.113,-0.047,+2.562,-03.3860,+00.9370,-08.7880,+00.005696,+00.002476,-00.005152
+151.439,-020.949,-006.014,-0.118,-0.067,+2.552,-03.3750,+00.9200,-08.7880,+00.006127,+00.003857,-00.005995
+151.432,-020.948,-006.007,-0.122,-0.067,+2.589,-03.3940,+00.8570,-08.8270,-00.001824,+00.004205,-00.001898
+151.433,-020.943,-006.012,-0.118,-0.047,+2.568,-03.3630,+00.9310,-08.7760,-00.007435,+00.002876,+00.005513
+151.441,-020.939,-006.024,-0.108,-0.057,+2.546,-03.3570,+00.9190,-08.7730,-00.007707,+00.002018,+00.004491
+151.444,-020.937,-006.032,-0.113,-0.032,+2.573,-03.3440,+00.9360,-08.7690,-00.004091,-00.000134,+00.000458
+151.443,-020.936,-006.036,-0.108,-0.052,+2.568,-03.3740,+00.9090,-08.7910,-00.007359,+00.000041,-00.000014
+151.442,-020.937,-006.046,-0.118,-0.062,+2.562,-03.3730,+00.8880,-08.7590,-00.010112,-00.000918,+00.000605
+151.445,-020.938,-006.061,-0.113,-0.067,+2.590,-03.3920,+00.9080,-08.8110,-00.014057,-00.003267,+00.003949
+151.449,-020.939,-006.079,-0.118,-0.042,+2.573,-03.3980,+00.9460,-08.7840,-00.013906,-00.001666,+00.005834
+151.455,-020.940,-006.098,-0.118,-0.037,+2.557,-03.3880,+00.9520,-08.7990,-00.012523,-00.000042,+00.003644
+151.460,-020.942,-006.114,-0.118,-0.017,+2.568,-03.4080,+00.9540,-08.8300,-00.010988,-00.002226,+00.002844
+151.462,-020.943,-006.126,-0.108,-0.022,+2.568,-03.3950,+00.9220,-08.8200,-00.008124,+00.000079,+00.000703
+151.462,-020.942,-006.136,-0.118,-0.047,+2.557,-03.3710,+00.9170,-08.7810,-00.008891,+00.000783,+00.002616
+151.463,-020.939,-006.146,-0.113,-0.067,+2.601,-03.3870,+00.9140,-08.7740,-00.011152,+00.003888,+00.001455
+151.466,-020.937,-006.160,-0.118,-0.047,+2.557,-03.3910,+00.9430,-08.7830,-00.010486,+00.000644,+00.002386
+151.468,-020.934,-006.172,-0.104,-0.052,+2.563,-03.3890,+00.9520,-08.7880,-00.009604,+00.002578,+00.001652
+151.468,-020.932,-006.184,-0.113,-0.062,+2.584,-03.3900,+00.9640,-08.7930,-00.008200,+00.002704,-00.000423
+151.468,-020.929,-006.190,-0.108,-0.007,+2.579,-03.3800,+00.9540,-08.7900,-00.006710,+00.002892,-00.000500
+151.468,-020.928,-006.197,-0.127,-0.037,+2.562,-03.3710,+00.9360,-08.8020,-00.004125,-00.000748,-00.001705
+151.466,-020.928,-006.201,-0.108,-0.062,+2.579,-03.3710,+00.9790,-08.8010,-00.002661,-00.000732,-00.001822
+151.465,-020.929,-006.205,-0.118,-0.042,+2.568,-03.3670,+01.0400,-08.7440,-00.002421,+00.000117,-00.000410
+151.464,-020.924,-006.210,-0.122,-0.067,+2.562,-03.4330,+00.9730,-08.7970,-00.005844,+00.007144,+00.000388
+151.462,-020.913,-006.213,-0.127,-0.077,+2.589,-03.3910,+00.9710,-08.8010,-00.002230,+00.010106,+00.001689
+151.467,-020.899,-006.212,-0.122,-0.027,+2.557,-03.3620,+00.9700,-08.7740,+00.005718,+00.013221,+00.006178
+151.471,-020.882,-006.206,-0.113,-0.047,+2.563,-03.3810,+00.9730,-08.8200,+00.007455,+00.016478,+00.004063
+151.474,-020.864,-006.200,-0.122,-0.042,+2.578,-03.3520,+00.9220,-08.7870,+00.001929,+00.012351,+00.005330
+151.478,-020.849,-006.192,-0.118,-0.037,+2.546,-03.3160,+00.9040,-08.7500,+00.008592,+00.012236,+00.004087
+151.480,-020.836,-006.184,-0.122,-0.062,+2.557,-03.3550,+00.9620,-08.7900,+00.008055,+00.008258,+00.002424
+151.478,-020.827,-006.171,-0.122,-0.062,+2.584,-03.3100,+00.9350,-08.7730,+00.010341,+00.006277,-00.000987
