Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-123.900,-030.658,+008.900,+0.238,+0.651,+2.506,-04.9620,-01.3060,-08.1650,+00.001470,-00.001017,-00.002459
-123.906,-030.659,+008.905,+0.233,+0.656,+2.500,-04.8430,-01.2810,-08.0120,+00.003792,-00.002460,-00.003862
-123.911,-030.659,+008.911,+0.242,+0.666,+2.517,-04.8520,-01.2990,-07.9900,+00.002165,-00.000760,-00.004472
-123.914,-030.656,+008.915,+0.238,+0.670,+2.490,-04.8230,-01.3080,-08.0810,+00.001855,+00.005248,-00.002046
-123.916,-030.655,+008.915,+0.233,+0.646,+2.522,-04.8790,-01.2960,-08.0430,-00.001057,+00.001203,-00.003045
-123.917,-030.647,+008.916,+0.238,+0.675,+2.500,-04.7920,-01.2860,-08.0340,-00.002043,+00.003649,-00.000972
-123.918,-030.644,+008.915,+0.233,+0.671,+2.500,-04.8160,-01.2450,-08.0440,-00.000996,+00.001441,-00.000737
-123.919,-030.643,+008.914,+0.228,+0.656,+2.532,-04.8090,-01.2470,-08.0410,-00.001490,+00.005425,-00.001852
-123.921,-030.640,+008.913,+0.247,+0.666,+2.517,-04.8300,-01.2590,-08.0820,-00.000965,+00.004598,-00.001928
-123.923,-030.633,+008.911,+0.238,+0.671,+2.511,-04.8470,-01.2600,-08.0650,-00.002127,+00.004525,-00.002202
-123.925,-030.625,+008.910,+0.228,+0.646,+2.516,-04.8150,-01.2620,-08.0770,+00.000124,+00.003688,-00.002129
-123.929,-030.621,+008.913,+0.233,+0.666,+2.511,-04.8250,-01.2470,-08.0950,+00.001420,+00.000842,-00.004207
-123.932,-030.621,+008.914,+0.247,+0.651,+2.512,-04.8090,-01.2390,-08.0670,-00.000925,-00.000077,-00.000252
-123.932,-030.622,+008.912,+0.233,+0.666,+2.527,-04.8370,-01.2490,-08.0490,-00.002742,-00.001424,+00.001512
-123.931,-030.624,+008.910,+0.238,+0.666,+2.490,-04.8190,-01.2680,-08.0610,-00.000997,-00.000650,+00.001771
-123.932,-030.629,+008.910,+0.238,+0.661,+2.495,-04.8430,-01.2640,-08.0770,+00.003334,-00.011910,-00.001363
-123.933,-030.636,+008.912,+0.238,+0.676,+2.533,-04.8210,-01.2880,-08.0640,+00.001100,-00.012102,+00.000273
-123.937,-030.649,+008.918,+0.247,+0.671,+2.528,-04.8020,-01.2760,-08.0530,+00.004161,-00.017390,+00.000078
-123.942,-030.668,+008.927,+0.242,+0.656,+2.501,-04.7900,-01.3140,-08.0580,+00.002140,-00.020780,+00.000569
-123.944,-030.698,+008.932,+0.242,+0.656,+2.517,-04.8650,-01.3020,-08.0110,+00.006340,-00.027772,+00.001924
-123.947,-030.731,+008.939,+0.247,+0.675,+2.501,-04.8390,-01.1500,-08.0660,+00.004615,-00.030051,+00.002340
-123.950,-030.780,+008.949,+0.247,+0.685,+2.528,-04.8550,-01.2220,-08.0680,+00.007908,-00.050320,+00.003940
-123.959,-030.833,+008.967,+0.247,+0.690,+2.528,-04.8800,-01.2860,-08.0250,+00.008265,-00.050847,+00.002407
-123.969,-030.904,+008.986,+0.252,+0.690,+2.506,-04.8530,-01.2590,-08.0320,+00.017312,-00.069146,+00.000121
-123.979,-030.982,+009.006,+0.256,+0.641,+2.491,-04.8900,-01.2980,-08.0350,+00.010629,-00.069548,+00.003938
-123.985,-031.054,+009.019,+0.252,+0.671,+2.533,-04.8670,-01.2640,-08.0110,+00.006320,-00.064983,+00.006260
-123.993,-031.132,+009.030,+0.247,+0.685,+2.511,-04.8970,-01.2970,-08.0080,+00.004631,-00.064313,+00.005823
-123.996,-031.201,+009.033,+0.256,+0.665,+2.517,-04.9550,-01.2810,-08.0530,+00.000421,-00.052341,+00.006142
-123.997,-031.240,+009.033,+0.247,+0.676,+2.533,-04.9330,-01.2870,-07.9990,-00.001268,-00.034882,+00.006673
-123.993,-031.239,+009.030,+0.265,+0.665,+2.518,-04.8610,-01.2890,-07.9710,-00.003040,+00.002398,+00.002644
-123.984,-031.225,+009.018,+0.265,+0.655,+2.491,-04.9080,-01.2480,-08.0740,+00.005498,-00.003376,+00.003741
-123.972,-031.204,+009.007,+0.261,+0.680,+2.518,-04.9810,-01.2480,-08.0230,-00.004906,+00.028730,+00.006400
-123.955,-031.153,+008.993,+0.265,+0.680,+2.491,-04.8830,-01.2190,-08.0340,-00.005209,+00.024180,+00.006096
-123.944,-031.164,+008.980,+0.256,+0.665,+2.512,-04.9070,-01.2050,-08.0280,-00.004704,-00.017742,+00.011708
-123.934,-031.180,+008.969,+0.261,+0.665,+2.507,-04.8910,-01.2210,-08.0320,-00.006044,+00.001983,+00.008656
-123.915,-031.172,+008.948,+0.256,+0.680,+2.512,-04.9710,-01.2340,-08.0260,-00.013247,+00.016890,+00.013307
-123.899,-031.142,+008.934,+0.261,+0.670,+2.496,-04.9000,-01.3710,-08.0600,-00.006535,+00.026797,+00.008772
-123.887,-031.113,+008.928,+0.256,+0.661,+2.517,-04.8800,-01.3820,-07.9870,-00.005053,+00.026559,+00.004149
-123.883,-031.097,+008.931,+0.261,+0.670,+2.507,-04.9580,-01.3540,-08.0500,+00.010735,+00.009088,+00.000573
-123.880,-031.094,+008.937,+0.256,+0.670,+2.501,-04.9400,-01.2420,-08.0040,+00.005798,+00.000447,+00.000944
-123.878,-031.087,+008.943,+0.238,+0.661,+2.517,-04.8470,-01.2400,-08.0640,+00.013117,+00.015245,+00.003512
-123.866,-031.058,+008.937,+0.251,+0.675,+2.512,-04.8170,-01.2790,-07.9930,+00.000773,+00.034415,+00.004534
-123.853,-031.008,+008.932,+0.256,+0.660,+2.485,-04.8920,-01.1400,-08.0700,+00.001496,+00.048589,+00.003101
-123.843,-030.969,+008.926,+0.242,+0.651,+2.522,-04.8700,-01.2310,-08.0480,+00.002334,+00.021428,+00.000488
-123.843,-030.966,+008.932,+0.238,+0.710,+2.500,-04.8380,-01.3040,-08.0180,+00.009168,-00.014750,-00.001575
-123.848,-030.980,+008.945,+0.252,+0.675,+2.517,-04.8840,-01.4360,-08.0260,+00.009014,-00.019559,-00.001466
-123.856,-031.009,+008.961,+0.251,+0.670,+2.517,-04.8750,-01.3870,-08.0180,+00.009135,-00.026672,-00.000109
-123.863,-031.018,+008.978,+0.247,+0.670,+2.501,-04.9060,-01.3080,-08.0380,+00.011368,+00.002002,-00.005154
