Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+143.350,-018.071,+004.858,-0.162,+0.349,+2.665,-02.9270,-00.7490,-08.9140,+00.001939,+00.001302,-00.000082
+143.350,-018.070,+004.862,-0.157,+0.368,+2.627,-02.9480,-00.7690,-08.9520,+00.002206,+00.001911,+00.001006
+143.351,-018.070,+004.864,-0.146,+0.356,+2.635,-02.9150,-00.7600,-08.9350,+00.001321,-00.000563,+00.001229
+143.352,-018.071,+004.865,-0.157,+0.349,+2.676,-02.9300,-00.7680,-08.9410,+00.000137,-00.000244,+00.000593
+143.354,-018.072,+004.866,-0.167,+0.353,+2.637,-02.9360,-00.7680,-08.8800,+00.001193,+00.000271,+00.001126
+143.355,-018.067,+004.868,-0.151,+0.366,+2.646,-02.9390,-00.7440,-08.9490,+00.006265,+00.006307,-00.000544
+143.352,-018.068,+004.873,-0.167,+0.349,+2.675,-02.9340,-00.7610,-08.9810,+00.002178,-00.002129,-00.001913
+143.349,-018.069,+004.875,-0.148,+0.348,+2.649,-02.9530,-00.7670,-08.9460,+00.002336,-00.000132,-00.002233
+143.346,-018.069,+004.880,-0.151,+0.363,+2.643,-02.9320,-00.7850,-08.9390,+00.000502,+00.001457,-00.000915
+143.345,-018.065,+004.882,-0.167,+0.354,+2.664,-02.9300,-00.7570,-08.9240,+00.004236,+00.001215,-00.001427
+143.344,-018.062,+004.888,-0.153,+0.368,+2.638,-02.8840,-00.7580,-08.9110,+00.004910,-00.000371,-00.001521
+143.343,-018.062,+004.893,-0.160,+0.375,+2.616,-02.9120,-00.7540,-08.9440,+00.002482,-00.000733,+00.000065
+143.342,-018.064,+004.894,-0.157,+0.353,+2.659,-02.9400,-00.7550,-08.9540,+00.000073,-00.000559,-00.001352
+143.341,-018.064,+004.892,-0.162,+0.378,+2.648,-02.9230,-00.7680,-08.9430,-00.001451,+00.004351,-00.000899
+143.338,-018.064,+004.894,-0.164,+0.353,+2.640,-02.9440,-00.7860,-08.9410,+00.001147,+00.000550,-00.001112
+143.337,-018.060,+004.900,-0.153,+0.368,+2.659,-02.8970,-00.7770,-08.9500,+00.007951,+00.002229,-00.003501
+143.334,-018.057,+004.908,-0.157,+0.383,+2.643,-02.9080,-00.7490,-08.9000,+00.003128,+00.000663,-00.003732
+143.331,-018.057,+004.907,-0.150,+0.380,+2.641,-02.9290,-00.7680,-08.9460,-00.002892,+00.003604,+00.000032
+143.330,-018.056,+004.908,-0.157,+0.339,+2.676,-02.9340,-00.7690,-08.9080,+00.001211,+00.001399,-00.001498
+143.328,-018.051,+004.912,-0.157,+0.363,+2.648,-02.9160,-00.7730,-08.9200,+00.001116,+00.002977,-00.001088
+143.326,-018.050,+004.913,-0.155,+0.363,+2.635,-02.9120,-00.7570,-08.9390,+00.002536,+00.001365,-00.002099
+143.324,-018.048,+004.917,-0.153,+0.348,+2.665,-02.9470,-00.7810,-08.9180,+00.001883,+00.002461,-00.001792
+143.324,-018.046,+004.919,-0.153,+0.403,+2.643,-02.9190,-00.7810,-08.9280,+00.001883,-00.000255,-00.001982
+143.323,-018.045,+004.922,-0.153,+0.383,+2.635,-02.9080,-00.8010,-08.9460,+00.001925,+00.000974,-00.000942
+143.321,-018.047,+004.925,-0.162,+0.358,+2.659,-02.9130,-00.7670,-08.9460,+00.000462,-00.004160,+00.000584
+143.318,-018.051,+004.929,-0.148,+0.363,+2.649,-02.9480,-00.7640,-08.9770,+00.001917,-00.000010,-00.004541
+143.315,-018.050,+004.933,-0.151,+0.363,+2.649,-02.9000,-00.7730,-08.9550,+00.003063,+00.001098,-00.002010
+143.313,-018.049,+004.938,-0.162,+0.363,+2.659,-02.9200,-00.8130,-08.9390,+00.001833,+00.001124,-00.000500
+143.313,-018.048,+004.941,-0.157,+0.368,+2.654,-02.9040,-00.7560,-08.9300,+00.003904,+00.001005,-00.000393
+143.311,-018.047,+004.948,-0.155,+0.383,+2.646,-02.9540,-00.7680,-08.9230,+00.007512,+00.001846,-00.001343
+143.307,-018.048,+004.953,-0.153,+0.353,+2.649,-02.9160,-00.7790,-08.9440,+00.003083,-00.000480,-00.002007
+143.303,-018.046,+004.960,-0.153,+0.383,+2.648,-02.9020,-00.8200,-08.9370,+00.002805,-00.000604,-00.002651
+143.301,-018.046,+004.963,-0.155,+0.361,+2.643,-02.9230,-00.7640,-08.9380,+00.003723,+00.000447,-00.001672
+143.300,-018.047,+004.968,-0.167,+0.398,+2.664,-02.9110,-00.7520,-08.9250,+00.005159,-00.001978,+00.000504
+143.296,-018.047,+004.971,-0.144,+0.358,+2.649,-02.9160,-00.8120,-08.9340,+00.002982,-00.002806,-00.002488
+143.294,-018.049,+004.973,-0.157,+0.383,+2.624,-02.9270,-00.7140,-08.9660,+00.000875,+00.000710,-00.001423
+143.293,-018.045,+004.975,-0.157,+0.349,+2.676,-02.8860,-00.7630,-08.9460,+00.000069,-00.001002,+00.000346
+143.291,-018.044,+004.970,-0.157,+0.373,+2.648,-02.9280,-00.7910,-08.9470,-00.004958,+00.004251,-00.002168
+143.291,-018.036,+004.972,-0.151,+0.371,+2.638,-02.9460,-00.7710,-08.9250,+00.004854,+00.001730,-00.003578
+143.289,-018.032,+004.975,-0.157,+0.373,+2.648,-02.9140,-00.7830,-08.9270,+00.001306,+00.003119,-00.002162
+143.285,-018.029,+004.979,-0.157,+0.368,+2.632,-02.9170,-00.8030,-08.9390,+00.001707,+00.000606,-00.004178
+143.281,-018.028,+004.982,-0.155,+0.361,+2.649,-02.9230,-00.7700,-08.9430,+00.000061,+00.001575,-00.002604
+143.278,-018.028,+004.982,-0.157,+0.368,+2.675,-02.9110,-00.7600,-08.9520,+00.000590,-00.000921,-00.002527
+143.275,-018.029,+004.984,-0.162,+0.393,+2.643,-02.9210,-00.7560,-08.9430,+00.000974,-00.000713,-00.002718
