Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+137.210,-017.685,+003.960,-0.154,+0.417,+2.613,-02.8830,-00.5990,-08.9610,-00.002153,-00.002558,+00.003894
+137.212,-017.687,+003.958,-0.158,+0.414,+2.599,-02.8620,-00.6370,-08.9490,+00.000266,-00.001821,+00.001658
+137.212,-017.690,+003.958,-0.163,+0.437,+2.639,-02.8680,-00.6200,-08.9570,-00.000747,-00.001540,+00.000496
+137.212,-017.692,+003.957,-0.149,+0.432,+2.629,-02.8890,-00.6080,-08.9230,-00.000337,+00.000290,-00.000701
+137.212,-017.694,+003.955,-0.156,+0.407,+2.610,-02.8980,-00.6190,-08.9650,-00.001651,-00.000853,-00.000024
+137.214,-017.696,+003.953,-0.154,+0.397,+2.640,-02.8480,-00.6500,-08.9480,-00.003077,-00.002169,+00.004094
+137.217,-017.698,+003.949,-0.158,+0.407,+2.640,-02.8460,-00.6250,-08.9620,-00.002809,-00.001700,+00.003530
+137.219,-017.701,+003.945,-0.163,+0.404,+2.610,-02.8820,-00.6140,-09.0020,-00.002041,-00.001736,+00.003120
+137.222,-017.703,+003.942,-0.158,+0.382,+2.645,-02.8510,-00.6210,-09.0010,-00.002132,-00.001315,+00.003899
+137.224,-017.706,+003.938,-0.154,+0.397,+2.629,-02.8840,-00.6110,-08.9590,-00.001795,-00.005525,+00.002615
+137.227,-017.708,+003.938,-0.161,+0.402,+2.607,-02.8750,-00.6070,-08.9860,+00.003445,+00.002790,+00.003169
+137.229,-017.709,+003.937,-0.158,+0.377,+2.645,-02.8590,-00.6330,-08.9730,-00.003260,-00.002229,+00.004506
+137.230,-017.714,+003.932,-0.154,+0.392,+2.634,-02.8750,-00.6260,-08.9770,-00.003469,-00.002525,+00.002885
+137.231,-017.715,+003.928,-0.161,+0.400,+2.629,-02.8590,-00.6120,-08.9440,-00.002367,-00.000790,+00.002173
+137.232,-017.718,+003.923,-0.154,+0.377,+2.613,-02.8580,-00.6120,-08.9640,-00.002915,-00.004869,+00.002491
+137.229,-017.721,+003.925,-0.149,+0.402,+2.640,-02.8940,-00.6200,-08.9970,+00.001953,+00.001269,-00.000893
+137.225,-017.721,+003.929,-0.151,+0.399,+2.621,-02.8700,-00.6050,-08.9510,+00.002662,+00.002928,-00.002311
+137.222,-017.717,+003.933,-0.163,+0.392,+2.645,-02.8600,-00.6120,-08.9650,+00.000015,+00.001563,-00.001548
+137.220,-017.717,+003.932,-0.158,+0.407,+2.618,-02.8610,-00.6120,-08.9510,-00.002759,+00.001327,-00.000523
+137.219,-017.716,+003.930,-0.165,+0.405,+2.623,-02.8490,-00.6110,-08.9380,-00.002647,+00.000050,-00.000731
+137.219,-017.714,+003.927,-0.163,+0.382,+2.629,-02.8700,-00.6060,-08.9390,-00.002268,-00.000445,+00.000188
+137.218,-017.714,+003.924,-0.158,+0.397,+2.634,-02.8450,-00.6320,-08.9690,-00.001652,-00.000793,+00.002284
+137.217,-017.714,+003.924,-0.161,+0.395,+2.626,-02.8570,-00.6340,-08.9680,-00.001518,-00.000993,+00.002636
+137.219,-017.714,+003.920,-0.149,+0.412,+2.640,-02.8800,-00.6130,-09.0070,-00.001719,-00.001372,+00.002696
+137.221,-017.714,+003.919,-0.154,+0.437,+2.607,-02.8660,-00.6400,-08.9980,-00.000761,+00.000290,+00.001074
+137.221,-017.714,+003.918,-0.156,+0.414,+2.618,-02.8690,-00.6230,-08.9790,-00.000563,-00.000221,+00.001020
+137.220,-017.715,+003.919,-0.158,+0.387,+2.634,-02.8500,-00.6480,-08.9730,-00.000120,-00.001049,-00.000759
+137.218,-017.717,+003.921,-0.163,+0.402,+2.645,-02.8970,-00.6260,-08.9780,+00.000328,-00.002322,-00.000381
+137.216,-017.722,+003.926,-0.154,+0.432,+2.607,-02.8860,-00.6460,-08.9800,+00.000685,-00.001803,+00.000088
+137.216,-017.724,+003.927,-0.154,+0.407,+2.651,-02.8870,-00.6050,-08.9790,+00.000340,-00.002450,+00.000179
+137.214,-017.727,+003.928,-0.168,+0.387,+2.639,-02.8590,-00.6290,-08.9710,+00.001105,-00.002686,-00.000083
+137.214,-017.730,+003.928,-0.151,+0.414,+2.613,-02.8830,-00.6250,-08.9780,-00.000254,-00.002022,+00.001339
+137.213,-017.731,+003.929,-0.163,+0.392,+2.650,-02.8780,-00.6060,-08.9470,+00.000360,-00.001333,-00.000579
+137.211,-017.732,+003.932,-0.158,+0.397,+2.613,-02.8640,-00.6370,-08.9970,+00.000464,-00.001495,+00.001281
+137.209,-017.733,+003.933,-0.154,+0.392,+2.616,-02.8800,-00.6110,-08.9600,+00.000613,-00.000921,-00.000460
+137.208,-017.735,+003.934,-0.158,+0.372,+2.651,-02.8870,-00.6250,-08.9570,-00.001010,-00.000473,+00.001739
+137.207,-017.734,+003.935,-0.154,+0.422,+2.613,-02.8690,-00.6040,-08.9570,-00.001780,+00.000322,+00.000206
+137.209,-017.734,+003.931,-0.156,+0.414,+2.626,-02.8650,-00.6250,-08.9900,-00.001642,-00.000417,+00.002656
+137.210,-017.736,+003.929,-0.158,+0.372,+2.634,-02.8950,-00.6150,-08.9740,-00.001229,+00.000034,+00.002442
+137.209,-017.736,+003.925,-0.158,+0.412,+2.629,-02.8750,-00.6020,-08.9700,-00.002092,-00.000743,+00.000631
+137.209,-017.736,+003.923,-0.158,+0.387,+2.615,-02.8700,-00.6060,-08.9460,-00.000956,-00.000253,+00.001455
+137.208,-017.737,+003.922,-0.158,+0.397,+2.650,-02.8710,-00.6200,-08.9870,-00.001390,-00.000818,+00.000258
+137.207,-017.739,+003.921,-0.168,+0.412,+2.623,-02.8880,-00.6330,-08.9620,-00.001455,-00.000117,+00.001484
+137.206,-017.738,+003.919,-0.151,+0.399,+2.618,-02.8670,-00.6110,-08.9500,-00.001535,-00.000258,+00.000760
+137.205,-017.738,+003.919,-0.158,+0.387,+2.645,-02.8540,-00.6170,-08.9680,-00.001110,-00.000218,-00.000155
+137.205,-017.738,+003.916,-0.149,+0.392,+2.629,-02.8680,-00.5960,-08.9510,-00.000824,-00.000464,+00.000590
+137.204,-017.739,+003.913,-0.161,+0.397,+2.612,-02.8770,-00.6040,-08.9630,-00.001110,-00.000414,-00.001042
+137.203,-017.737,+003.912,-0.163,+0.402,+2.639,-02.8730,-00.6140,-08.9340,-00.000686,+00.000329,-00.001926
+137.201,-017.736,+003.911,-0.154,+0.412,+2.623,-02.8720,-00.6070,-08.9800,-00.001844,-00.000031,-00.001831
+137.197,-017.735,+003.910,-0.156,+0.399,+2.615,-02.8820,-00.6080,-08.9440,-00.000298,+00.001206,-00.002515
+137.195,-017.732,+003.911,-0.144,+0.397,+2.651,-02.8620,-00.6140,-08.9920,-00.000256,+00.001577,-00.001693
+137.191,-017.731,+003.912,-0.158,+0.417,+2.640,-02.8810,-00.6240,-08.9760,-00.000780,+00.002245,-00.001513
+137.188,-017.729,+003.912,-0.156,+0.412,+2.621,-02.8600,-00.5980,-08.9870,+00.000273,+00.001994,-00.000866
+137.187,-017.728,+003.909,-0.154,+0.392,+2.645,-02.8950,-00.6250,-08.9680,-00.001715,+00.003039,-00.001018
+137.183,-017.725,+003.910,-0.149,+0.397,+2.635,-02.8860,-00.6120,-08.9720,+00.000735,+00.001427,-00.002481
+137.179,-017.722,+003.911,-0.158,+0.409,+2.615,-02.8870,-00.6050,-09.0100,-00.001554,+00.002386,-00.002527
+137.175,-017.720,+003.911,-0.163,+0.377,+2.640,-02.8630,-00.6330,-08.9550,-00.002656,+00.004449,-00.003619
+137.170,-017.717,+003.910,-0.158,+0.402,+2.623,-02.8690,-00.5410,-08.9740,+00.000567,+00.002415,-00.002983
+137.164,-017.712,+003.913,-0.156,+0.407,+2.626,-02.8790,-00.5910,-08.9610,+00.001768,+00.002129,-00.004162
+137.157,-017.709,+003.919,-0.172,+0.402,+2.617,-02.8520,-00.6850,-08.9750,+00.003335,+00.001908,-00.004117
+137.150,-017.705,+003.924,-0.158,+0.407,+2.629,-02.8180,-00.5560,-09.0060,+00.005938,+00.002313,-00.004286
