Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+174.920,-017.301,+005.874,-0.196,+0.405,+2.619,-02.7930,-00.9360,-08.9430,-00.003321,+00.001259,-00.001997
+174.918,-017.298,+005.872,-0.196,+0.430,+2.614,-02.8070,-00.9380,-08.9560,-00.001945,+00.001469,-00.003640
+174.912,-017.294,+005.873,-0.189,+0.415,+2.598,-02.7730,-00.9220,-08.9550,-00.000740,+00.002409,-00.004289
+174.909,-017.291,+005.874,-0.187,+0.430,+2.620,-02.7630,-00.9220,-08.9490,+00.000713,+00.000867,-00.002604
+174.907,-017.291,+005.875,-0.183,+0.385,+2.609,-02.7910,-00.9260,-08.9640,+00.000614,-00.000382,-00.001739
+174.904,-017.290,+005.876,-0.196,+0.398,+2.593,-02.7900,-00.9260,-08.9400,-00.000281,-00.000728,-00.001303
+174.901,-017.290,+005.877,-0.201,+0.391,+2.635,-02.8130,-00.9170,-08.9430,+00.000204,-00.001073,-00.001002
+174.899,-017.289,+005.879,-0.196,+0.381,+2.609,-02.7800,-00.9270,-08.9770,+00.002459,-00.000640,-00.000079
+174.898,-017.290,+005.881,-0.192,+0.388,+2.604,-02.8180,-00.8920,-08.9550,+00.001638,+00.000204,-00.001984
+174.898,-017.291,+005.882,-0.192,+0.400,+2.603,-02.7940,-00.8640,-08.9650,+00.001882,-00.000222,+00.000235
+174.898,-017.292,+005.885,-0.196,+0.400,+2.598,-02.8120,-00.8910,-08.9620,+00.002706,-00.001437,+00.000022
+174.897,-017.293,+005.890,-0.194,+0.395,+2.593,-02.8150,-00.9320,-09.0010,+00.003314,+00.000783,-00.001702
+174.893,-017.292,+005.896,-0.187,+0.386,+2.636,-02.7970,-00.9410,-08.9790,+00.003444,+00.000974,-00.001123
+174.890,-017.291,+005.898,-0.192,+0.400,+2.609,-02.7920,-00.9190,-08.9770,+00.002249,+00.001560,-00.003150
+174.890,-017.289,+005.902,-0.199,+0.415,+2.611,-02.8030,-00.9170,-09.0050,+00.003709,+00.000990,-00.001461
+174.888,-017.287,+005.906,-0.206,+0.386,+2.603,-02.8230,-00.8790,-08.9850,+00.002424,+00.002163,-00.000841
+174.888,-017.285,+005.910,-0.187,+0.415,+2.577,-02.8070,-00.9050,-08.9720,+00.003707,+00.001161,+00.000429
