Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-148.355,-020.348,+011.984,+0.065,+0.583,+2.422,-03.3100,-01.8310,-08.6320,+00.002867,+00.001723,+00.001173
-148.355,-020.350,+011.985,+0.061,+0.622,+2.389,-03.2820,-01.8520,-08.6750,+00.002320,-00.000789,-00.000403
-148.355,-020.348,+011.986,+0.056,+0.598,+2.405,-03.2690,-01.8540,-08.6840,+00.000886,+00.000572,-00.000176
-148.352,-020.346,+011.986,+0.061,+0.602,+2.411,-03.2750,-01.8260,-08.6580,+00.001135,+00.001281,+00.002829
-148.351,-020.345,+011.986,+0.056,+0.612,+2.399,-03.3090,-01.8280,-08.6460,-00.000056,+00.002058,-00.000605
-148.352,-020.342,+011.986,+0.065,+0.602,+2.373,-03.2870,-01.8460,-08.6680,+00.000100,+00.001404,-00.001051
-148.353,-020.340,+011.987,+0.056,+0.588,+2.405,-03.3060,-01.8290,-08.6560,-00.001609,+00.001651,-00.002051
-148.353,-020.336,+011.987,+0.056,+0.607,+2.394,-03.2810,-01.8620,-08.6780,-00.001058,+00.005090,+00.000398
-148.352,-020.331,+011.985,+0.065,+0.602,+2.400,-03.2740,-01.8590,-08.6740,-00.002153,+00.005366,-00.000545
-148.350,-020.327,+011.982,+0.061,+0.588,+2.427,-03.2830,-01.8320,-08.6660,-00.002565,+00.002025,+00.000472
-148.348,-020.324,+011.978,+0.056,+0.597,+2.400,-03.2700,-01.8360,-08.6710,-00.000751,+00.000979,+00.001850
-148.347,-020.327,+011.976,+0.051,+0.602,+2.383,-03.2940,-01.8310,-08.6530,-00.001480,-00.000388,+00.000211
-148.346,-020.326,+011.971,+0.070,+0.588,+2.422,-03.2740,-01.8400,-08.6310,-00.006661,+00.001398,+00.000408
-148.344,-020.322,+011.965,+0.061,+0.622,+2.400,-03.3040,-01.8720,-08.6880,-00.006976,+00.004464,+00.002274
-148.339,-020.319,+011.957,+0.065,+0.597,+2.395,-03.2700,-01.8520,-08.6510,-00.007708,+00.001733,+00.005685
-148.332,-020.326,+011.943,+0.056,+0.607,+2.410,-03.2040,-01.7740,-08.7870,-00.008985,-00.003980,+00.002842
-148.329,-020.330,+011.935,+0.056,+0.607,+2.400,-03.2440,-01.7810,-08.6800,+00.000633,-00.001747,+00.003259
