Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+143.883,-020.822,-006.294,-0.127,-0.058,+2.533,-03.3040,+01.0470,-08.7600,+00.042177,-00.030459,-00.073170
+143.774,-020.874,-006.209,-0.118,-0.058,+2.533,-03.2730,+00.8940,-08.7510,+00.030391,-00.034397,-00.104079
+143.654,-020.943,-006.139,-0.118,-0.073,+2.549,-03.3260,+00.8390,-08.7000,+00.017374,-00.056888,-00.101655
+143.562,-021.031,-006.109,-0.113,-0.068,+2.539,-03.3180,+00.7510,-08.7340,-00.016812,-00.078799,-00.075591
+143.497,-021.144,-006.120,-0.123,-0.078,+2.517,-03.2680,+00.8840,-08.7080,-00.041291,-00.103882,-00.061762
+143.422,-021.294,-006.143,-0.109,-0.073,+2.561,-03.3920,+00.9580,-08.7030,-00.042961,-00.133703,-00.082985
+143.335,-021.479,-006.163,-0.095,-0.053,+2.534,-03.4950,+00.9460,-08.7260,-00.047452,-00.158930,-00.093059
+143.236,-021.679,-006.188,-0.095,-0.088,+2.556,-03.4690,+00.8540,-08.7320,-00.055271,-00.169834,-00.099938
+143.131,-021.902,-006.210,-0.099,-0.063,+2.545,-03.4450,+01.0100,-08.7110,-00.051613,-00.197419,-00.115917
+143.002,-022.176,-006.214,-0.081,-0.068,+2.524,-03.5010,+01.0230,-08.7060,-00.042702,-00.246288,-00.136445
+142.847,-022.510,-006.194,-0.076,-0.093,+2.535,-03.5240,+01.0990,-08.6970,-00.025355,-00.292655,-00.167351
+142.677,-022.893,-006.118,-0.053,-0.083,+2.574,-03.6280,+00.9750,-08.8020,+00.035420,-00.331513,-00.170156
+142.551,-023.361,-005.974,-0.039,-0.059,+2.531,-03.6720,+01.0540,-08.6690,+00.120043,-00.459237,-00.124232
+142.519,-024.002,-005.742,-0.015,-0.054,+2.559,-03.5960,+01.0540,-08.7660,+00.237188,-00.620208,-00.052512
+142.590,-024.856,-005.437,+0.013,-0.044,+2.577,-03.7090,+00.8070,-08.6240,+00.326658,-00.832490,+00.013388
+142.810,-025.960,-005.085,+0.036,-0.029,+2.561,-04.1000,+00.7150,-08.5500,+00.426405,-01.067289,+00.126754
+143.262,-027.347,-004.776,+0.087,-0.030,+2.563,-03.5020,+00.6440,-08.6360,+00.478979,-01.322659,+00.287654
+143.980,-029.004,-004.490,+0.144,0.000,+2.582,-03.9620,+00.7200,-08.5560,+00.585215,-01.601206,+00.530759
+145.000,-031.065,-004.263,+0.209,+0.029,+2.541,-04.8710,+00.6230,-08.3600,+00.674922,-02.028575,+00.684979
+146.331,-033.710,-004.161,+0.302,+0.028,+2.551,-05.2000,+00.8150,-08.3920,+00.692819,-02.607384,+00.912725
+148.070,-037.058,-004.370,+0.405,+0.062,+2.560,-06.2930,+00.5740,-08.6260,+00.633901,-03.234742,+01.004085
+149.870,-041.222,-005.010,+0.550,+0.105,+2.512,-06.3050,+00.2080,-09.2250,+00.276952,-04.012422,+00.860582
+151.288,-046.223,-005.808,+0.718,+0.093,+2.443,-06.1310,+01.1680,-10.2650,-00.021319,-04.685822,+00.350895
+152.386,-052.119,-006.994,+0.872,+0.096,+2.396,-08.4030,+01.1510,-08.7060,-00.543839,-05.499978,-00.072446
+153.622,-059.272,-009.403,+1.100,+0.033,+2.254,-10.2080,+00.1080,-12.3180,-01.738351,-06.610341,-00.387856
+155.752,-067.438,-014.096,+1.338,-0.020,+2.059,-10.3720,+02.3520,-11.4550,-02.462380,-07.438391,-00.886257
+158.549,-075.768,-020.447,+1.506,-0.037,+1.892,-12.1770,+00.6620,-14.4880,-03.339881,-06.897675,-01.613735
+163.032,-082.594,-028.285,+1.646,-0.030,+1.654,-06.8680,+04.3630,-18.4870,-02.445260,-04.666611,-01.851956
+166.363,-084.881,-031.717,+1.702,-0.046,+1.548,-03.0300,+06.1460,-26.6490,+00.227366,-00.625177,-00.260329
+161.943,-084.460,-026.484,+1.707,+0.014,+1.537,+01.4830,+01.2410,-13.1630,+00.908111,+00.830494,-00.154861
+154.926,-083.476,-018.679,+1.711,+0.039,+1.526,+01.6440,-01.1460,-10.7380,+00.543454,+01.207268,-00.327382
+147.444,-081.593,-010.740,+1.697,+0.039,+1.569,+00.2620,+00.4490,-13.7730,+00.502608,+02.230057,-00.437554
+142.355,-078.204,-004.878,+1.683,+0.060,+1.649,-00.9840,+01.6940,-13.6250,+00.831767,+03.514743,-00.286823
+141.054,-073.291,-002.608,+1.637,+0.110,+1.766,-03.2080,+02.9490,-12.4070,+00.906093,+04.741987,+00.205075
+141.915,-067.300,-002.287,+1.530,+0.088,+1.979,-04.7630,+02.3900,-08.0510,+01.028151,+05.385319,+00.603273
+143.363,-061.110,-002.414,+1.409,+0.070,+2.148,-05.4490,+01.6330,-06.5900,+01.008405,+05.319411,+00.847478
+144.568,-055.027,-002.436,+1.208,+0.077,+2.302,-08.0740,-00.0780,-09.0630,+00.770180,+05.301554,+00.674540
+145.011,-048.785,-002.124,+0.989,+0.080,+2.401,-09.7320,+01.1070,-10.5820,+00.481665,+05.510584,+00.340049
+145.088,-042.431,-001.874,+0.821,+0.067,+2.492,-10.4010,+01.0880,-09.2980,+00.073041,+05.515595,+00.179808
+144.877,-036.446,-002.269,+0.615,+0.084,+2.531,-11.3100,+00.7570,-06.7950,-00.764635,+04.963200,-00.034981
+144.571,-031.273,-003.265,+0.433,+0.021,+2.529,-13.1840,+03.8600,-11.3450,-01.160905,+04.332178,+00.066734
+144.661,-026.310,-004.531,+0.335,-0.023,+2.498,-14.2870,+04.5530,-13.3140,-00.908023,+04.316741,+00.548133
+145.042,-021.307,-005.327,+0.269,-0.062,+2.441,-15.7530,+02.7560,-13.4560,-00.382974,+04.320820,+00.719538
+145.373,-016.254,-005.711,+0.181,-0.081,+2.546,-17.8080,+00.5130,-10.7640,-00.224552,+04.381302,+00.675006
+145.507,-011.414,-006.076,+0.041,-0.104,+2.676,-17.5030,-01.1630,-04.2090,-00.337136,+03.968618,+00.438784
+145.474,-007.482,-006.512,-0.151,-0.086,+2.727,-16.6250,+00.7450,-02.2770,-00.387518,+03.078465,+00.365453
+145.813,-004.527,-006.803,-0.342,-0.094,+2.752,-15.9030,+02.4280,-00.8920,-00.078613,+02.188540,+00.758792
+146.730,-002.570,-006.663,-0.459,-0.073,+2.763,-16.7690,-01.1770,+00.7650,+00.253582,+01.263724,+01.065780
+147.703,-001.503,-006.391,-0.547,-0.023,+2.748,-18.1990,-02.8110,+01.4080,+00.272890,+00.581946,+00.838107
+148.439,-001.281,-006.127,-0.575,-0.017,+2.752,-18.5630,-01.8120,+02.6850,+00.236837,-00.166866,+00.578480
+149.086,-001.948,-005.691,-0.575,+0.008,+2.784,-19.0300,-01.6280,+00.2300,+00.601534,-00.885235,+00.437159
+149.342,-003.262,-004.282,-0.533,+0.077,+2.823,-00.5320,-02.1040,-07.7600,+02.027263,-01.144972,-00.102926
+148.656,-004.288,-003.307,-0.496,+0.147,+2.857,+20.4320,-03.6570,-16.5630,-00.855161,-01.088064,-01.272842
+147.406,-008.074,-004.108,-0.407,+0.057,+2.954,-07.1200,+05.4780,+01.7800,-00.303015,-04.170118,-00.558499
+148.138,-012.097,-005.268,-0.248,+0.060,+3.026,-11.3620,-07.0260,-17.2320,-00.710911,-03.081544,+00.272915
+148.095,-015.350,-006.215,-0.131,+0.010,+3.081,-04.9410,+02.9100,-13.5240,-00.932201,-02.752735,-00.395581
+148.181,-018.144,-007.051,-0.024,-0.006,+3.156,-12.4510,+01.2030,-23.2510,-00.669315,-01.965613,-00.243783
+148.272,-019.577,-007.402,+0.042,+0.008,+3.143,-04.7010,+01.5000,-13.1510,-00.263288,-00.962093,-00.040553
+148.377,-020.235,-007.836,+0.065,-0.017,+3.149,-04.8470,+00.8100,-09.5570,-00.408505,-00.351497,+00.069233
+148.524,-020.473,-008.196,+0.074,-0.037,+3.171,-03.3660,+01.1050,-09.0300,-00.242744,-00.180971,+00.073240
+148.525,-020.650,-008.379,+0.084,-0.042,+3.161,-03.5180,+01.5790,-08.9580,-00.118501,-00.138964,-00.076305
+148.439,-020.768,-008.401,+0.102,-0.057,+3.151,-03.3470,+00.8610,-08.7660,-00.037351,-00.083961,-00.067444
+148.385,-020.874,-008.433,+0.107,-0.087,+3.200,-03.6080,+01.1660,-08.8730,-00.050958,-00.074342,-00.049952
+148.360,-020.978,-008.498,+0.102,-0.057,+3.173,-03.3850,+01.1360,-08.8060,-00.068951,-00.090461,-00.021429
+148.342,-021.118,-008.548,+0.097,-0.072,+3.156,-03.4980,+01.5390,-08.7490,-00.019862,-00.123322,-00.049376
+148.278,-021.278,-008.519,+0.107,-0.082,+3.200,-03.6370,+01.4240,-08.7400,+00.013996,-00.128629,-00.080061
+148.183,-021.413,-008.455,+0.112,-0.057,+3.173,-03.6140,+01.2780,-08.7310,+00.027624,-00.090372,-00.097976
+148.082,-021.508,-008.394,+0.112,-0.057,+3.162,-03.5020,+01.0790,-08.8070,+00.022924,-00.056164,-00.090308
+147.977,-021.570,-008.289,+0.116,-0.072,+3.195,-03.4710,+01.4700,-08.7290,+00.078827,-00.037394,-00.101074
+147.819,-021.637,-008.126,+0.121,-0.042,+3.174,-03.5460,+01.2550,-08.6290,+00.084845,-00.039352,-00.150637
+147.632,-021.707,-007.955,+0.121,-0.037,+3.179,-03.5000,+01.2040,-08.7480,+00.098399,-00.044918,-00.167619
+147.417,-021.798,-007.735,+0.121,-0.042,+3.212,-03.4600,+01.2250,-08.6140,+00.125808,-00.067147,-00.194275
+147.183,-021.925,-007.514,+0.126,-0.037,+3.179,-03.4670,+01.1580,-08.7170,+00.111871,-00.099462,-00.206985
+146.923,-022.102,-007.285,+0.135,-0.027,+3.174,-03.4680,+01.1550,-08.6980,+00.134045,-00.142898,-00.243377
+146.595,-022.347,-006.978,+0.144,-0.047,+3.202,-03.5340,+01.2910,-08.6500,+00.158420,-00.201333,-00.321944
+146.200,-022.661,-006.668,+0.144,+0.012,+3.174,-03.5870,+01.2060,-08.6920,+00.127064,-00.261278,-00.361433
+145.737,-023.079,-006.319,+0.172,-0.013,+3.176,-03.6040,+01.1030,-08.6220,+00.165416,-00.362014,-00.444233
+145.183,-023.648,-005.881,+0.191,+0.007,+3.209,-03.8420,+00.8470,-08.5770,+00.200973,-00.500758,-00.521874
+144.609,-024.430,-005.352,+0.224,+0.027,+3.210,-03.5580,+00.6680,-08.6950,+00.300215,-00.721830,-00.502859
+144.199,-025.436,-004.783,+0.270,+0.031,+3.201,-03.7200,+00.5690,-08.7000,+00.395282,-00.945753,-00.320017
+144.086,-026.723,-004.188,+0.308,+0.061,+3.230,-04.1420,+00.5880,-08.5180,+00.511252,-01.202531,-00.100526
+144.209,-028.319,-003.633,+0.387,+0.095,+3.195,-03.8760,+00.4820,-08.5900,+00.572282,-01.528829,+00.055827
+144.499,-030.278,-003.062,+0.471,+0.159,+3.177,-04.3750,+00.6250,-08.3240,+00.647505,-01.843525,+00.175335
+145.112,-032.688,-002.547,+0.565,+0.148,+3.159,-04.5290,+00.5930,-08.4080,+00.779988,-02.327091,+00.489773
+146.252,-035.910,-002.323,+0.691,+0.201,+3.132,-01.7430,+00.2270,-09.2630,+00.864902,-03.124173,+00.715808
+147.716,-040.047,-002.312,+0.873,+0.219,+3.085,-06.1130,-00.0550,-09.0540,+00.622503,-04.037073,+01.078646
+149.514,-045.365,-002.775,+1.046,+0.217,+3.017,-05.1560,+00.6000,-09.9630,+00.671682,-05.183902,+00.932396
+151.380,-052.120,-003.860,+1.288,+0.239,+2.869,-06.6400,+00.3210,-11.1280,+00.036962,-06.343249,+00.507791
+153.479,-060.070,-006.575,+1.568,+0.150,+2.660,-11.0270,-01.3100,-08.8930,-01.380937,-07.449033,+00.419940
+157.984,-069.049,-013.855,+1.750,+0.083,+2.429,-11.7800,+02.4260,-12.3400,-03.260349,-08.299585,+00.132692
+168.035,-078.555,-027.810,+1.973,-0.056,+2.043,-09.8440,+02.2040,-15.1050,-03.909987,-08.491777,-01.106409
-147.346,-085.934,-075.806,+2.085,-0.079,+1.652,-07.8720,+04.0800,-18.2390,-02.618306,-06.868197,-01.666937
-074.526,-085.265,-149.703,+2.122,-0.075,+1.479,-16.8250,+08.0660,-36.2100,+00.041355,-02.319898,-00.684344
-071.982,-085.566,-152.116,+2.075,-0.035,+1.401,-04.0020,+05.9100,-25.1820,+00.497241,+01.525956,-00.040063
-116.821,-087.513,-106.371,+2.019,-0.059,+1.442,-01.3830,+02.2880,-12.5130,+00.952212,+03.304198,+00.343443
+176.542,-085.463,-038.729,+1.991,-0.058,+1.588,-00.1530,+00.1780,-06.2940,+00.926059,+03.789082,+00.425623
+160.335,-081.398,-021.608,+1.936,-0.052,+1.775,-01.4120,-01.2100,-06.7800,+00.837364,+03.892254,+00.314067
+153.483,-076.550,-013.982,+1.768,-0.034,+1.991,-05.5680,-00.8190,-12.4070,+00.764113,+04.816031,+00.137034
+149.079,-070.326,-008.905,+1.572,-0.021,+2.188,-06.8610,-00.6830,-08.6610,+00.727986,+05.841933,-00.073914
+146.650,-063.663,-005.950,+1.311,+0.027,+2.307,-05.9150,+00.2770,-05.1410,+00.583395,+05.778962,-00.049145
+145.446,-057.295,-004.318,+1.059,+0.069,+2.361,-07.4920,+00.5050,-07.0440,+00.436706,+05.503517,-00.007762
+144.815,-050.937,-003.414,+0.877,+0.037,+2.440,-08.9770,+02.1100,-09.9430,+00.313819,+05.625045,+00.107097
+144.753,-044.404,-002.982,+0.681,+0.088,+2.442,-09.4350,+02.3630,-09.8360,+00.324270,+05.681674,+00.387791
+144.964,-038.010,-003.090,+0.475,+0.100,+2.438,-10.1110,-00.2910,-08.7000,-00.252544,+05.461852,+00.405720
+144.906,-032.122,-003.889,+0.354,+0.087,+2.455,-11.8780,-00.5830,-10.0700,-00.935840,+04.923540,+00.178630
+144.443,-026.622,-004.837,+0.204,+0.058,+2.432,-14.6940,+00.5630,-14.9030,-01.047092,+04.828423,-00.070290
+143.788,-021.012,-005.695,+0.078,+0.054,+2.421,-15.3550,+01.6740,-14.6540,-00.925805,+04.955496,-00.032758
+143.404,-015.344,-006.366,-0.039,-0.019,+2.493,-17.4540,+04.6460,-12.5980,-00.481410,+04.913404,+00.403938
