Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-122.834,-031.316,+008.761,+0.289,+0.705,+2.491,-04.9280,-01.2250,-08.0270,-00.001139,+00.001622,-00.000857
-122.833,-031.317,+008.759,+0.270,+0.685,+2.507,-04.9370,-01.2710,-07.9830,-00.000909,+00.000842,+00.000721
-122.832,-031.318,+008.757,+0.275,+0.685,+2.523,-04.9220,-01.2260,-07.9850,-00.000793,+00.000139,-00.000144
-122.832,-031.319,+008.755,+0.265,+0.710,+2.501,-04.9420,-01.2310,-07.9820,-00.000138,+00.001715,-00.001023
-122.834,-031.318,+008.755,+0.265,+0.680,+2.512,-04.9220,-01.2360,-08.0030,+00.000037,+00.002135,-00.001452
-122.835,-031.316,+008.756,+0.270,+0.705,+2.533,-04.9550,-01.2420,-08.0070,-00.001612,+00.001546,-00.001913
-122.834,-031.313,+008.754,+0.279,+0.690,+2.518,-04.9400,-01.2370,-07.9940,-00.003506,+00.002914,+00.000581
-122.833,-031.309,+008.748,+0.265,+0.690,+2.506,-04.9060,-01.1730,-08.0110,-00.003227,+00.004466,-00.000209
-122.832,-031.305,+008.745,+0.270,+0.690,+2.528,-04.9240,-01.2180,-08.0010,-00.003486,+00.003056,+00.001423
-122.830,-031.301,+008.741,+0.265,+0.710,+2.495,-04.9070,-01.2320,-07.9760,-00.004448,+00.003419,+00.001418
-122.826,-031.298,+008.736,+0.265,+0.690,+2.512,-04.9390,-01.2350,-08.0120,-00.001403,+00.002267,+00.002151
-122.823,-031.297,+008.731,+0.270,+0.685,+2.523,-04.9270,-01.2040,-08.0160,-00.001255,+00.000550,+00.001686
-122.822,-031.297,+008.731,+0.279,+0.700,+2.507,-04.9050,-01.2370,-08.0150,-00.000798,-00.000677,+00.000202
-122.822,-031.297,+008.730,+0.275,+0.690,+2.507,-04.9120,-01.2350,-08.0340,-00.000549,-00.000917,+00.001178
-122.819,-031.299,+008.725,+0.275,+0.675,+2.518,-04.9120,-01.2070,-07.9880,-00.002575,+00.000363,+00.000690
-122.817,-031.299,+008.722,+0.270,+0.695,+2.512,-04.9300,-01.2310,-08.0340,-00.001484,-00.000294,+00.000007
-122.815,-031.304,+008.719,+0.265,+0.685,+2.523,-04.9340,-01.2370,-07.9690,-00.000910,-00.001537,+00.002319
-122.812,-031.307,+008.716,+0.261,+0.695,+2.528,-04.9220,-01.2060,-08.0250,-00.001472,-00.002783,+00.003308
-122.810,-031.311,+008.714,+0.270,+0.695,+2.496,-04.9250,-01.2020,-08.0140,+00.000319,-00.004167,+00.001771
-122.810,-031.317,+008.715,+0.275,+0.690,+2.501,-04.9330,-01.2060,-08.0170,+00.000772,-00.006091,-00.000321
-122.810,-031.323,+008.718,+0.265,+0.690,+2.533,-04.9290,-01.2320,-07.9980,+00.002492,-00.005108,+00.000772
-122.811,-031.329,+008.722,+0.275,+0.700,+2.490,-04.9280,-01.2340,-07.9990,+00.002818,-00.003562,-00.000535
-122.812,-031.335,+008.724,+0.279,+0.705,+2.518,-04.9480,-01.2320,-08.0080,+00.000377,-00.003296,+00.001439
-122.809,-031.337,+008.723,+0.279,+0.710,+2.534,-04.9110,-01.2410,-07.9990,-00.001044,-00.002157,+00.001580
-122.808,-031.341,+008.723,+0.275,+0.700,+2.512,-04.9490,-01.2300,-08.0040,-00.000334,-00.003106,+00.001446
-122.808,-031.345,+008.723,+0.279,+0.690,+2.534,-04.9280,-01.2610,-08.0140,+00.000976,-00.004797,+00.001427
-122.809,-031.348,+008.723,+0.270,+0.680,+2.523,-04.9440,-01.2240,-08.0200,+00.000209,-00.000651,-00.001040
-122.811,-031.349,+008.723,+0.265,+0.695,+2.495,-04.9380,-01.2420,-08.0070,-00.000937,+00.000532,+00.000276
-122.810,-031.348,+008.721,+0.275,+0.670,+2.501,-04.9450,-01.2440,-08.0210,-00.001970,+00.000198,+00.001310
-122.808,-031.348,+008.717,+0.279,+0.675,+2.512,-04.9260,-01.2390,-08.0140,-00.002560,+00.000079,+00.001426
-122.806,-031.347,+008.713,+0.275,+0.690,+2.496,-04.9530,-01.1930,-08.0180,-00.002461,+00.000869,+00.001002
-122.805,-031.344,+008.711,+0.270,+0.725,+2.517,-04.9210,-01.2120,-08.0140,-00.000433,+00.002436,-00.002332
-122.805,-031.341,+008.709,+0.270,+0.715,+2.533,-04.9270,-01.2080,-08.0150,-00.000879,+00.000777,+00.000560
-122.803,-031.339,+008.710,+0.279,+0.695,+2.496,-04.9530,-01.2640,-07.9930,-00.000155,+00.003591,+00.001225
-122.803,-031.342,+008.709,+0.275,+0.690,+2.507,-04.9320,-01.2060,-07.9850,+00.000577,-00.001880,+00.001586
-122.799,-031.345,+008.707,+0.284,+0.685,+2.540,-05.1720,-01.1890,-08.2980,+00.000517,-00.000183,+00.003705
-122.799,-031.350,+008.710,+0.279,+0.695,+2.507,-04.9600,-01.2670,-08.0370,+00.005011,+00.001119,+00.001112
-122.800,-031.356,+008.712,+0.275,+0.700,+2.512,-04.8760,-01.2620,-07.9730,+00.001749,-00.003262,-00.000687
-122.799,-031.363,+008.715,+0.284,+0.690,+2.529,-04.9150,-01.3100,-07.9610,+00.002489,-00.005725,+00.001119
-122.799,-031.372,+008.718,+0.275,+0.690,+2.491,-04.9020,-01.2530,-07.9710,+00.003910,-00.009254,+00.000794
-122.800,-031.384,+008.730,+0.275,+0.680,+2.512,-04.9400,-01.1690,-07.9680,+00.020791,-00.015243,-00.002353
