Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+150.079,-023.032,-003.380,-0.059,+0.018,+2.583,-03.6950,+00.5180,-08.6670,+00.000235,-00.001288,-00.001989
+150.077,-023.033,-003.380,-0.054,+0.008,+2.594,-03.6950,+00.5120,-08.7020,-00.000759,-00.002136,-00.001396
+150.074,-023.036,-003.379,-0.063,+0.033,+2.583,-03.6910,+00.5120,-08.6700,+00.000641,-00.002209,-00.002265
+150.072,-023.036,-003.379,-0.059,+0.013,+2.577,-03.7000,+00.5310,-08.6630,+00.000780,-00.000302,-00.001239
+150.071,-023.037,-003.378,-0.049,+0.013,+2.589,-03.7020,+00.5220,-08.7090,+00.000903,-00.000353,-00.001285
+150.070,-023.036,-003.377,-0.044,+0.053,+2.583,-03.6730,+00.5050,-08.7030,+00.001311,+00.000390,-00.001105
+150.070,-023.036,-003.377,-0.063,+0.023,+2.599,-03.7140,+00.5110,-08.7030,+00.000483,+00.000027,-00.000992
+150.071,-023.035,-003.377,-0.063,+0.013,+2.605,-03.6900,+00.5200,-08.6980,+00.001405,+00.000456,+00.000091
+150.072,-023.035,-003.375,-0.058,+0.053,+2.583,-03.7020,+00.5250,-08.6590,+00.002549,-00.000083,+00.000159
+150.071,-023.033,-003.372,-0.059,+0.018,+2.583,-03.7000,+00.5000,-08.6740,+00.002364,+00.002324,-00.000806
+150.070,-023.031,-003.368,-0.054,+0.018,+2.589,-03.7060,+00.5140,-08.7070,+00.002076,+00.002440,-00.000094
+150.068,-023.028,-003.365,-0.063,+0.063,+2.588,-03.7050,+00.5150,-08.6960,+00.000063,+00.001227,-00.000822
+150.068,-023.026,-003.363,-0.063,+0.028,+2.599,-03.6820,+00.5260,-08.7020,+00.002298,+00.002287,-00.000590
+150.067,-023.025,-003.360,-0.049,+0.038,+2.600,-03.7120,+00.4770,-08.6930,+00.001179,-00.000193,-00.001346
+150.066,-023.024,-003.358,-0.049,+0.048,+2.589,-03.7220,+00.5050,-08.6850,+00.001013,+00.002211,-00.001221
+150.065,-023.023,-003.358,-0.059,+0.028,+2.577,-03.7160,+00.5200,-08.6870,-00.000743,+00.001104,-00.000386
+150.065,-023.022,-003.359,-0.054,+0.003,+2.611,-03.6990,+00.5150,-08.6870,-00.001036,+00.000678,+00.000633
+150.064,-023.022,-003.360,-0.058,+0.053,+2.588,-03.6990,+00.5120,-08.7000,-00.001102,+00.000060,-00.001300
+150.064,-023.023,-003.360,-0.073,+0.038,+2.571,-03.7010,+00.5240,-08.6960,+00.000182,+00.000582,-00.002354
+150.062,-023.023,-003.359,-0.054,+0.023,+2.605,-03.6930,+00.5120,-08.7080,+00.001090,+00.000059,-00.001238
+150.062,-023.021,-003.357,-0.059,+0.033,+2.566,-03.6890,+00.5140,-08.6790,+00.000924,+00.002080,+00.000205
+150.062,-023.021,-003.356,-0.059,+0.048,+2.572,-03.7160,+00.5070,-08.7090,+00.000908,+00.001152,+00.000152
+150.063,-023.020,-003.357,-0.063,+0.028,+2.599,-03.7150,+00.5180,-08.6700,+00.000619,+00.001227,-00.000261
+150.063,-023.017,-003.356,-0.068,+0.038,+2.593,-03.6970,+00.5070,-08.7190,+00.001341,+00.001496,-00.000405
+150.063,-023.016,-003.355,-0.059,+0.033,+2.583,-03.6830,+00.4860,-08.6530,-00.000223,-00.000510,-00.001872
+150.063,-023.015,-003.354,-0.063,+0.033,+2.604,-03.6810,+00.4930,-08.6980,+00.001402,-00.000328,-00.000116
+150.064,-023.016,-003.354,-0.054,+0.038,+2.583,-03.6890,+00.4990,-08.6820,+00.000225,-00.001039,-00.000325
+150.064,-023.015,-003.352,-0.059,+0.048,+2.583,-03.6930,+00.5080,-08.6890,+00.000307,+00.000162,+00.000284
+150.065,-023.014,-003.352,-0.054,+0.018,+2.594,-03.7190,+00.5300,-08.6970,+00.000578,+00.000891,-00.000829
+150.064,-023.013,-003.350,-0.063,+0.038,+2.583,-03.6910,+00.4870,-08.7060,+00.001206,-00.000076,-00.000261
+150.063,-023.012,-003.349,-0.040,+0.013,+2.584,-03.6870,+00.4850,-08.6860,+00.000289,+00.001778,+00.000212
+150.064,-023.008,-003.350,-0.068,+0.023,+2.599,-03.6840,+00.5090,-08.6870,+00.000438,+00.000409,+00.001103
+150.064,-023.008,-003.351,-0.059,+0.028,+2.583,-03.6790,+00.5220,-08.6780,-00.001022,-00.001860,-00.000923
+150.062,-023.010,-003.350,-0.063,+0.048,+2.583,-03.7060,+00.4820,-08.7210,-00.001262,-00.002978,-00.000405
+150.062,-023.012,-003.350,-0.054,+0.028,+2.599,-03.6980,+00.5410,-08.7350,-00.000343,-00.001323,-00.000174
+150.059,-023.013,-003.348,-0.059,+0.043,+2.572,-03.7140,+00.5290,-08.6910,-00.000222,-00.000709,-00.000909
+150.058,-023.014,-003.347,-0.063,+0.038,+2.588,-03.7040,+00.4810,-08.6890,+00.000197,-00.001933,-00.002087
+150.058,-023.016,-003.348,-0.063,+0.013,+2.583,-03.6890,+00.4980,-08.7460,-00.000620,-00.001321,-00.001502
+150.057,-023.018,-003.349,-0.054,+0.028,+2.583,-03.6840,+00.5070,-08.6860,-00.001509,-00.001767,-00.000195
+150.057,-023.020,-003.350,-0.049,+0.028,+2.572,-03.6920,+00.4830,-08.7010,+00.000620,-00.001506,-00.000679
+150.056,-023.022,-003.348,-0.059,+0.023,+2.599,-03.6910,+00.5000,-08.6930,+00.001360,-00.000999,-00.001045
+150.054,-023.025,-003.346,-0.059,+0.048,+2.583,-03.7180,+00.5140,-08.7210,+00.001887,-00.001852,-00.001146
+150.052,-023.027,-003.343,-0.073,+0.028,+2.582,-03.7100,+00.4930,-08.6950,+00.002237,-00.002830,-00.000578
+150.051,-023.030,-003.342,-0.054,+0.008,+2.594,-03.6980,+00.4800,-08.6880,+00.002269,-00.001828,-00.000909
+150.050,-023.032,-003.339,-0.059,+0.018,+2.572,-03.6980,+00.5240,-08.7160,+00.002924,-00.000332,-00.001027
