Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-175.688,-027.106,-007.292,+0.091,-0.276,+2.599,-04.3140,+01.0740,-08.3420,+00.002331,-00.002073,+00.000503
-175.689,-027.108,-007.288,+0.086,-0.301,+2.615,-04.3230,+01.0700,-08.3920,+00.003501,-00.001572,-00.000387
-175.691,-027.110,-007.283,+0.091,-0.302,+2.599,-04.3340,+01.0670,-08.3770,+00.004437,+00.000449,-00.001859
-175.693,-027.110,-007.279,+0.091,-0.287,+2.582,-04.3300,+01.0750,-08.3380,+00.002937,-00.000005,-00.000416
-175.695,-027.108,-007.274,+0.091,-0.276,+2.599,-04.3320,+01.0850,-08.3890,+00.002726,+00.002424,+00.000603
-175.695,-027.106,-007.271,+0.096,-0.282,+2.599,-04.3060,+01.0670,-08.3410,+00.003206,+00.000555,-00.000988
-175.697,-027.106,-007.267,+0.096,-0.266,+2.599,-04.3090,+01.0770,-08.3660,+00.003630,+00.001116,-00.000791
-175.697,-027.105,-007.264,+0.096,-0.272,+2.582,-04.3230,+01.0730,-08.3720,+00.003602,+00.001435,-00.000562
-175.698,-027.103,-007.258,+0.096,-0.307,+2.582,-04.3360,+00.9880,-08.4010,+00.005050,+00.002783,+00.001673
-175.701,-027.102,-007.256,+0.096,-0.287,+2.588,-04.3210,+01.0940,-08.3440,+00.002588,+00.000490,-00.002678
-175.703,-027.103,-007.252,+0.091,-0.287,+2.582,-04.3120,+01.0560,-08.4090,+00.002833,+00.000192,-00.001230
-175.705,-027.102,-007.250,+0.091,-0.286,+2.615,-04.3340,+01.0570,-08.3610,+00.001652,+00.001545,-00.000305
-175.706,-027.099,-007.247,+0.086,-0.286,+2.598,-04.3000,+01.0700,-08.3690,+00.001923,+00.003209,-00.000609
-175.710,-027.097,-007.244,+0.105,-0.312,+2.588,-04.3160,+01.0660,-08.3480,+00.001849,+00.001264,-00.001448
-175.712,-027.095,-007.242,+0.086,-0.302,+2.582,-04.3160,+01.0710,-08.3380,+00.001444,+00.002955,+00.000265
-175.713,-027.094,-007.241,+0.096,-0.282,+2.588,-04.3290,+01.0800,-08.3670,+00.001724,+00.000484,+00.001121
-175.713,-027.091,-007.239,+0.101,-0.297,+2.599,-04.3180,+01.0620,-08.3790,+00.001762,+00.003047,+00.000117
-175.714,-027.088,-007.237,+0.082,-0.281,+2.593,-04.2850,+01.0840,-08.3630,+00.001044,+00.002306,+00.000024
-175.715,-027.088,-007.236,+0.096,-0.246,+2.604,-04.3110,+01.0700,-08.4120,+00.000731,-00.000574,-00.000540
-175.717,-027.087,-007.234,+0.101,-0.297,+2.594,-04.3090,+01.0590,-08.3870,+00.002258,+00.001172,-00.001065
-175.717,-027.086,-007.233,+0.096,-0.272,+2.599,-04.3410,+01.0730,-08.3570,+00.001080,+00.003905,+00.000649
-175.717,-027.083,-007.232,+0.091,-0.287,+2.604,-04.3180,+01.0840,-08.3970,+00.000447,+00.001364,+00.000598
-175.718,-027.085,-007.231,+0.096,-0.312,+2.599,-04.3110,+01.0540,-08.4060,+00.000961,-00.001418,+00.000258
-175.720,-027.086,-007.230,+0.105,-0.257,+2.594,-04.3230,+01.0820,-08.3710,+00.002001,-00.001301,-00.001557
-175.722,-027.087,-007.227,+0.086,-0.276,+2.593,-04.3090,+01.0640,-08.3810,+00.002484,-00.000979,-00.002179
-175.724,-027.088,-007.224,+0.091,-0.292,+2.604,-04.3310,+01.0560,-08.3300,+00.002582,+00.000893,+00.000512
-175.725,-027.088,-007.223,+0.082,-0.291,+2.604,-04.3150,+01.0870,-08.3400,+00.001151,+00.001928,-00.001590
-175.727,-027.083,-007.221,+0.105,-0.292,+2.605,-04.2720,+01.0560,-08.3590,+00.001060,+00.003460,-00.000078
-175.728,-027.082,-007.219,+0.082,-0.286,+2.593,-04.3070,+01.0620,-08.3900,-00.000428,-00.001838,-00.000310
-175.728,-027.083,-007.220,+0.091,-0.287,+2.582,-04.2970,+01.0600,-08.3740,-00.001306,-00.002402,+00.000900
-175.727,-027.085,-007.222,+0.096,-0.271,+2.610,-04.3230,+01.0700,-08.3530,-00.001183,-00.001726,+00.002082
-175.728,-027.088,-007.223,+0.086,-0.307,+2.593,-04.3450,+01.0710,-08.3600,+00.000674,-00.001115,-00.001268
-175.728,-027.092,-007.223,+0.096,-0.282,+2.593,-04.3180,+01.0610,-08.3810,+00.000288,-00.003455,+00.000452
-175.730,-027.094,-007.223,+0.091,-0.282,+2.566,-04.3170,+01.0570,-08.3760,-00.000281,-00.001199,+00.000132
-175.731,-027.095,-007.223,+0.096,-0.292,+2.577,-04.3060,+01.0620,-08.3860,-00.000364,-00.001931,-00.000366
-175.733,-027.099,-007.222,+0.086,-0.301,+2.609,-04.3370,+01.0550,-08.3930,+00.000702,-00.003745,-00.001781
-175.737,-027.100,-007.221,+0.091,-0.276,+2.599,-04.2900,+01.0700,-08.3710,+00.000349,-00.002300,-00.003165
-175.741,-027.102,-007.218,+0.096,-0.307,+2.599,-04.3080,+01.0880,-08.3710,+00.001519,-00.000992,-00.001960
-175.743,-027.103,-007.217,+0.086,-0.286,+2.604,-04.3200,+01.0850,-08.3760,+00.001557,-00.001289,-00.002350
-175.747,-027.105,-007.215,+0.086,-0.271,+2.598,-04.3260,+01.0390,-08.3850,+00.000131,-00.001477,-00.002302
-175.751,-027.105,-007.212,+0.091,-0.281,+2.604,-04.3250,+01.0580,-08.4130,+00.000762,+00.000614,-00.002483
-175.754,-027.105,-007.209,+0.096,-0.276,+2.610,-04.3080,+01.0720,-08.3820,+00.001104,+00.000760,-00.002189
-175.757,-027.102,-007.203,+0.096,-0.292,+2.610,-04.3750,+00.9360,-08.3720,+00.005840,+00.003587,+00.002737
-175.763,-027.096,-007.199,+0.096,-0.312,+2.583,-04.3190,+01.0230,-08.3520,+00.003611,+00.002927,-00.003768
-175.768,-027.092,-007.194,+0.091,-0.292,+2.604,-04.3240,+00.9800,-08.3310,+00.002793,+00.003820,-00.001612
-175.770,-027.088,-007.192,+0.096,-0.271,+2.604,-04.3150,+01.0580,-08.3910,+00.001906,+00.003172,-00.000871
-175.770,-027.085,-007.191,+0.082,-0.302,+2.587,-04.3060,+01.0520,-08.3630,+00.000268,+00.004074,+00.001656
-175.770,-027.082,-007.190,+0.086,-0.282,+2.587,-04.3030,+01.0540,-08.3940,+00.000710,+00.002161,+00.000393
-175.771,-027.081,-007.190,+0.091,-0.246,+2.609,-04.3260,+01.0610,-08.3760,+00.000067,+00.000710,-00.000369
-175.770,-027.080,-007.191,+0.091,-0.297,+2.599,-04.3170,+01.0740,-08.4200,-00.000157,+00.000230,+00.001530
-175.770,-027.077,-007.191,+0.086,-0.251,+2.598,-04.3180,+01.0580,-08.3830,-00.000016,+00.002356,+00.000816
-175.770,-027.075,-007.192,+0.091,-0.287,+2.588,-04.2940,+01.0700,-08.3520,-00.000288,+00.001573,+00.000644
-175.770,-027.075,-007.193,+0.096,-0.292,+2.593,-04.3140,+01.0400,-08.3730,-00.001168,-00.000936,+00.000151
-175.769,-027.075,-007.194,+0.086,-0.282,+2.582,-04.3110,+01.0710,-08.3740,-00.000423,-00.000189,+00.001398
-175.767,-027.075,-007.198,+0.096,-0.276,+2.610,-04.3020,+01.0650,-08.3300,-00.001840,-00.000539,+00.000815
-175.765,-027.075,-007.201,+0.096,-0.302,+2.610,-04.3190,+01.0630,-08.3470,-00.000638,-00.000008,+00.001440
-175.764,-027.074,-007.203,+0.086,-0.266,+2.587,-04.3210,+01.0480,-08.3870,-00.002867,-00.000175,+00.000608
-175.762,-027.071,-007.207,+0.091,-0.287,+2.577,-04.3250,+01.0620,-08.3860,-00.002472,+00.003181,+00.003012
-175.760,-027.069,-007.210,+0.096,-0.312,+2.566,-04.3080,+01.0750,-08.3740,-00.001606,+00.001890,+00.002127
-175.759,-027.066,-007.213,+0.086,-0.292,+2.593,-04.3080,+01.0790,-08.3750,-00.001232,+00.002070,+00.000663
-175.759,-027.063,-007.214,+0.082,-0.271,+2.604,-04.2930,+01.0620,-08.3680,-00.000865,+00.001997,+00.000336
-175.760,-027.063,-007.215,+0.086,-0.302,+2.593,-04.3150,+01.0540,-08.3740,-00.000254,-00.000551,+00.000533
-175.759,-027.062,-007.216,+0.096,-0.302,+2.582,-04.3230,+01.0670,-08.3790,+00.000492,+00.002937,+00.000691
-175.758,-027.058,-007.216,+0.091,-0.276,+2.604,-04.3040,+01.0680,-08.3660,+00.001836,+00.004025,+00.001642
-175.757,-027.053,-007.215,+0.091,-0.276,+2.604,-04.2900,+01.0680,-08.3610,+00.000909,+00.003425,+00.000922
-175.756,-027.051,-007.215,+0.096,-0.282,+2.593,-04.3380,+01.0710,-08.3580,+00.000644,+00.002884,+00.001109
-175.755,-027.041,-007.217,+0.096,-0.292,+2.610,-04.3030,+01.0950,-08.3590,-00.000792,+00.010400,+00.003103
-175.753,-027.032,-007.221,+0.091,-0.302,+2.593,-04.3120,+01.0510,-08.3900,-00.003259,+00.005362,+00.004249
-175.749,-027.028,-007.228,+0.091,-0.292,+2.604,-04.3230,+01.0790,-08.3810,-00.004858,+00.002103,+00.003680
-175.746,-027.026,-007.236,+0.101,-0.251,+2.615,-04.3300,+01.0780,-08.3570,-00.004039,+00.001910,+00.002561
