Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+155.675,-021.394,-006.510,-0.113,+0.008,+2.540,-03.4150,+00.9980,-08.7600,-00.003824,+00.000948,+00.003122
+155.678,-021.391,-006.515,-0.113,+0.033,+2.583,-03.4200,+01.0250,-08.7340,-00.000755,+00.000207,+00.003576
+155.680,-021.392,-006.514,-0.104,+0.067,+2.551,-03.4620,+01.0010,-08.7140,+00.002357,+00.000469,-00.001559
+155.677,-021.390,-006.504,-0.108,+0.038,+2.540,-03.4270,+00.9240,-08.7570,+00.006018,+00.001583,-00.003160
+155.675,-021.390,-006.497,-0.108,+0.043,+2.578,-03.4540,+00.9680,-08.7830,+00.004885,+00.001800,-00.002332
+155.675,-021.389,-006.488,-0.099,+0.028,+2.573,-03.4760,+01.0170,-08.7510,+00.014084,+00.002309,+00.000137
+155.674,-021.387,-006.476,-0.104,+0.028,+2.557,-03.4700,+00.9460,-08.7780,+00.008425,+00.002209,-00.001657
+155.673,-021.384,-006.467,-0.118,+0.028,+2.567,-03.3990,+00.9590,-08.7420,+00.005553,+00.001616,-00.001746
+155.671,-021.380,-006.460,-0.104,+0.013,+2.562,-03.4620,+01.0000,-08.7180,+00.007524,+00.004797,-00.000415
+155.670,-021.375,-006.451,-0.108,+0.038,+2.535,-03.4470,+00.9290,-08.7520,+00.009309,+00.005559,-00.000830
+155.670,-021.368,-006.441,-0.108,+0.038,+2.594,-03.4610,+00.9750,-08.7440,+00.007152,+00.009919,+00.000042
+155.669,-021.357,-006.436,-0.099,+0.053,+2.557,-03.4290,+01.0130,-08.7860,+00.006386,+00.009326,-00.002556
+155.662,-021.345,-006.421,-0.113,+0.028,+2.545,-03.4270,+01.0180,-08.7290,+00.005672,+00.008118,-00.005900
+155.651,-021.335,-006.403,-0.118,+0.033,+2.588,-03.4570,+01.0100,-08.7750,+00.013288,+00.010659,-00.008895
+155.637,-021.325,-006.381,-0.090,+0.047,+2.552,-03.4410,+01.0290,-08.7600,+00.014714,+00.009457,-00.010842
+155.627,-021.314,-006.366,-0.108,+0.023,+2.567,-03.4700,+01.0260,-08.7610,+00.007951,+00.010610,-00.001675
+155.633,-021.294,-006.359,-0.099,+0.023,+2.584,-03.5180,+00.9540,-08.7660,+00.015764,+00.023122,+00.010961
+155.652,-021.263,-006.350,-0.122,+0.053,+2.545,-03.4510,+00.9880,-08.6990,+00.014582,+00.028815,+00.021005
+155.667,-021.232,-006.333,-0.118,+0.008,+2.572,-03.3680,+01.0040,-08.8040,+00.023122,+00.022743,+00.008733
+155.674,-021.208,-006.305,-0.113,+0.023,+2.583,-03.4460,+00.9980,-08.7480,+00.026205,+00.022271,+00.011228
+155.687,-021.177,-006.285,-0.118,+0.048,+2.534,-03.4330,+00.8910,-08.7860,+00.017057,+00.026680,+00.017325
+155.713,-021.140,-006.283,-0.113,+0.053,+2.556,-03.4300,+00.9510,-08.7440,+00.008369,+00.031933,+00.027490
+155.751,-021.099,-006.283,-0.122,+0.043,+2.583,-03.2820,+00.8760,-08.7030,+00.007178,+00.026727,+00.032113
+155.781,-021.052,-006.299,-0.118,+0.033,+2.578,-03.4280,+00.8910,-08.7340,-00.007407,+00.041683,+00.026974
+155.799,-020.995,-006.300,-0.127,+0.038,+2.534,-03.3710,+00.8420,-08.8030,+00.008952,+00.056536,+00.015288
+155.798,-020.910,-006.290,-0.122,+0.013,+2.578,-03.4000,+00.9550,-08.8230,+00.014203,+00.078272,+00.001937
+155.768,-020.822,-006.247,-0.127,+0.058,+2.555,-03.3790,+01.2020,-08.8080,+00.042095,+00.073203,-00.027987
