Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-104.030,-019.927,+010.092,-0.129,+0.640,+2.555,-03.1940,-01.5420,-08.7640,+00.004104,-00.002849,+00.002718
-104.030,-019.930,+010.096,-0.129,+0.679,+2.566,-03.1900,-01.5500,-08.7400,+00.004540,-00.003085,+00.001937
-104.029,-019.935,+010.102,-0.133,+0.660,+2.555,-03.2170,-01.5660,-08.7210,+00.005542,-00.004921,+00.004319
-104.026,-019.944,+010.108,-0.129,+0.665,+2.566,-03.2330,-01.5590,-08.7520,+00.006627,-00.007658,+00.004564
-104.026,-019.954,+010.115,-0.147,+0.660,+2.554,-03.2330,-01.5530,-08.7550,+00.005807,-00.008623,+00.002151
-104.024,-019.960,+010.119,-0.129,+0.655,+2.560,-03.1960,-01.5750,-08.7450,+00.004261,-00.005604,+00.004150
-104.021,-019.968,+010.123,-0.138,+0.645,+2.576,-03.1970,-01.6070,-08.7130,+00.004052,-00.010022,+00.006246
-104.016,-019.979,+010.124,-0.133,+0.635,+2.587,-03.2400,-01.5790,-08.7250,+00.006557,-00.015977,+00.006477
-104.013,-019.993,+010.123,-0.133,+0.650,+2.555,-03.2790,-01.5450,-08.7930,-00.000909,-00.008021,+00.007565
-104.012,-020.004,+010.123,-0.138,+0.670,+2.549,-03.2580,-01.5190,-08.7920,+00.003178,-00.009647,+00.003771
-104.012,-020.010,+010.124,-0.138,+0.620,+2.582,-03.2260,-01.5560,-08.7440,+00.000538,-00.003821,+00.002586
-104.011,-020.011,+010.123,-0.138,+0.660,+2.549,-03.2480,-01.5750,-08.7570,-00.000791,+00.001574,+00.001349
-104.009,-020.005,+010.122,-0.138,+0.655,+2.571,-03.2340,-01.5710,-08.7600,-00.000109,+00.007105,+00.003749
-104.004,-020.002,+010.118,-0.129,+0.665,+2.593,-03.2080,-01.5710,-08.7050,-00.001009,+00.001403,+00.004902
-104.004,-020.003,+010.116,-0.129,+0.650,+2.571,-03.2210,-01.5750,-08.7120,-00.000604,-00.003584,+00.001602
-104.005,-020.005,+010.116,-0.129,+0.635,+2.566,-03.2410,-01.5490,-08.7560,+00.000429,-00.002951,+00.001864
-104.004,-020.007,+010.116,-0.133,+0.660,+2.587,-03.2330,-01.5760,-08.7410,+00.000481,-00.000256,+00.002265
-104.003,-020.010,+010.116,-0.128,+0.699,+2.560,-03.2470,-01.5440,-08.7290,+00.000815,-00.002067,+00.001784
-104.003,-020.012,+010.116,-0.133,+0.645,+2.560,-03.2440,-01.5840,-08.7540,+00.001186,+00.000654,+00.001124
-104.004,-020.012,+010.115,-0.129,+0.655,+2.560,-03.2440,-01.5580,-08.7250,-00.000840,+00.001385,-00.000974
-104.006,-020.009,+010.115,-0.133,+0.665,+2.560,-03.2230,-01.5680,-08.7500,-00.000579,+00.004191,-00.000238
-104.008,-020.005,+010.116,-0.129,+0.660,+2.555,-03.2240,-01.5650,-08.7420,+00.000771,+00.002457,-00.000258
-104.009,-020.001,+010.117,-0.129,+0.630,+2.588,-03.2410,-01.5990,-08.7370,-00.000812,+00.003138,+00.002681
-104.005,-020.001,+010.115,-0.129,+0.665,+2.566,-03.2450,-01.5370,-08.7540,-00.000723,+00.002469,+00.004244
-104.004,-019.997,+010.113,-0.138,+0.645,+2.565,-03.2130,-01.5700,-08.7020,-00.000303,+00.004429,+00.000817
-104.005,-019.993,+010.111,-0.133,+0.640,+2.587,-03.2180,-01.5540,-08.7410,-00.000681,+00.003041,+00.002074
-104.005,-019.994,+010.112,-0.129,+0.660,+2.571,-03.2400,-01.5620,-08.7500,-00.001553,+00.001886,+00.001616
-104.006,-019.993,+010.112,-0.138,+0.660,+2.555,-03.2210,-01.5550,-08.7480,-00.001309,+00.000868,+00.001943
-104.005,-019.990,+010.112,-0.142,+0.685,+2.592,-03.2110,-01.5700,-08.7130,-00.001491,+00.004054,+00.001199
