Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-016.624,-021.258,+008.199,+1.202,-0.602,+2.615,-03.3900,-01.2060,-08.7510,-00.005274,+00.005190,+00.000428
-016.621,-021.253,+008.193,+1.211,-0.607,+2.583,-03.4230,-01.2900,-08.7290,-00.005058,+00.000351,+00.000722
-016.619,-021.251,+008.188,+1.207,-0.617,+2.588,-03.4240,-01.2400,-08.7180,-00.002550,+00.003393,+00.000374
-016.618,-021.248,+008.185,+1.216,-0.602,+2.604,-03.3860,-01.2920,-08.7100,-00.001141,+00.003551,-00.000306
-016.613,-021.245,+008.179,+1.216,-0.617,+2.567,-03.4410,-01.1950,-08.7270,-00.002342,+00.003993,+00.005309
-016.607,-021.244,+008.173,+1.211,-0.622,+2.593,-03.4570,-01.2680,-08.7610,-00.002730,-00.000039,+00.004835
-016.604,-021.246,+008.169,+1.207,-0.592,+2.604,-03.4310,-01.2210,-08.7350,-00.001326,-00.002675,+00.001540
-016.602,-021.244,+008.167,+1.211,-0.612,+2.577,-03.4340,-01.2340,-08.6720,-00.002669,+00.002776,+00.000065
-016.599,-021.242,+008.165,+1.202,-0.622,+2.577,-03.4380,-01.3070,-08.7020,-00.000222,+00.000116,+00.002619
-016.595,-021.246,+008.163,+1.198,-0.612,+2.609,-03.4410,-01.2420,-08.7220,+00.000452,-00.005310,+00.004154
-016.589,-021.252,+008.163,+1.207,-0.612,+2.588,-03.4440,-01.2600,-08.6830,+00.000231,-00.003172,+00.003558
-016.588,-021.254,+008.163,+1.202,-0.617,+2.588,-03.3670,-01.2440,-08.7090,+00.001952,-00.000844,+00.001245
-016.586,-021.255,+008.164,+1.207,-0.627,+2.604,-03.4190,-01.2440,-08.7280,+00.002113,-00.000724,+00.002543
-016.582,-021.259,+008.166,+1.202,-0.617,+2.588,-03.4370,-01.2500,-08.7260,+00.003451,-00.004983,+00.003263
-016.579,-021.266,+008.169,+1.207,-0.617,+2.593,-03.4400,-01.3090,-08.6940,+00.002860,-00.007187,+00.002546
