Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+175.004,-017.463,+005.648,-0.164,+0.400,+2.541,-02.8430,-00.8910,-08.9650,-00.001319,-00.001804,+00.003288
+175.006,-017.465,+005.646,-0.155,+0.400,+2.589,-02.8110,-00.8690,-08.9650,+00.000905,-00.002793,+00.001753
+175.005,-017.468,+005.645,-0.150,+0.395,+2.573,-02.8320,-00.8910,-08.9660,-00.001488,-00.000782,-00.000099
+175.003,-017.470,+005.643,-0.157,+0.397,+2.565,-02.8330,-00.8960,-08.9440,-00.000389,-00.001011,+00.000391
+175.004,-017.470,+005.642,-0.155,+0.375,+2.579,-02.8300,-00.8460,-08.9740,-00.000746,-00.000447,+00.001857
+175.002,-017.471,+005.640,-0.160,+0.385,+2.552,-02.8090,-00.8850,-08.9480,-00.002369,-00.000937,+00.000741
+175.000,-017.470,+005.638,-0.150,+0.385,+2.565,-02.8390,-00.9220,-08.9780,-00.003463,+00.001513,-00.000340
+175.000,-017.469,+005.634,-0.155,+0.370,+2.579,-02.8230,-00.9070,-08.9460,-00.003745,+00.000425,+00.000609
+174.999,-017.469,+005.630,-0.164,+0.380,+2.578,-02.8400,-00.9560,-08.9810,-00.004876,+00.000957,+00.001113
+175.001,-017.469,+005.623,-0.153,+0.400,+2.565,-02.8360,-00.8760,-08.9470,-00.005383,+00.000463,+00.001798
+175.001,-017.469,+005.619,-0.160,+0.375,+2.589,-02.8360,-00.8740,-08.9620,-00.004050,+00.000559,+00.001774
+174.999,-017.470,+005.615,-0.160,+0.405,+2.562,-02.8490,-00.8790,-08.9680,-00.004000,-00.000857,-00.000231
+174.997,-017.471,+005.610,-0.157,+0.410,+2.576,-02.8300,-00.8970,-08.9610,-00.004573,+00.000143,-00.002459
+174.994,-017.471,+005.605,-0.155,+0.375,+2.589,-02.8540,-00.9060,-08.9690,-00.005187,-00.000976,-00.000933
+174.990,-017.472,+005.601,-0.155,+0.400,+2.552,-02.8350,-00.8730,-08.9460,-00.003641,-00.000905,-00.002849
+174.984,-017.473,+005.597,-0.155,+0.395,+2.562,-02.8400,-00.8800,-08.9960,-00.002767,-00.000249,-00.001848
+174.980,-017.473,+005.597,-0.155,+0.375,+2.600,-02.8460,-00.8640,-08.9490,+00.000303,-00.000652,-00.002744
+174.976,-017.471,+005.597,-0.160,+0.380,+2.546,-02.8300,-00.8500,-08.9670,+00.000059,+00.000881,-00.002280
