Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+124.691,-029.426,+011.087,+1.271,-0.726,+2.595,-04.6380,-01.5750,-08.1170,-00.010471,+00.004618,+00.000543
+124.690,-029.419,+011.076,+1.275,-0.681,+2.578,-04.6460,-01.6190,-08.0950,-00.010706,+00.004558,-00.000289
+124.693,-029.411,+011.064,+1.266,-0.691,+2.583,-04.6810,-01.5970,-08.1370,-00.011312,+00.009678,+00.000412
+124.696,-029.402,+011.048,+1.271,-0.711,+2.589,-04.6390,-01.6220,-08.0740,-00.012607,+00.007877,+00.001271
+124.699,-029.393,+011.031,+1.275,-0.721,+2.562,-04.6590,-01.5810,-08.0900,-00.013685,+00.008539,+00.001804
+124.703,-029.385,+011.015,+1.271,-0.721,+2.595,-04.6470,-01.5880,-08.1260,-00.010906,+00.008072,+00.003028
+124.707,-029.376,+011.002,+1.271,-0.716,+2.595,-04.6210,-01.5620,-08.0930,-00.007174,+00.005801,+00.002218
+124.710,-029.370,+010.990,+1.275,-0.721,+2.584,-04.6250,-01.5890,-08.1190,-00.008210,+00.004946,+00.001115
+124.713,-029.363,+010.978,+1.275,-0.701,+2.595,-04.6280,-01.5770,-08.1230,-00.008789,+00.006250,+00.001433
+124.717,-029.355,+010.965,+1.271,-0.741,+2.600,-04.6370,-01.5380,-08.1240,-00.006002,+00.006887,+00.000840
+124.720,-029.346,+010.955,+1.280,-0.706,+2.552,-04.6090,-01.5840,-08.1140,-00.005156,+00.004890,+00.000594
+124.721,-029.340,+010.946,+1.275,-0.696,+2.589,-04.6480,-01.5600,-08.0940,-00.005119,+00.004505,+00.000578
+124.721,-029.334,+010.941,+1.271,-0.701,+2.594,-04.6190,-01.5760,-08.0860,-00.005727,+00.004348,-00.000718
+124.721,-029.329,+010.935,+1.266,-0.716,+2.584,-04.6440,-01.5620,-08.1030,-00.003161,+00.004836,-00.000777
+124.720,-029.324,+010.931,+1.271,-0.691,+2.589,-04.6320,-01.5550,-08.0880,-00.001961,+00.004732,-00.000906
+124.720,-029.318,+010.927,+1.271,-0.731,+2.611,-04.6550,-01.5720,-08.1310,-00.002599,+00.003527,-00.000305
+124.719,-029.315,+010.925,+1.275,-0.721,+2.579,-04.6420,-01.5630,-08.1270,-00.000614,+00.002235,+00.000464
+124.717,-029.310,+010.924,+1.271,-0.726,+2.573,-04.6370,-01.5840,-08.1330,-00.001107,+00.000852,-00.001524
+124.716,-029.308,+010.923,+1.266,-0.721,+2.578,-04.6570,-01.5690,-08.1400,+00.001199,+00.000313,-00.000888
+124.715,-029.308,+010.923,+1.271,-0.711,+2.557,-04.6480,-01.5350,-08.1080,+00.000275,+00.000485,-00.001201
+124.713,-029.307,+010.922,+1.275,-0.716,+2.562,-04.6290,-01.5800,-08.1150,+00.001017,+00.000997,-00.002517
+124.709,-029.304,+010.923,+1.275,-0.721,+2.611,-04.6350,-01.5780,-08.1330,-00.001487,+00.002174,-00.000237
+124.707,-029.301,+010.923,+1.275,-0.726,+2.579,-04.6230,-01.5920,-08.1230,-00.001240,+00.001651,-00.000195
+124.707,-029.300,+010.919,+1.266,-0.696,+2.578,-04.6370,-01.5710,-08.1440,-00.003297,+00.001467,-00.001278
+124.706,-029.298,+010.916,+1.275,-0.726,+2.600,-04.6290,-01.5610,-08.1140,-00.002094,+00.002085,-00.001082
+124.703,-029.296,+010.917,+1.266,-0.721,+2.578,-04.6460,-01.5780,-08.1450,-00.000459,-00.001656,-00.002604
+124.701,-029.296,+010.917,+1.271,-0.731,+2.573,-04.6330,-01.5430,-08.1380,+00.001371,-00.001689,-00.000984
+124.697,-029.300,+010.918,+1.275,-0.726,+2.589,-04.6520,-01.5940,-08.0990,+00.000640,-00.002989,-00.002393
+124.693,-029.302,+010.919,+1.271,-0.706,+2.567,-04.6400,-01.5420,-08.1090,+00.000043,-00.000904,-00.001330
+124.689,-029.304,+010.921,+1.266,-0.691,+2.589,-04.6370,-01.5680,-08.1100,+00.000915,-00.000599,-00.003053
+124.684,-029.304,+010.924,+1.271,-0.726,+2.584,-04.6620,-01.5800,-08.1440,-00.001084,-00.000261,-00.003764
+124.681,-029.302,+010.922,+1.271,-0.711,+2.584,-04.6550,-01.5660,-08.1100,-00.005531,+00.004051,-00.000420
+124.679,-029.300,+010.918,+1.261,-0.716,+2.578,-04.6550,-01.5910,-08.0800,-00.006663,+00.004173,-00.000665
+124.680,-029.296,+010.908,+1.276,-0.681,+2.605,-04.6510,-01.5720,-08.0890,-00.009654,+00.004992,+00.000783
+124.683,-029.291,+010.893,+1.271,-0.706,+2.584,-04.6480,-01.5490,-08.1120,-00.012190,+00.005327,+00.003002
+124.688,-029.285,+010.876,+1.271,-0.706,+2.584,-04.6380,-01.5600,-08.1250,-00.013447,+00.004993,+00.004336
+124.693,-029.279,+010.859,+1.275,-0.741,+2.584,-04.6360,-01.5530,-08.1140,-00.014976,+00.004661,+00.005348
+124.702,-029.275,+010.836,+1.266,-0.701,+2.578,-04.6430,-01.5630,-08.1820,-00.018602,+00.004596,+00.010284
+124.714,-029.272,+010.811,+1.275,-0.731,+2.573,-04.6200,-01.5450,-08.1260,-00.015671,+00.004492,+00.007715
+124.724,-029.267,+010.790,+1.275,-0.736,+2.606,-04.5420,-01.5870,-08.1210,-00.017662,+00.000905,+00.010392
+124.735,-029.266,+010.768,+1.271,-0.726,+2.578,-04.6260,-01.5530,-08.1240,-00.012016,-00.000440,+00.008829
+124.745,-029.268,+010.748,+1.266,-0.731,+2.584,-04.6090,-01.5020,-08.1370,-00.010746,+00.002900,+00.008272
+124.755,-029.272,+010.732,+1.271,-0.696,+2.600,-04.5850,-01.5040,-08.1100,-00.007713,-00.002702,+00.008421
+124.764,-029.279,+010.719,+1.271,-0.721,+2.589,-04.5220,-01.5040,-08.0710,-00.008761,-00.003134,+00.008360
+124.771,-029.287,+010.707,+1.280,-0.736,+2.574,-04.5230,-01.6040,-08.0300,-00.011507,-00.007636,+00.010732
+124.780,-029.297,+010.697,+1.257,-0.731,+2.594,-04.7050,-01.6570,-08.1840,-00.004957,-00.006435,+00.010149
+124.792,-029.306,+010.684,+1.266,-0.701,+2.578,-04.6670,-01.4880,-08.0980,-00.006027,-00.006250,+00.009998
+124.804,-029.311,+010.669,+1.271,-0.746,+2.584,-04.6440,-01.4980,-08.2150,-00.008571,-00.002801,+00.011547
+124.816,-029.318,+010.655,+1.257,-0.731,+2.594,-04.6510,-01.4950,-08.1310,-00.007487,-00.002026,+00.010595
+124.827,-029.324,+010.639,+1.275,-0.676,+2.573,-04.6730,-01.5040,-08.0990,-00.006597,-00.001967,+00.007276
+124.836,-029.325,+010.627,+1.271,-0.736,+2.579,-04.6650,-01.5710,-08.0510,-00.000300,-00.001764,+00.006551
+124.842,-029.326,+010.621,+1.271,-0.701,+2.600,-04.6550,-01.5170,-08.1310,-00.004495,+00.002869,+00.006047
+124.851,-029.321,+010.603,+1.271,-0.731,+2.568,-04.6790,-01.5540,-08.1400,-00.013271,+00.009158,+00.006295
+124.861,-029.310,+010.582,+1.257,-0.721,+2.572,-04.6470,-01.5030,-08.1610,-00.012763,+00.011576,+00.007993
+124.874,-029.300,+010.565,+1.261,-0.741,+2.578,-04.6390,-01.5200,-08.1670,-00.006289,+00.007836,+00.008342
+124.884,-029.296,+010.553,+1.266,-0.731,+2.562,-04.6160,-01.5060,-08.1340,-00.006125,+00.000443,+00.005860
+124.889,-029.297,+010.547,+1.266,-0.736,+2.578,-04.6690,-01.4940,-08.1890,-00.001209,+00.002782,+00.002242
+124.889,-029.298,+010.547,+1.261,-0.751,+2.573,-04.6430,-01.5110,-08.1340,+00.002685,-00.001126,-00.001843
+124.885,-029.302,+010.554,+1.262,-0.721,+2.578,-04.6010,-01.4890,-08.1330,+00.008618,-00.006870,-00.002962
+124.877,-029.307,+010.570,+1.275,-0.731,+2.573,-04.6680,-01.4630,-08.1490,+00.013296,-00.002330,-00.007895
+124.864,-029.309,+010.593,+1.257,-0.721,+2.589,-04.6750,-01.4910,-08.1350,+00.016866,-00.003944,-00.008909
+124.851,-029.312,+010.619,+1.262,-0.711,+2.567,-04.6650,-01.4770,-08.1060,+00.017051,-00.001083,-00.011135
+124.831,-029.314,+010.651,+1.266,-0.751,+2.573,-04.6740,-01.4480,-08.1190,+00.022925,-00.002969,-00.018256
+124.801,-029.315,+010.693,+1.266,-0.731,+2.589,-04.6550,-01.4790,-08.1500,+00.031262,-00.005440,-00.025209
+124.763,-029.314,+010.745,+1.266,-0.721,+2.557,-04.5690,-01.5300,-08.0890,+00.031407,-00.004647,-00.028706
+124.719,-029.316,+010.807,+1.266,-0.726,+2.578,-04.6700,-01.5550,-08.1170,+00.043561,-00.003745,-00.033271
+124.673,-029.316,+010.872,+1.266,-0.736,+2.578,-04.5970,-01.5100,-08.0690,+00.030160,-00.019128,-00.034808
+124.622,-029.314,+010.938,+1.266,-0.711,+2.567,-04.5930,-01.5030,-08.1640,+00.039450,-00.007145,-00.038556
+124.568,-029.313,+011.006,+1.275,-0.721,+2.589,-04.6710,-01.4970,-08.1320,+00.043568,-00.004724,-00.041054
+124.511,-029.308,+011.081,+1.271,-0.716,+2.589,-04.6840,-01.5990,-08.1350,+00.044044,+00.000665,-00.040749
+124.457,-029.299,+011.157,+1.271,-0.706,+2.568,-04.6310,-01.6580,-08.0560,+00.037078,+00.003749,-00.036082
+124.411,-029.286,+011.223,+1.271,-0.711,+2.584,-04.6570,-01.6130,-08.0710,+00.029741,+00.006116,-00.034018
+124.363,-029.274,+011.289,+1.275,-0.721,+2.600,-04.6350,-01.6070,-08.0470,+00.034026,-00.002398,-00.034698
+124.318,-029.264,+011.354,+1.289,-0.716,+2.579,-04.6000,-01.6970,-08.0780,+00.040256,+00.001686,-00.033001
+124.285,-029.253,+011.397,+1.271,-0.706,+2.595,-04.6590,-01.6940,-08.1610,+00.032125,+00.008220,-00.025458
+124.257,-029.247,+011.435,+1.276,-0.711,+2.611,-04.6270,-01.6550,-08.0980,+00.017895,+00.000851,-00.019354
+124.234,-029.243,+011.467,+1.266,-0.696,+2.584,-04.6500,-01.6090,-08.1590,+00.030982,-00.000926,-00.019641
+124.207,-029.242,+011.515,+1.271,-0.686,+2.573,-04.6150,-01.6240,-08.0890,+00.028586,-00.004957,-00.020864
+124.176,-029.237,+011.584,+1.280,-0.681,+2.600,-04.6660,-01.6500,-08.1600,+00.061766,+00.002709,-00.026960
+124.142,-029.229,+011.669,+1.271,-0.686,+2.584,-04.6360,-01.6630,-08.1770,+00.063772,+00.006096,-00.026743
+124.109,-029.219,+011.758,+1.275,-0.691,+2.578,-04.7010,-01.6910,-08.1840,+00.057301,+00.004088,-00.027337
+124.061,-029.201,+011.882,+1.285,-0.716,+2.584,-04.7600,-01.5600,-08.2360,+00.112098,+00.014522,-00.047341
+123.991,-029.170,+012.079,+1.285,-0.667,+2.595,-04.6530,-01.7530,-08.1710,+00.157219,+00.016226,-00.061759
+123.921,-029.140,+012.279,+1.276,-0.681,+2.589,-04.5400,-01.8810,-07.9890,+00.131404,+00.011653,-00.050793
+123.858,-029.112,+012.468,+1.290,-0.657,+2.617,-04.8340,-01.6720,-08.2310,+00.164777,+00.020093,-00.059224
+123.765,-029.074,+012.742,+1.280,-0.662,+2.600,-04.6170,-01.8220,-08.0140,+00.208979,+00.012188,-00.079934
+123.657,-029.034,+013.044,+1.276,-0.666,+2.600,-04.5560,-01.8890,-08.0790,+00.206275,+00.011526,-00.083875
+123.561,-029.005,+013.298,+1.276,-0.617,+2.627,-04.5390,-01.9680,-08.0350,+00.161116,+00.006212,-00.069632
+123.487,-028.985,+013.483,+1.285,-0.632,+2.616,-04.5250,-02.1140,-07.9070,+00.110127,+00.001761,-00.048448
+123.444,-028.977,+013.575,+1.285,-0.632,+2.605,-04.5110,-02.0950,-07.9250,+00.030024,-00.000795,-00.020520
+123.425,-028.985,+013.596,+1.280,-0.627,+2.638,-04.5210,-01.9780,-07.9610,-00.013149,-00.011005,-00.004318
+123.423,-029.000,+013.560,+1.290,-0.637,+2.606,-04.5020,-02.0330,-07.8920,-00.045821,-00.020763,+00.007946
+123.436,-029.032,+013.473,+1.276,-0.657,+2.589,-04.4960,-01.9000,-07.9400,-00.076692,-00.027661,+00.021014
+123.457,-029.097,+013.362,+1.290,-0.662,+2.622,-04.5290,-01.9380,-08.0660,-00.091309,-00.063122,+00.033394
+123.485,-029.171,+013.244,+1.294,-0.652,+2.590,-04.6550,-01.9430,-08.0730,-00.086413,-00.054742,+00.036082
+123.491,-029.233,+013.197,+1.285,-0.671,+2.606,-04.8880,-01.6860,-08.2130,+00.007513,-00.040623,-00.000085
+123.446,-029.264,+013.279,+1.290,-0.647,+2.611,-04.7980,-01.7060,-08.1210,+00.073102,-00.038167,-00.040129
+123.370,-029.274,+013.434,+1.294,-0.647,+2.595,-04.6430,-01.9280,-08.0510,+00.103532,-00.022483,-00.056789
+123.275,-029.286,+013.624,+1.294,-0.642,+2.601,-04.7490,-01.8490,-08.1050,+00.136102,-00.026691,-00.077046
+123.148,-029.294,+013.855,+1.303,-0.642,+2.612,-04.6680,-01.9470,-08.0190,+00.147902,-00.027104,-00.095454
+123.025,-029.292,+014.063,+1.294,-0.622,+2.600,-04.6680,-02.1520,-08.0010,+00.125496,-00.014127,-00.086733
+122.914,-029.279,+014.258,+1.308,-0.627,+2.579,-04.7200,-02.0290,-08.0380,+00.126585,-00.004273,-00.083913
+122.811,-029.263,+014.439,+1.313,-0.612,+2.628,-04.4470,-01.9840,-07.9150,+00.106226,-00.009127,-00.074492
+122.731,-029.284,+014.584,+1.299,-0.597,+2.590,-04.2180,-02.2120,-07.8760,+00.077462,-00.051859,-00.037167
+122.698,-029.380,+014.642,+1.313,-0.583,+2.601,-04.4920,-02.1600,-07.8940,+00.006348,-00.104273,+00.014749
+122.699,-029.510,+014.621,+1.317,-0.607,+2.607,-04.5800,-02.1190,-07.9070,-00.027140,-00.115224,+00.035847
+122.707,-029.659,+014.584,+1.322,-0.593,+2.607,-04.8320,-01.9290,-08.0820,-00.015956,-00.125299,+00.033963
+122.704,-029.810,+014.571,+1.317,-0.603,+2.574,-04.3030,-02.1560,-07.8130,-00.011098,-00.142056,+00.037696
+122.712,-030.008,+014.536,+1.331,-0.598,+2.624,-04.8250,-02.0700,-08.0150,-00.035835,-00.165566,+00.053297
+122.731,-030.181,+014.473,+1.336,-0.583,+2.586,-04.9400,-02.0960,-07.9370,-00.048309,-00.129022,+00.052748
+122.756,-030.317,+014.416,+1.336,-0.608,+2.586,-05.0180,-02.0310,-07.9870,-00.031704,-00.101810,+00.042346
+122.774,-030.428,+014.373,+1.345,-0.628,+2.597,-04.8870,-02.0310,-07.9800,-00.030095,-00.084331,+00.034765
+122.789,-030.529,+014.340,+1.341,-0.608,+2.575,-04.8630,-02.0660,-07.9420,-00.021468,-00.081053,+00.033192
