Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+147.973,-021.296,-006.286,-0.127,-0.003,+2.603,-03.4490,+00.9530,-08.7600,+00.020759,+00.017433,-00.003871
+147.961,-021.276,-006.254,-0.127,-0.018,+2.592,-03.4000,+00.9430,-08.7630,+00.027821,+00.018382,-00.009484
+147.943,-021.258,-006.212,-0.137,-0.033,+2.576,-03.4030,+00.9370,-08.7450,+00.034227,+00.015420,-00.015194
+147.920,-021.242,-006.173,-0.137,-0.013,+2.592,-03.4140,+00.8560,-08.7340,+00.023202,+00.017044,-00.015154
+147.904,-021.224,-006.149,-0.127,+0.012,+2.565,-03.4270,+00.9090,-08.7860,+00.010479,+00.015996,-00.009328
+147.899,-021.203,-006.137,-0.127,+0.007,+2.587,-03.4460,+00.9570,-08.7740,+00.008536,+00.020457,-00.000760
+147.898,-021.182,-006.130,-0.127,-0.023,+2.603,-03.4970,+00.9410,-08.7720,+00.003876,+00.019109,+00.004886
+147.907,-021.154,-006.132,-0.123,+0.012,+2.582,-03.4360,+00.9200,-08.7810,-00.000969,+00.027437,+00.012073
+147.918,-021.119,-006.136,-0.127,-0.023,+2.571,-03.4050,+00.8480,-08.7990,-00.002356,+00.030936,+00.013079
+147.939,-021.085,-006.156,-0.127,-0.023,+2.592,-03.4170,+00.8450,-08.7510,-00.019826,+00.030611,+00.026460
+147.979,-021.047,-006.196,-0.137,-0.028,+2.576,-03.3380,+00.8650,-08.8260,-00.018713,+00.028854,+00.041285
+148.026,-021.014,-006.245,-0.132,-0.008,+2.581,-03.3500,+00.8060,-08.8000,-00.039385,+00.022733,+00.041556
+148.069,-020.986,-006.311,-0.137,-0.023,+2.608,-03.3680,+00.9900,-08.7550,-00.038378,+00.015582,+00.035506
+148.100,-020.966,-006.367,-0.146,+0.002,+2.564,-03.3820,+01.0440,-08.7760,-00.031954,+00.012005,+00.020165
+148.105,-020.938,-006.404,-0.132,-0.033,+2.592,-03.3870,+01.0670,-08.7880,-00.020907,+00.026132,-00.003447
+148.083,-020.898,-006.432,-0.141,-0.033,+2.597,-03.3560,+00.9270,-08.7310,-00.033414,+00.036973,-00.015280
+148.055,-020.856,-006.451,-0.141,-0.008,+2.586,-03.4420,+01.1850,-08.7370,-00.014029,+00.041209,-00.021365
+148.021,-020.802,-006.458,-0.146,-0.028,+2.586,-03.3510,+01.0250,-08.7570,-00.018824,+00.045871,-00.018529
+148.023,-020.769,-006.549,-0.146,-0.042,+2.597,-03.2600,+00.3800,-08.6750,-00.135896,+00.013341,+00.032498
+148.119,-020.785,-006.820,-0.141,+0.017,+2.581,-03.2190,+00.9010,-08.8090,-00.227162,-00.023579,+00.093782
+148.252,-020.819,-007.151,-0.137,-0.048,+2.587,-03.4070,+01.3170,-08.7880,-00.243549,-00.050807,+00.101531
+148.364,-020.862,-007.430,-0.141,-0.062,+2.592,-03.4450,+01.2630,-08.8350,-00.189990,-00.043516,+00.075940
+148.449,-020.903,-007.654,-0.132,-0.033,+2.565,-03.4320,+01.2800,-08.7490,-00.153639,-00.037737,+00.056831
+148.518,-020.936,-007.844,-0.137,-0.077,+2.576,-03.3650,+01.1480,-08.7530,-00.139049,-00.035497,+00.047854
+148.575,-020.966,-008.011,-0.141,-0.072,+2.603,-03.3820,+01.2550,-08.7410,-00.119322,-00.026774,+00.037118
+148.603,-020.982,-008.135,-0.137,-0.058,+2.581,-03.3730,+01.2420,-08.7970,-00.082622,-00.010956,+00.006023
+148.588,-020.982,-008.181,-0.142,-0.072,+2.571,-03.3980,+01.2410,-08.8100,-00.024323,+00.008069,-00.020802
+148.550,-020.965,-008.135,-0.132,-0.077,+2.587,-03.3850,+01.2690,-08.7980,+00.072950,+00.024723,-00.036947
+148.482,-020.939,-007.969,-0.137,-0.058,+2.576,-03.3340,+01.1710,-08.8360,+00.146209,+00.032845,-00.060698
