Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-179.925,-020.092,+008.990,-0.202,+0.699,+2.474,-03.2370,-01.3860,-08.7320,-00.000447,+00.000226,+00.000933
-179.925,-020.090,+008.990,-0.179,+0.660,+2.491,-03.2220,-01.4050,-08.7300,+00.000719,-00.000914,+00.001563
-179.924,-020.093,+008.992,-0.179,+0.685,+2.513,-03.2480,-01.4090,-08.7310,-00.001159,-00.002240,+00.001235
-179.923,-020.093,+008.990,-0.188,+0.680,+2.464,-03.2270,-01.3210,-08.7440,-00.000140,-00.001879,+00.001054
-179.922,-020.094,+008.988,-0.179,+0.660,+2.470,-03.2220,-01.3420,-08.7230,+00.000773,-00.000434,+00.002530
-179.922,-020.096,+008.986,-0.188,+0.655,+2.502,-03.2500,-01.3680,-08.7500,-00.000098,-00.001955,-00.000984
-179.922,-020.099,+008.987,-0.179,+0.665,+2.486,-03.2740,-01.3820,-08.7660,-00.001220,+00.000666,+00.001395
-179.923,-020.099,+008.987,-0.197,+0.670,+2.458,-03.2200,-01.3990,-08.7830,+00.000366,-00.001258,-00.001132
-179.923,-020.099,+008.988,-0.183,+0.655,+2.480,-03.2620,-01.3710,-08.7470,+00.001474,-00.001745,-00.000271
-179.923,-020.099,+008.989,-0.188,+0.680,+2.475,-03.2350,-01.3850,-08.7460,+00.000125,-00.000312,-00.000413
-179.923,-020.099,+008.989,-0.179,+0.670,+2.459,-03.2610,-01.3660,-08.7390,-00.000596,-00.001084,+00.000725
-179.923,-020.100,+008.988,-0.202,+0.675,+2.485,-03.2530,-01.3770,-08.8040,-00.001056,+00.000682,+00.000405
-179.921,-020.099,+008.987,-0.192,+0.655,+2.469,-03.2330,-01.4000,-08.7880,-00.000757,-00.000578,+00.002916
-179.920,-020.100,+008.986,-0.188,+0.675,+2.475,-03.2330,-01.3720,-08.7450,-00.001084,-00.000215,+00.002208
-179.919,-020.101,+008.984,-0.179,+0.640,+2.491,-03.2770,-01.3690,-08.7460,-00.000924,+00.001326,-00.001056
-179.919,-020.100,+008.982,-0.183,+0.675,+2.464,-03.2380,-01.3710,-08.7460,-00.001121,+00.002200,-00.000097
-179.919,-020.098,+008.981,-0.183,+0.665,+2.470,-03.2310,-01.3860,-08.7470,-00.001837,+00.001206,-00.000552
-179.921,-020.099,+008.982,-0.192,+0.655,+2.491,-03.2450,-01.3960,-08.7260,+00.000097,-00.000123,-00.000520
-179.922,-020.098,+008.982,-0.192,+0.675,+2.480,-03.2360,-01.3750,-08.7780,-00.000542,-00.000781,+00.000443
-179.923,-020.097,+008.983,-0.188,+0.660,+2.480,-03.2170,-01.4130,-08.7600,+00.000086,+00.000994,+00.000515
-179.922,-020.096,+008.981,-0.192,+0.660,+2.480,-03.2240,-01.3030,-08.8110,+00.009544,+00.002519,+00.004005
-179.923,-020.095,+008.978,-0.188,+0.724,+2.480,-03.2480,-01.4120,-08.7310,-00.003460,+00.000461,-00.001659
-179.923,-020.093,+008.977,-0.188,+0.680,+2.464,-03.2540,-01.3580,-08.7450,-00.001659,+00.002172,-00.001678
-179.924,-020.091,+008.977,-0.179,+0.665,+2.491,-03.2480,-01.4130,-08.7430,-00.001057,+00.001498,-00.001121
