Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+155.035,-020.989,-006.646,-0.118,-0.027,+2.550,-03.3910,+01.0110,-08.7370,+00.005262,+00.002558,-00.003110
+155.032,-020.987,-006.635,-0.113,-0.007,+2.501,-03.3960,+01.0310,-08.7700,+00.007430,+00.000406,-00.002051
+155.030,-020.985,-006.626,-0.136,+0.003,+2.543,-03.3690,+01.0170,-08.8000,+00.006725,+00.002025,-00.001407
+155.027,-020.981,-006.613,-0.122,-0.047,+2.544,-03.3840,+01.0300,-08.7750,+00.009256,+00.003952,-00.002919
+155.024,-020.978,-006.603,-0.118,-0.022,+2.534,-03.3970,+01.0460,-08.7810,+00.007357,+00.004437,-00.001322
+155.023,-020.973,-006.592,-0.122,+0.003,+2.512,-03.3680,+01.0170,-08.7900,+00.007358,+00.001946,-00.001025
+155.021,-020.971,-006.581,-0.127,-0.022,+2.549,-03.4100,+01.0040,-08.7490,+00.006858,+00.001612,-00.000654
+155.022,-020.965,-006.574,-0.118,-0.002,+2.528,-03.3660,+01.0050,-08.7630,+00.004689,+00.004923,+00.001572
+155.024,-020.960,-006.571,-0.136,-0.022,+2.527,-03.4210,+01.0160,-08.7710,+00.003499,+00.003758,+00.002189
+155.025,-020.956,-006.565,-0.122,-0.017,+2.539,-03.3990,+01.0040,-08.7980,+00.005418,+00.004597,+00.001214
+155.026,-020.953,-006.556,-0.113,+0.003,+2.517,-03.3750,+01.0000,-08.7980,+00.006222,+00.001623,+00.000455
+155.024,-020.949,-006.547,-0.118,-0.022,+2.539,-03.3800,+00.9830,-08.7750,+00.007057,+00.004429,-00.000973
+155.021,-020.946,-006.538,-0.118,-0.027,+2.555,-03.3760,+00.9860,-08.7820,+00.004818,+00.002189,-00.000994
+155.020,-020.942,-006.533,-0.122,-0.012,+2.528,-03.3880,+01.0050,-08.7530,+00.001572,+00.002846,+00.001180
+155.021,-020.939,-006.532,-0.127,-0.022,+2.533,-03.3890,+01.0000,-08.7760,-00.000758,+00.001757,+00.003080
+155.023,-020.934,-006.533,-0.122,-0.027,+2.550,-03.3770,+01.0010,-08.7510,-00.000913,+00.002610,+00.002295
+155.026,-020.931,-006.534,-0.108,-0.012,+2.534,-03.3860,+00.9960,-08.7930,-00.000571,+00.002365,+00.004142
+155.030,-020.927,-006.534,-0.122,-0.017,+2.523,-03.3730,+01.0230,-08.8010,+00.001656,+00.003475,+00.002935
+155.030,-020.921,-006.531,-0.122,-0.032,+2.544,-03.3730,+01.0140,-08.7860,+00.002987,+00.005678,+00.002561
+155.030,-020.914,-006.525,-0.127,-0.017,+2.517,-03.3940,+01.0090,-08.8000,+00.004908,+00.006136,+00.000665
+155.031,-020.905,-006.519,-0.108,-0.007,+2.534,-03.3700,+00.9960,-08.7600,+00.004023,+00.006991,+00.002023
+155.030,-020.898,-006.512,-0.122,-0.027,+2.555,-03.3820,+01.0250,-08.8200,+00.007971,+00.006521,+00.001306
+155.029,-020.890,-006.503,-0.122,-0.022,+2.528,-03.3970,+00.9590,-08.8020,+00.004145,+00.004549,+00.001782
+155.030,-020.882,-006.499,-0.122,-0.022,+2.544,-03.3470,+00.9950,-08.7740,+00.002442,+00.004631,+00.003401
+155.035,-020.878,-006.499,-0.127,-0.032,+2.528,-03.3730,+00.9690,-08.7970,-00.000486,+00.003487,+00.008258
+155.045,-020.873,-006.503,-0.113,-0.002,+2.512,-03.3620,+00.9990,-08.7830,-00.000782,+00.004585,+00.007704
+155.051,-020.868,-006.506,-0.118,-0.027,+2.534,-03.3710,+00.9870,-08.7700,-00.002833,+00.003592,+00.007172
+155.058,-020.860,-006.511,-0.127,-0.027,+2.555,-03.3660,+00.9890,-08.7860,-00.002665,+00.008178,+00.007521
+155.063,-020.852,-006.513,-0.118,+0.008,+2.512,-03.3620,+00.9970,-08.7640,-00.000004,+00.008732,+00.004271
+155.066,-020.843,-006.509,-0.127,-0.022,+2.528,-03.3590,+01.0370,-08.7750,+00.003858,+00.006779,+00.003025
+155.067,-020.836,-006.504,-0.136,-0.031,+2.565,-03.3840,+01.0120,-08.7730,+00.004265,+00.006720,+00.003892
+155.070,-020.827,-006.496,-0.122,-0.002,+2.522,-03.3850,+00.9760,-08.8070,+00.011118,+00.006822,+00.003893
+155.072,-020.820,-006.491,-0.127,-0.022,+2.533,-03.3520,+01.0130,-08.8100,+00.004024,+00.006290,+00.003955
+155.074,-020.813,-006.486,-0.118,-0.002,+2.561,-03.3760,+00.9600,-08.7910,+00.002442,+00.005609,+00.002932
+155.076,-020.805,-006.485,-0.136,-0.012,+2.522,-03.3400,+01.0070,-08.7880,+00.001487,+00.007152,+00.002760
+155.079,-020.798,-006.485,-0.118,+0.003,+2.523,-03.3790,+01.0070,-08.8080,-00.001633,+00.005747,+00.004370
+155.081,-020.792,-006.488,-0.127,-0.032,+2.528,-03.3520,+00.9990,-08.7500,-00.003408,+00.004988,+00.004570
+155.087,-020.787,-006.496,-0.127,+0.033,+2.506,-03.3410,+00.9820,-08.7670,-00.008598,+00.002157,+00.006630
+155.092,-020.783,-006.511,-0.141,-0.027,+2.505,-03.3490,+00.9440,-08.7710,-00.016324,+00.003909,+00.007702
+155.101,-020.777,-006.533,-0.118,-0.007,+2.533,-03.3380,+00.9860,-08.8160,-00.017436,+00.002669,+00.008695
+155.107,-020.774,-006.556,-0.141,-0.017,+2.538,-03.3410,+01.0040,-08.7550,-00.019741,-00.000238,+00.005171
+155.113,-020.773,-006.575,-0.132,+0.008,+2.527,-03.3500,+01.0360,-08.7720,-00.014127,-00.000134,+00.003615
+155.117,-020.773,-006.591,-0.132,-0.017,+2.544,-03.3680,+00.9910,-08.7860,-00.014594,-00.001663,+00.002965
+155.122,-020.774,-006.606,-0.122,+0.008,+2.511,-03.3680,+01.0140,-08.8010,-00.011429,-00.001948,+00.004280
+155.126,-020.770,-006.620,-0.136,-0.022,+2.538,-03.3380,+01.0060,-08.8190,-00.011209,+00.002692,+00.004034
+155.129,-020.765,-006.631,-0.132,-0.017,+2.544,-03.3460,+00.9630,-08.8230,-00.010629,+00.002345,+00.004093
+155.133,-020.763,-006.641,-0.127,-0.027,+2.528,-03.3430,+00.9930,-08.7800,-00.008133,+00.002197,+00.001971
+155.136,-020.760,-006.651,-0.127,-0.027,+2.512,-03.3440,+01.0250,-08.8080,-00.007845,+00.001083,+00.002336
+155.137,-020.760,-006.660,-0.122,-0.032,+2.550,-03.3120,+01.0220,-08.7640,-00.008287,-00.002651,+00.001368
+155.138,-020.762,-006.670,-0.127,+0.003,+2.511,-03.3580,+01.0270,-08.7860,-00.008967,-00.002819,+00.000246
+155.137,-020.765,-006.678,-0.127,-0.042,+2.533,-03.3820,+01.0220,-08.7970,-00.007369,-00.002801,-00.000667
+155.135,-020.766,-006.683,-0.122,-0.037,+2.550,-03.3500,+01.0310,-08.7990,-00.004990,+00.000533,-00.000170
+155.134,-020.765,-006.686,-0.122,-0.012,+2.533,-03.3640,+01.0240,-08.7850,-00.003493,+00.001989,+00.000416
+155.131,-020.762,-006.686,-0.132,-0.012,+2.538,-03.3300,+01.0350,-08.7820,-00.002090,+00.002219,-00.001832
+155.129,-020.759,-006.687,-0.122,-0.037,+2.555,-03.3580,+01.0480,-08.7700,-00.001012,+00.004401,+00.000571
+155.130,-020.752,-006.694,-0.132,-0.022,+2.528,-03.3080,+01.0210,-08.7530,-00.007473,+00.004717,+00.003342
+155.130,-020.750,-006.703,-0.132,-0.032,+2.528,-03.3260,+01.0560,-08.7800,-00.008147,+00.000928,+00.002134
+155.132,-020.753,-006.713,-0.122,+0.003,+2.512,-03.3520,+01.0550,-08.7770,-00.008937,-00.006138,-00.001331
