Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-146.027,-030.380,+009.478,+0.279,+0.794,+2.484,-04.8120,-01.3810,-08.0510,-00.002521,-00.007678,+00.005750
-146.023,-030.386,+009.477,+0.279,+0.804,+2.463,-04.8100,-01.3550,-08.0700,+00.002112,-00.001904,+00.002820
-146.020,-030.395,+009.478,+0.275,+0.784,+2.457,-04.7900,-01.3380,-08.0200,-00.000312,-00.018119,+00.003534
-146.020,-030.427,+009.475,+0.289,+0.813,+2.479,-04.8280,-01.2890,-08.1040,-00.004581,-00.028276,+00.005859
-146.015,-030.453,+009.472,+0.289,+0.803,+2.442,-04.8230,-01.3490,-08.0580,+00.002509,-00.018222,+00.005524
-146.014,-030.466,+009.483,+0.279,+0.789,+2.468,-04.8340,-01.3980,-08.0480,+00.011225,-00.012726,+00.003090
-146.010,-030.484,+009.487,+0.279,+0.789,+2.485,-04.7940,-01.3660,-08.0580,+00.004888,-00.016764,+00.006759
-146.006,-030.510,+009.495,+0.280,+0.828,+2.468,-04.8620,-01.3050,-08.0210,-00.002183,-00.021826,+00.010061
-145.999,-030.531,+009.493,+0.284,+0.813,+2.468,-04.8230,-01.3460,-08.0450,+00.003660,-00.011377,+00.007375
-145.990,-030.536,+009.495,+0.284,+0.769,+2.469,-04.8060,-01.3580,-08.0710,+00.006913,-00.003260,+00.004693
-145.983,-030.543,+009.498,+0.284,+0.813,+2.452,-04.7970,-01.3060,-08.0650,+00.002908,-00.006055,+00.007140
-145.976,-030.551,+009.501,+0.280,+0.828,+2.490,-04.8260,-01.3730,-08.1110,+00.010420,+00.000436,+00.006996
-145.970,-030.575,+009.500,+0.270,+0.784,+2.479,-04.8230,-01.3300,-08.0660,-00.003332,-00.022713,+00.007033
-145.963,-030.602,+009.491,+0.275,+0.804,+2.463,-04.8330,-01.3590,-08.0240,-00.002515,-00.016156,+00.010170
-145.953,-030.615,+009.489,+0.275,+0.789,+2.468,-04.8300,-01.3700,-08.0620,+00.003323,-00.007174,+00.008041
-145.945,-030.643,+009.487,+0.289,+0.798,+2.463,-04.8580,-01.3500,-08.0340,-00.001128,-00.029861,+00.010894
