Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-053.166,-019.802,+008.522,-0.102,+0.758,+2.459,-03.1900,-01.3000,-08.8050,-00.001176,-00.001447,+00.000432
-053.167,-019.803,+008.522,-0.111,+0.758,+2.437,-03.1880,-01.2890,-08.7760,-00.000212,-00.000819,+00.000252
-053.169,-019.803,+008.521,-0.116,+0.738,+2.443,-03.1750,-01.3310,-08.7880,-00.001504,-00.000695,-00.000152
-053.168,-019.803,+008.520,-0.111,+0.748,+2.454,-03.1560,-01.2790,-08.7710,+00.000493,-00.001128,+00.002580
-053.167,-019.803,+008.519,-0.111,+0.763,+2.426,-03.1960,-01.3080,-08.7770,-00.000691,+00.001721,+00.001516
-053.165,-019.802,+008.516,-0.121,+0.793,+2.420,-03.2250,-01.3130,-08.7800,-00.000501,+00.002254,+00.001878
-053.164,-019.800,+008.515,-0.116,+0.758,+2.459,-03.1750,-01.3170,-08.7900,-00.001800,+00.001369,+00.000235
-053.163,-019.797,+008.513,-0.116,+0.753,+2.443,-03.1830,-01.3220,-08.7900,-00.000913,+00.001329,+00.001306
-053.163,-019.798,+008.512,-0.107,+0.748,+2.432,-03.2080,-01.3100,-08.7750,-00.001169,+00.000724,+00.002277
-053.162,-019.799,+008.511,-0.121,+0.738,+2.453,-03.1960,-01.2880,-08.7950,+00.000324,+00.000713,+00.000028
-053.163,-019.800,+008.511,-0.097,+0.753,+2.433,-03.1830,-01.3160,-08.7940,-00.000794,-00.001311,-00.000229
-053.163,-019.800,+008.511,-0.111,+0.738,+2.437,-03.1820,-01.3340,-08.8100,+00.000098,+00.000625,+00.000081
-053.166,-019.800,+008.512,-0.102,+0.743,+2.438,-03.1950,-01.3370,-08.7850,+00.000184,+00.000458,-00.001334
-053.169,-019.799,+008.513,-0.107,+0.768,+2.427,-03.1830,-01.3470,-08.7970,-00.000426,+00.001031,-00.001670
-053.169,-019.796,+008.514,-0.116,+0.758,+2.437,-03.1820,-01.3310,-08.8410,-00.000228,+00.001500,+00.000824
-053.168,-019.794,+008.515,-0.111,+0.738,+2.448,-03.1860,-01.3040,-08.7620,-00.000195,+00.002934,+00.001302
-053.166,-019.793,+008.515,-0.111,+0.783,+2.437,-03.1810,-01.3000,-08.7670,+00.000899,+00.000238,+00.001508
-053.166,-019.790,+008.514,-0.130,+0.773,+2.431,-03.1900,-01.3370,-08.7790,-00.001059,+00.000957,-00.000686
-053.167,-019.791,+008.512,-0.111,+0.743,+2.437,-03.1800,-01.2920,-08.7810,+00.000017,-00.001603,+00.000882
-053.167,-019.791,+008.511,-0.116,+0.753,+2.432,-03.1830,-01.3220,-08.7640,+00.000193,-00.000956,+00.001909
-053.167,-019.793,+008.511,-0.107,+0.748,+2.443,-03.1770,-01.3140,-08.7920,+00.000321,-00.002443,+00.000732
-053.165,-019.796,+008.509,-0.116,+0.778,+2.442,-03.2210,-01.3010,-08.7780,-00.001591,+00.000503,+00.000882
-053.165,-019.795,+008.509,-0.111,+0.753,+2.437,-03.1930,-01.3030,-08.8140,-00.000417,-00.000266,-00.001601
-053.166,-019.796,+008.509,-0.111,+0.758,+2.410,-03.1940,-01.3090,-08.7780,+00.001454,-00.000351,+00.000092
-053.168,-019.798,+008.512,-0.121,+0.733,+2.448,-03.2120,-01.3150,-08.7940,-00.000234,-00.000191,+00.000183
-053.167,-019.798,+008.511,-0.111,+0.743,+2.432,-03.1830,-01.3180,-08.7860,+00.000547,-00.001578,+00.001136
-053.167,-019.799,+008.512,-0.107,+0.753,+2.421,-03.1880,-01.3120,-08.7710,+00.000974,-00.003578,+00.001673
-053.168,-019.802,+008.514,-0.121,+0.738,+2.442,-03.1810,-01.3340,-08.7750,+00.002063,-00.002313,+00.000316
-053.169,-019.804,+008.515,-0.107,+0.778,+2.427,-03.1770,-01.3210,-08.7560,-00.000714,-00.001158,-00.000112
-053.169,-019.807,+008.516,-0.107,+0.763,+2.437,-03.2070,-01.3140,-08.7650,+00.001105,-00.001191,+00.001737
