Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-158.816,-026.857,-007.116,+0.073,-0.201,+2.576,-04.2690,+01.0380,-08.3930,-00.003212,+00.003423,-00.002357
-158.818,-026.862,-007.116,+0.073,-0.201,+2.549,-04.2730,+01.0440,-08.3680,-00.002180,-00.007324,-00.003882
-158.823,-026.870,-007.115,+0.073,-0.191,+2.543,-04.2970,+01.0470,-08.3950,-00.000093,-00.005023,-00.004255
-158.828,-026.875,-007.112,+0.073,-0.201,+2.554,-04.2950,+01.0530,-08.3910,-00.000841,-00.000062,-00.001537
-158.833,-026.873,-007.108,+0.064,-0.201,+2.565,-04.2550,+01.0490,-08.3780,-00.000079,+00.002669,-00.000120
-158.834,-026.874,-007.104,+0.073,-0.191,+2.559,-04.3120,+01.0340,-08.3810,+00.000828,+00.001300,+00.000169
-158.834,-026.869,-007.105,+0.059,-0.186,+2.564,-04.2660,+01.0770,-08.3970,+00.000018,+00.003396,+00.000863
-158.834,-026.871,-007.105,+0.078,-0.211,+2.554,-04.2700,+01.0420,-08.4190,-00.000706,-00.005150,-00.001135
-158.834,-026.878,-007.105,+0.064,-0.191,+2.554,-04.2500,+01.0530,-08.3700,+00.002218,-00.006319,-00.001578
-158.835,-026.880,-007.101,+0.068,-0.201,+2.576,-04.2580,+01.0660,-08.3480,+00.003079,+00.002152,-00.001030
-158.841,-026.878,-007.092,+0.073,-0.216,+2.560,-04.2520,+01.0290,-08.4200,+00.004986,+00.003531,-00.003051
-158.844,-026.877,-007.088,+0.068,-0.206,+2.565,-04.2800,+01.0700,-08.4340,+00.005185,-00.002608,-00.002696
-158.849,-026.881,-007.081,+0.073,-0.191,+2.565,-04.2790,+01.0140,-08.3900,+00.001629,-00.002957,-00.001426
-158.850,-026.881,-007.076,+0.064,-0.226,+2.565,-04.2900,+01.0310,-08.4210,+00.005940,+00.004738,+00.000981
-158.853,-026.874,-007.066,+0.059,-0.211,+2.553,-04.2880,+01.0430,-08.4000,+00.009785,+00.007664,-00.000830
-158.859,-026.871,-007.051,+0.078,-0.196,+2.560,-04.3020,+01.0090,-08.3430,+00.011273,+00.000412,-00.004982
-158.866,-026.873,-007.035,+0.078,-0.186,+2.570,-04.2320,+01.0440,-08.4060,+00.013475,-00.002768,-00.005913
-158.872,-026.881,-007.026,+0.068,-0.176,+2.559,-04.2960,+01.0000,-08.3400,+00.001605,-00.005305,-00.002579
-158.873,-026.886,-007.027,+0.078,-0.186,+2.565,-04.2740,+01.0060,-08.3740,-00.002429,-00.004832,+00.002122
-158.871,-026.893,-007.033,+0.082,-0.206,+2.544,-04.2410,+01.0030,-08.4100,-00.006269,-00.011112,+00.000936
-158.870,-026.912,-007.042,+0.073,-0.191,+2.549,-04.2820,+01.0210,-08.4060,-00.008279,-00.019299,-00.002646
-158.871,-026.935,-007.049,+0.073,-0.191,+2.559,-04.2940,+01.0190,-08.3850,-00.005251,-00.014897,-00.002068
-158.872,-026.948,-007.056,+0.073,-0.196,+2.559,-04.2780,+01.0470,-08.3800,-00.005255,-00.011085,-00.003886
-158.876,-026.963,-007.061,+0.078,-0.201,+2.554,-04.2890,+01.0200,-08.3630,-00.007093,-00.014554,-00.005485
-158.884,-026.984,-007.063,+0.073,-0.166,+2.565,-04.2880,+01.0080,-08.3820,-00.006081,-00.020262,-00.010058
-158.892,-027.012,-007.063,+0.073,-0.211,+2.560,-04.3290,+00.9980,-08.4200,-00.002985,-00.023996,-00.007673
-158.900,-027.039,-007.063,+0.073,-0.216,+2.549,-04.3450,+01.0050,-08.3890,-00.004178,-00.019706,-00.006743
-158.906,-027.057,-007.063,+0.082,-0.201,+2.565,-04.3070,+01.0290,-08.3620,-00.000184,-00.010862,-00.003417
-158.909,-027.071,-007.065,+0.092,-0.206,+2.571,-04.2990,+01.0640,-08.3710,-00.002888,-00.010980,-00.004872
-158.914,-027.086,-007.067,+0.078,-0.211,+2.565,-04.3400,+01.0220,-08.3870,-00.003000,-00.011974,-00.003762
-158.916,-027.092,-007.067,+0.082,-0.196,+2.560,-04.3350,+01.0490,-08.3790,-00.002447,+00.002855,+00.000817
-158.915,-027.087,-007.071,+0.073,-0.201,+2.554,-04.3150,+01.0370,-08.3810,-00.001461,-00.000430,+00.000736
-158.915,-027.093,-007.077,+0.092,-0.206,+2.555,-04.2930,+01.0430,-08.3500,-00.007006,-00.008945,-00.001154
-158.917,-027.108,-007.089,+0.073,-0.211,+2.570,-04.3060,+01.0470,-08.3700,-00.009588,-00.020716,-00.004189
-158.920,-027.135,-007.100,+0.078,-0.211,+2.538,-04.3060,+01.0270,-08.3320,-00.010120,-00.023345,-00.005886
-158.924,-027.155,-007.107,+0.073,-0.196,+2.549,-04.3410,+01.0570,-08.3870,-00.006643,-00.015091,-00.004945
