Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-094.457,-019.696,+010.219,-0.128,+0.655,+2.532,-03.1890,-01.5300,-08.7710,+00.000723,+00.002278,+00.000804
-094.459,-019.692,+010.222,-0.147,+0.650,+2.531,-03.1620,-01.6330,-08.7140,+00.003519,+00.003459,+00.001259
-094.458,-019.687,+010.220,-0.142,+0.640,+2.553,-03.1690,-01.5800,-08.7380,+00.000156,+00.002932,-00.000395
-094.456,-019.682,+010.222,-0.128,+0.664,+2.532,-03.1530,-01.5630,-08.7570,+00.001876,+00.001548,+00.001328
-094.455,-019.680,+010.225,-0.133,+0.615,+2.549,-03.1760,-01.5860,-08.7670,+00.002691,+00.000906,+00.002242
-094.454,-019.682,+010.226,-0.133,+0.635,+2.548,-03.1950,-01.5910,-08.7900,+00.001928,-00.001312,+00.002786
-094.453,-019.682,+010.227,-0.147,+0.650,+2.531,-03.1660,-01.5790,-08.7600,+00.000586,-00.003073,+00.002250
-094.455,-019.684,+010.227,-0.142,+0.635,+2.548,-03.1870,-01.5790,-08.7870,+00.000369,-00.002772,+00.000657
-094.454,-019.686,+010.227,-0.152,+0.655,+2.542,-03.1910,-01.5790,-08.7880,+00.001115,-00.002961,+00.003103
-094.452,-019.687,+010.227,-0.138,+0.650,+2.548,-03.1800,-01.5950,-08.7480,-00.001046,+00.000345,+00.002209
-094.451,-019.685,+010.226,-0.142,+0.645,+2.542,-03.1570,-01.5880,-08.7610,-00.000506,+00.000054,+00.001197
-094.450,-019.684,+010.227,-0.138,+0.635,+2.548,-03.1550,-01.5940,-08.7460,+00.001226,-00.001442,+00.003723
-094.449,-019.688,+010.230,-0.133,+0.645,+2.505,-03.1730,-01.5870,-08.7470,+00.002091,-00.002630,+00.003112
-094.449,-019.693,+010.231,-0.142,+0.635,+2.532,-03.1860,-01.5950,-08.7570,+00.002205,-00.001354,+00.002670
-094.448,-019.696,+010.234,-0.142,+0.630,+2.537,-03.1820,-01.5990,-08.7350,+00.000780,-00.001692,+00.002530
-094.446,-019.699,+010.234,-0.138,+0.660,+2.543,-03.1740,-01.5800,-08.7440,+00.000780,-00.001612,+00.002544
-094.445,-019.701,+010.234,-0.142,+0.645,+2.537,-03.1860,-01.5680,-08.7240,+00.002280,-00.002884,+00.002445
-094.445,-019.703,+010.239,-0.138,+0.630,+2.554,-03.1850,-01.5870,-08.7320,+00.003047,-00.002549,+00.001890
-094.445,-019.705,+010.242,-0.124,+0.669,+2.532,-03.1800,-01.6040,-08.7530,+00.002281,-00.002659,+00.003302
-094.444,-019.706,+010.246,-0.147,+0.645,+2.542,-03.1640,-01.5900,-08.7460,+00.002623,-00.003002,+00.001300
-094.441,-019.712,+010.248,-0.138,+0.640,+2.548,-03.2070,-01.5800,-08.7380,+00.001545,-00.001063,+00.002464
-094.440,-019.711,+010.250,-0.138,+0.660,+2.537,-03.1780,-01.6050,-08.7250,+00.001342,-00.000403,+00.002744
-094.439,-019.712,+010.250,-0.147,+0.640,+2.553,-03.1670,-01.5710,-08.7460,+00.000869,-00.000761,+00.001832
-094.438,-019.710,+010.251,-0.138,+0.635,+2.537,-03.1590,-01.5860,-08.7740,+00.000910,+00.000464,+00.003943
-094.437,-019.711,+010.252,-0.133,+0.660,+2.516,-03.1700,-01.5920,-08.7410,+00.001379,+00.001475,+00.002428
-094.435,-019.712,+010.253,-0.129,+0.620,+2.527,-03.1660,-01.6000,-08.7300,+00.000482,-00.000807,+00.002892
-094.434,-019.714,+010.254,-0.142,+0.635,+2.570,-03.2120,-01.5950,-08.7520,+00.001231,-00.002349,+00.003039
-094.433,-019.715,+010.256,-0.138,+0.655,+2.543,-03.2030,-01.5830,-08.7690,+00.003277,+00.000133,+00.001011
