Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-161.792,-027.394,-007.311,+0.110,-0.256,+2.555,-04.3390,+01.0780,-08.3440,-00.025685,-00.010894,+00.011420
-161.774,-027.409,-007.349,+0.120,-0.241,+2.556,-04.3680,+01.0630,-08.3450,-00.029270,-00.015800,+00.012665
-161.755,-027.425,-007.390,+0.110,-0.286,+2.545,-04.3770,+01.0800,-08.3310,-00.029239,-00.014385,+00.014643
-161.731,-027.439,-007.436,+0.106,-0.281,+2.555,-04.3880,+01.0770,-08.3470,-00.029750,-00.015448,+00.017007
-161.707,-027.452,-007.481,+0.115,-0.256,+2.556,-04.3520,+01.1140,-08.3250,-00.029310,-00.014933,+00.015594
-161.686,-027.471,-007.527,+0.110,-0.296,+2.539,-04.3570,+01.0940,-08.3290,-00.035371,-00.022287,+00.012584
-161.665,-027.497,-007.574,+0.110,-0.296,+2.534,-04.3750,+01.0880,-08.3160,-00.032271,-00.025300,+00.014395
-161.643,-027.525,-007.625,+0.115,-0.281,+2.545,-04.3870,+01.1230,-08.2840,-00.035736,-00.026623,+00.013825
-161.623,-027.550,-007.673,+0.120,-0.281,+2.556,-04.4010,+01.1550,-08.2960,-00.032365,-00.022351,+00.008980
-161.610,-027.575,-007.712,+0.115,-0.286,+2.550,-04.3900,+01.1550,-08.3460,-00.028001,-00.022210,+00.005235
-161.598,-027.597,-007.743,+0.106,-0.266,+2.555,-04.4050,+01.1440,-08.3190,-00.019327,-00.015849,+00.006357
-161.588,-027.603,-007.765,+0.124,-0.301,+2.540,-04.4170,+01.1540,-08.3150,-00.013144,-00.000565,+00.006658
-161.580,-027.601,-007.780,+0.124,-0.291,+2.545,-04.4040,+01.1510,-08.3360,-00.006828,+00.000230,+00.004441
-161.574,-027.603,-007.789,+0.120,-0.266,+2.545,-04.4350,+01.1260,-08.3350,-00.005175,+00.000687,+00.004727
-161.569,-027.598,-007.796,+0.120,-0.326,+2.551,-04.3810,+01.1370,-08.3020,-00.004418,+00.004714,+00.003656
-161.564,-027.595,-007.803,+0.115,-0.286,+2.539,-04.3920,+01.1570,-08.3100,-00.004302,+00.000458,+00.001633
-161.562,-027.596,-007.810,+0.110,-0.281,+2.556,-04.3670,+01.1650,-08.3570,-00.005947,-00.003724,+00.001704
-161.559,-027.602,-007.817,+0.110,-0.291,+2.539,-04.3960,+01.1470,-08.3460,-00.006800,-00.006479,+00.001281
-161.553,-027.609,-007.826,+0.120,-0.291,+2.534,-04.3850,+01.1460,-08.3090,-00.007335,-00.006911,+00.003831
-161.547,-027.615,-007.835,+0.120,-0.266,+2.556,-04.3910,+01.1570,-08.3260,-00.007188,-00.003986,+00.004434
-161.545,-027.623,-007.844,+0.124,-0.301,+2.562,-04.3930,+01.1260,-08.2960,-00.007468,-00.011246,-00.001568
-161.543,-027.639,-007.855,+0.110,-0.291,+2.534,-04.4070,+01.1160,-08.3210,-00.010917,-00.017957,-00.001309
