Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-167.006,-026.975,-006.682,+0.096,-0.282,+2.568,-04.3130,+00.9770,-08.3850,-00.002164,+00.010066,+00.008734
-166.997,-026.962,-006.691,+0.082,-0.277,+2.529,-04.2780,+00.9920,-08.3850,-00.002202,+00.009853,+00.006401
-166.991,-026.951,-006.697,+0.087,-0.277,+2.529,-04.2900,+00.9860,-08.4380,-00.003171,+00.005705,+00.004908
-166.987,-026.941,-006.700,+0.082,-0.272,+2.551,-04.3040,+00.9780,-08.3950,-00.002196,+00.007797,+00.005087
-166.982,-026.932,-006.703,+0.092,-0.277,+2.535,-04.2950,+00.9930,-08.3810,-00.000190,+00.007432,+00.004378
-166.978,-026.922,-006.705,+0.092,-0.272,+2.540,-04.2910,+00.9630,-08.3890,+00.000791,+00.008402,+00.004210
-166.974,-026.910,-006.703,+0.092,-0.287,+2.568,-04.3150,+00.9880,-08.3930,+00.003906,+00.010411,+00.003072
-166.972,-026.899,-006.702,+0.082,-0.287,+2.518,-04.2820,+00.9890,-08.3750,+00.000642,+00.007581,+00.003121
-166.968,-026.889,-006.702,+0.092,-0.287,+2.546,-04.2990,+00.9460,-08.3800,+00.000669,+00.007351,+00.003775
-166.963,-026.880,-006.704,+0.082,-0.282,+2.545,-04.2680,+01.0140,-08.3980,-00.000413,+00.005129,+00.004764
-166.958,-026.873,-006.707,+0.082,-0.292,+2.540,-04.2730,+01.0200,-08.4020,-00.002168,+00.004278,+00.003460
-166.957,-026.868,-006.710,+0.092,-0.232,+2.535,-04.2770,+00.9780,-08.4180,-00.001961,+00.000453,+00.001990
-166.953,-026.866,-006.714,+0.077,-0.291,+2.551,-04.2980,+00.9900,-08.3990,-00.002385,+00.003326,+00.004850
-166.946,-026.862,-006.719,+0.087,-0.267,+2.540,-04.2860,+00.9740,-08.4180,-00.001877,+00.004928,+00.006653
-166.938,-026.854,-006.726,+0.092,-0.282,+2.557,-04.2650,+01.0020,-08.4170,-00.003551,+00.002832,+00.006091
-166.933,-026.850,-006.732,+0.092,-0.292,+2.568,-04.2440,+00.9770,-08.3980,-00.003734,+00.000737,+00.004941
-166.929,-026.851,-006.739,+0.091,-0.302,+2.535,-04.2980,+00.9880,-08.3930,-00.004153,-00.002287,+00.003534
