Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+134.478,-017.566,+004.795,-0.176,+0.358,+2.633,-02.8320,-00.7610,-09.0010,+00.001453,-00.000115,+00.000356
+134.479,-017.565,+004.796,-0.176,+0.324,+2.639,-02.8670,-00.7340,-08.9840,+00.001728,+00.001273,-00.001057
+134.478,-017.564,+004.798,-0.167,+0.333,+2.650,-02.8580,-00.7610,-08.9510,+00.003396,+00.002857,-00.000726
+134.478,-017.563,+004.803,-0.172,+0.348,+2.631,-02.8330,-00.7540,-08.9750,+00.003830,-00.000147,-00.000946
+134.477,-017.563,+004.808,-0.176,+0.358,+2.660,-02.8530,-00.7490,-08.9670,+00.001570,+00.000808,-00.002359
+134.476,-017.562,+004.810,-0.172,+0.319,+2.639,-02.8380,-00.7870,-08.9570,+00.001433,+00.000308,-00.002012
+134.476,-017.562,+004.813,-0.174,+0.326,+2.617,-02.8550,-00.7660,-08.9520,+00.002192,-00.001003,-00.001367
+134.473,-017.562,+004.815,-0.167,+0.299,+2.666,-02.8550,-00.7420,-08.9530,+00.001829,-00.000385,-00.003065
+134.468,-017.561,+004.817,-0.176,+0.324,+2.628,-02.8630,-00.7740,-08.9590,+00.001146,+00.000461,-00.002813
+134.465,-017.560,+004.820,-0.172,+0.353,+2.644,-02.8450,-00.7570,-08.9950,+00.001252,+00.000329,-00.002723
+134.462,-017.559,+004.823,-0.186,+0.319,+2.633,-02.8480,-00.7670,-08.9930,+00.001372,+00.000606,-00.002828
+134.458,-017.557,+004.827,-0.167,+0.358,+2.633,-02.8510,-00.7670,-08.9600,+00.002004,+00.000883,-00.004001
+134.456,-017.556,+004.829,-0.165,+0.328,+2.634,-02.8320,-00.7570,-08.9730,+00.000616,+00.001036,-00.000512
+134.454,-017.555,+004.832,-0.172,+0.319,+2.655,-02.8490,-00.7580,-08.9520,+00.002871,-00.000196,-00.002373
+134.451,-017.555,+004.836,-0.181,+0.343,+2.627,-02.8390,-00.7770,-08.9430,+00.001949,-00.000118,-00.004042
+134.450,-017.555,+004.838,-0.176,+0.346,+2.638,-02.8370,-00.7580,-08.9640,+00.000827,-00.001186,+00.000657
+134.453,-017.556,+004.836,-0.176,+0.314,+2.660,-02.8370,-00.7430,-08.9530,-00.002849,-00.000330,+00.002215
+134.458,-017.558,+004.831,-0.176,+0.324,+2.644,-02.8400,-00.7530,-08.9650,-00.002981,-00.002205,+00.003936
+134.462,-017.559,+004.828,-0.174,+0.326,+2.636,-02.8190,-00.7480,-08.9520,-00.000536,-00.001458,+00.002326
+134.464,-017.561,+004.828,-0.172,+0.319,+2.660,-02.8730,-00.7410,-08.9830,+00.000907,-00.002189,+00.000784
+134.465,-017.563,+004.829,-0.181,+0.333,+2.628,-02.8410,-00.7800,-08.9810,+00.001632,-00.001681,+00.001345
+134.468,-017.565,+004.830,-0.169,+0.328,+2.625,-02.8290,-00.7700,-08.9690,+00.001477,-00.001228,+00.001519
+134.473,-017.568,+004.827,-0.162,+0.314,+2.650,-02.8320,-00.7650,-08.9360,-00.003584,-00.001329,+00.004751
+134.479,-017.573,+004.822,-0.181,+0.348,+2.644,-02.8760,-00.7820,-08.9760,-00.004339,-00.000355,+00.002361
+134.482,-017.574,+004.820,-0.172,+0.336,+2.631,-02.8650,-00.7530,-08.9750,-00.000699,-00.000701,+00.002332
+134.484,-017.575,+004.818,-0.176,+0.334,+2.649,-02.8420,-00.7350,-08.9750,+00.001017,-00.000849,+00.000872
+134.485,-017.576,+004.817,-0.176,+0.324,+2.639,-02.8470,-00.7390,-08.9550,-00.001388,+00.000423,-00.000712
+134.482,-017.575,+004.818,-0.162,+0.326,+2.631,-02.8670,-00.7430,-08.9820,+00.000363,+00.001400,-00.003671
+134.479,-017.573,+004.819,-0.186,+0.304,+2.660,-02.8290,-00.7890,-08.9870,-00.001119,+00.001202,-00.002133
+134.477,-017.571,+004.819,-0.176,+0.363,+2.649,-02.8650,-00.7740,-08.9500,-00.002164,+00.000713,-00.002395
+134.477,-017.571,+004.816,-0.179,+0.333,+2.620,-02.8500,-00.7490,-08.9580,-00.002840,-00.008006,-00.001092
+134.479,-017.567,+004.814,-0.172,+0.343,+2.666,-02.8180,-00.7520,-08.9810,-00.002293,+00.000015,-00.001931
+134.476,-017.568,+004.814,-0.172,+0.343,+2.644,-02.8520,-00.7650,-08.9530,+00.000809,+00.001772,-00.002024
+134.476,-017.568,+004.812,-0.176,+0.336,+2.630,-02.8320,-00.7730,-09.0020,-00.004474,-00.001742,-00.000594
+134.477,-017.567,+004.807,-0.181,+0.319,+2.671,-02.8500,-00.7530,-08.9520,-00.005477,+00.000945,+00.000688
+134.478,-017.570,+004.799,-0.162,+0.338,+2.607,-02.8640,-00.7580,-08.9890,-00.004533,-00.000512,+00.000125
+134.479,-017.566,+004.800,-0.172,+0.331,+2.631,-02.8440,-00.7750,-08.9690,-00.000627,+00.002664,-00.000318
+134.480,-017.567,+004.800,-0.176,+0.314,+2.655,-02.8760,-00.7350,-08.9570,+00.002558,+00.000708,+00.000962
+134.480,-017.564,+004.804,-0.176,+0.348,+2.649,-02.8590,-00.7630,-08.9320,+00.002237,+00.002553,-00.000219
+134.478,-017.564,+004.803,-0.169,+0.319,+2.634,-02.8260,-00.7580,-08.9640,-00.001851,-00.002243,-00.000909
