Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-120.921,-031.427,+009.014,+0.279,+0.675,+2.475,-04.9900,-01.3250,-07.9800,+00.001939,-00.005173,+00.004267
-120.916,-031.434,+009.011,+0.279,+0.680,+2.502,-04.9570,-01.2680,-08.0010,+00.001053,-00.003155,+00.003776
-120.910,-031.443,+009.008,+0.275,+0.705,+2.469,-04.9570,-01.2600,-07.9510,-00.000299,-00.003475,+00.005395
-120.904,-031.449,+009.006,+0.275,+0.685,+2.480,-04.9570,-01.2960,-07.9800,+00.000400,-00.004234,+00.004323
-120.901,-031.454,+009.006,+0.275,+0.685,+2.486,-04.9670,-01.2760,-08.0120,+00.002412,-00.003733,+00.001724
-120.900,-031.459,+009.007,+0.275,+0.690,+2.470,-04.9620,-01.2650,-07.9900,+00.001795,-00.004654,+00.000850
-120.900,-031.463,+009.009,+0.284,+0.675,+2.465,-04.9550,-01.2730,-08.0060,+00.001241,-00.002734,+00.002648
-120.900,-031.464,+009.012,+0.284,+0.670,+2.508,-04.9660,-01.2740,-07.9960,+00.000195,-00.000144,-00.000331
-120.899,-031.462,+009.011,+0.275,+0.695,+2.475,-04.9470,-01.2790,-07.9790,-00.000318,+00.002253,+00.001627
-120.898,-031.460,+009.008,+0.275,+0.680,+2.459,-04.9540,-01.2510,-07.9960,-00.000858,+00.002095,+00.000356
-120.898,-031.458,+009.007,+0.275,+0.665,+2.497,-04.9500,-01.2720,-07.9900,+00.000455,+00.003038,-00.000051
-120.900,-031.455,+009.007,+0.279,+0.685,+2.470,-04.9510,-01.2760,-08.0050,-00.001050,+00.002783,-00.001220
-120.901,-031.450,+009.006,+0.275,+0.685,+2.480,-04.9810,-01.2650,-08.0270,-00.000853,+00.004331,-00.001348
-120.902,-031.442,+009.003,+0.284,+0.700,+2.497,-04.9280,-01.2700,-08.0200,-00.003117,+00.006290,-00.002005
-120.901,-031.433,+009.000,+0.284,+0.695,+2.470,-04.9570,-01.2440,-07.9850,-00.002987,+00.006009,-00.000772
-120.901,-031.426,+008.998,+0.279,+0.675,+2.481,-04.9240,-01.2570,-07.9880,-00.001288,+00.004833,-00.000704
-120.902,-031.423,+008.997,+0.270,+0.695,+2.496,-04.9640,-01.2500,-07.9530,+00.000369,+00.004046,-00.002147
