Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-121.758,-031.795,+009.022,+0.303,+0.759,+2.486,-04.9910,-01.2450,-07.9450,-00.001393,+00.008110,-00.002731
-121.761,-031.786,+009.023,+0.307,+0.734,+2.486,-04.9730,-01.2630,-07.9550,-00.000175,+00.006011,-00.003366
-121.764,-031.780,+009.026,+0.298,+0.734,+2.486,-04.9890,-01.2500,-07.9740,+00.000431,+00.003397,-00.002072
-121.768,-031.775,+009.029,+0.317,+0.744,+2.476,-05.0070,-01.2170,-07.9850,-00.000543,+00.002910,-00.003380
-121.768,-031.771,+009.021,+0.312,+0.754,+2.481,-05.0420,-01.1020,-07.9870,-00.003252,+00.002091,-00.001045
-121.769,-031.768,+009.021,+0.317,+0.764,+2.476,-04.9180,-01.2830,-07.8840,-00.000818,+00.000989,+00.001332
-121.763,-031.755,+009.013,+0.303,+0.739,+2.470,-04.8550,-01.1660,-07.8150,-00.004059,+00.020933,-00.001930
-121.762,-031.749,+009.009,+0.307,+0.744,+2.475,-04.9510,-01.2150,-07.9870,-00.004087,+00.005377,-00.000740
-121.763,-031.742,+009.005,+0.303,+0.734,+2.475,-04.9740,-01.2320,-07.9070,-00.002391,+00.001585,-00.000822
-121.763,-031.734,+009.001,+0.303,+0.749,+2.448,-05.0160,-01.2450,-08.0150,-00.003380,+00.003747,-00.000406
-121.762,-031.725,+008.999,+0.312,+0.764,+2.465,-05.0220,-01.2640,-07.9580,-00.002351,+00.011799,-00.001955
-121.762,-031.715,+008.996,+0.298,+0.729,+2.502,-04.9900,-01.2510,-07.9480,-00.001884,+00.004701,-00.001779
-121.764,-031.707,+008.993,+0.307,+0.764,+2.475,-04.9820,-01.2620,-07.9520,-00.003494,+00.005101,-00.001296
-121.765,-031.690,+008.990,+0.312,+0.764,+2.438,-04.9910,-01.2840,-07.9740,-00.005394,+00.010098,-00.002961
-121.765,-031.677,+008.987,+0.303,+0.729,+2.486,-04.9720,-01.2740,-07.9660,-00.003886,+00.011844,-00.001326
-121.765,-031.673,+008.983,+0.307,+0.744,+2.465,-04.9850,-01.2480,-07.9900,-00.002762,+00.003995,+00.000837
-121.764,-031.666,+008.978,+0.312,+0.739,+2.481,-04.9580,-01.2320,-07.9910,-00.002410,+00.002591,-00.001089
-121.764,-031.660,+008.974,+0.303,+0.734,+2.497,-05.0070,-01.2570,-07.9770,-00.003265,+00.002891,-00.000947
