Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-076.409,-019.536,+009.766,-0.133,+0.620,+2.511,-03.1430,-01.5180,-08.7700,+00.004234,-00.001059,+00.001614
-076.410,-019.538,+009.771,-0.129,+0.625,+2.538,-03.1860,-01.5070,-08.7750,+00.006031,+00.001377,+00.000015
-076.413,-019.539,+009.775,-0.133,+0.635,+2.522,-03.1940,-01.4870,-08.7900,+00.004528,+00.001387,+00.000039
-076.418,-019.536,+009.782,-0.133,+0.630,+2.511,-03.1290,-01.5520,-08.7680,+00.004792,+00.001995,-00.001288
-076.420,-019.535,+009.790,-0.133,+0.635,+2.538,-03.1460,-01.5050,-08.7550,+00.005509,+00.000335,+00.000254
-076.421,-019.535,+009.796,-0.133,+0.645,+2.522,-03.1360,-01.5160,-08.7540,+00.004403,-00.000497,+00.001428
-076.423,-019.537,+009.800,-0.129,+0.630,+2.522,-03.1460,-01.4870,-08.7640,+00.005732,-00.002870,+00.000659
-076.425,-019.539,+009.807,-0.129,+0.625,+2.533,-03.1730,-01.5440,-08.7900,+00.005092,-00.001495,-00.000225
-076.426,-019.539,+009.811,-0.138,+0.650,+2.516,-03.1520,-01.5280,-08.7620,+00.003584,+00.001237,+00.001357
-076.426,-019.536,+009.816,-0.133,+0.640,+2.511,-03.1510,-01.4750,-08.7350,+00.004764,+00.002812,+00.001945
-076.429,-019.536,+009.822,-0.138,+0.645,+2.549,-03.1690,-01.5880,-08.7470,+00.003560,-00.001433,-00.000229
-076.430,-019.539,+009.828,-0.129,+0.640,+2.522,-03.1940,-01.4690,-08.7790,+00.006500,-00.001865,+00.002254
-076.431,-019.544,+009.838,-0.129,+0.650,+2.511,-03.1590,-01.5350,-08.7290,+00.008416,-00.003496,+00.000983
-076.436,-019.548,+009.847,-0.129,+0.620,+2.533,-03.2260,-01.5760,-08.7330,-00.000807,-00.009648,-00.006381
-076.437,-019.553,+009.858,-0.124,+0.635,+2.517,-03.1420,-01.4680,-08.7420,+00.009954,-00.003933,+00.002227
-076.441,-019.560,+009.869,-0.133,+0.630,+2.511,-03.1620,-01.5060,-08.7400,+00.007832,-00.005905,+00.002380
-076.443,-019.568,+009.878,-0.129,+0.615,+2.544,-03.1940,-01.5060,-08.8170,+00.008451,-00.005431,-00.000104
-076.448,-019.573,+009.889,-0.138,+0.655,+2.527,-03.2170,-01.5140,-08.8010,+00.009640,-00.003558,-00.003682
-076.452,-019.573,+009.899,-0.133,+0.659,+2.484,-03.1410,-01.5470,-08.7150,+00.006884,+00.001811,-00.000672
-076.454,-019.573,+009.906,-0.133,+0.635,+2.533,-03.1560,-01.5490,-08.7550,+00.005847,-00.000054,+00.000076
-076.456,-019.570,+009.910,-0.129,+0.669,+2.522,-03.1800,-01.5220,-08.7710,+00.004039,+00.002396,-00.000032
-076.458,-019.567,+009.912,-0.129,+0.640,+2.506,-03.1760,-01.5260,-08.7610,-00.000457,+00.005439,-00.000008
-076.461,-019.560,+009.912,-0.133,+0.625,+2.538,-03.1380,-01.5320,-08.7760,-00.001021,+00.006284,-00.001853
-076.464,-019.554,+009.910,-0.119,+0.650,+2.523,-03.1470,-01.5340,-08.7750,-00.001595,+00.004685,-00.001536
-076.465,-019.547,+009.910,-0.133,+0.630,+2.527,-03.1490,-01.5230,-08.7470,-00.000213,+00.004318,-00.001373
-076.466,-019.543,+009.910,-0.129,+0.679,+2.517,-03.1830,-01.5220,-08.7940,-00.000273,+00.002579,+00.000520
-076.468,-019.541,+009.910,-0.129,+0.645,+2.528,-03.1530,-01.5280,-08.7540,-00.000173,+00.001185,-00.000686
-076.470,-019.539,+009.910,-0.133,+0.640,+2.506,-03.1600,-01.5340,-08.8090,-00.000218,+00.000352,-00.000443
-076.472,-019.539,+009.910,-0.138,+0.630,+2.522,-03.1670,-01.5310,-08.7840,+00.000537,+00.000248,-00.002005
-076.472,-019.537,+009.910,-0.138,+0.655,+2.495,-03.1420,-01.5220,-08.7500,-00.000640,+00.001503,+00.002650
-076.473,-019.533,+009.910,-0.133,+0.645,+2.522,-03.1520,-01.5620,-08.7820,-00.000038,+00.002227,+00.001218
-076.474,-019.531,+009.911,-0.129,+0.615,+2.517,-03.1590,-01.5230,-08.7860,+00.002446,+00.002456,-00.000454
-076.476,-019.529,+009.914,-0.124,+0.640,+2.512,-03.1510,-01.5340,-08.7700,+00.002358,+00.000863,-00.000584
-076.480,-019.529,+009.919,-0.124,+0.640,+2.517,-03.1670,-01.5520,-08.7650,+00.003212,-00.000232,-00.001980
-076.485,-019.527,+009.923,-0.133,+0.659,+2.511,-03.1410,-01.5460,-08.7580,+00.002843,+00.000653,-00.001356
-076.488,-019.526,+009.928,-0.129,+0.645,+2.533,-03.1650,-01.5630,-08.7500,+00.003180,+00.000507,-00.000969
-076.492,-019.526,+009.932,-0.133,+0.640,+2.517,-03.1600,-01.5190,-08.7570,+00.003491,-00.000107,-00.000724
-076.496,-019.526,+009.934,-0.138,+0.625,+2.517,-03.1820,-01.5200,-08.7690,+00.000738,+00.001464,-00.001218
-076.501,-019.523,+009.933,-0.133,+0.664,+2.516,-03.1460,-01.5490,-08.7410,-00.001969,+00.003758,-00.001762
-076.502,-019.518,+009.930,-0.133,+0.659,+2.495,-03.1390,-01.4930,-08.7360,-00.003043,+00.003005,-00.000741
-076.503,-019.516,+009.927,-0.147,+0.645,+2.538,-03.1860,-01.2340,-08.8280,-00.000475,+00.000771,+00.000356
-076.507,-019.514,+009.925,-0.119,+0.654,+2.496,-03.1620,-01.5670,-08.7690,-00.001535,+00.001789,-00.001783
-076.509,-019.512,+009.923,-0.133,+0.640,+2.533,-03.1610,-01.5720,-08.7850,-00.002313,+00.001006,-00.000410
-076.512,-019.508,+009.921,-0.133,+0.620,+2.538,-03.1310,-01.5370,-08.7630,-00.001927,+00.002471,+00.000197
-076.512,-019.502,+009.918,-0.124,+0.659,+2.522,-03.1260,-01.5200,-08.7330,-00.004724,+00.000736,+00.002408
-076.511,-019.502,+009.914,-0.124,+0.620,+2.512,-03.1750,-01.5240,-08.7930,-00.002111,+00.001405,+00.003591
-076.509,-019.500,+009.910,-0.133,+0.645,+2.527,-03.1640,-01.5120,-08.7710,-00.002432,+00.002748,+00.003259
-076.508,-019.497,+009.905,-0.124,+0.669,+2.506,-03.1360,-01.5460,-08.8100,-00.002398,+00.003546,+00.002214
-076.508,-019.492,+009.901,-0.138,+0.635,+2.516,-03.1400,-01.4990,-08.8060,-00.004409,+00.004385,+00.001404
-076.507,-019.489,+009.897,-0.138,+0.650,+2.516,-03.1560,-01.5550,-08.7480,-00.003221,+00.002492,+00.001156
-076.508,-019.488,+009.894,-0.138,+0.650,+2.516,-03.1410,-01.5370,-08.7260,-00.000595,+00.000346,+00.001996
-076.509,-019.486,+009.894,-0.133,+0.640,+2.495,-03.1610,-01.4860,-08.8060,+00.000001,+00.000034,+00.001720
-076.506,-019.485,+009.892,-0.142,+0.650,+2.511,-03.1460,-01.5440,-08.7480,+00.000402,+00.002553,+00.004049
-076.505,-019.486,+009.892,-0.115,+0.659,+2.507,-03.1370,-01.5630,-08.7820,+00.001879,-00.001270,+00.002249
-076.504,-019.488,+009.892,-0.133,+0.659,+2.495,-03.1440,-01.5510,-08.7830,+00.001259,-00.000946,+00.002481
-076.504,-019.491,+009.891,-0.138,+0.645,+2.533,-03.1700,-01.5150,-08.7690,-00.001046,-00.001599,+00.002416
-076.504,-019.494,+009.891,-0.138,+0.669,+2.522,-03.1390,-01.5220,-08.8340,-00.000273,-00.001494,+00.002194
-076.504,-019.497,+009.892,-0.133,+0.655,+2.517,-03.1430,-01.5290,-08.7790,+00.001085,-00.002296,+00.000222
-076.508,-019.498,+009.894,-0.129,+0.630,+2.533,-03.1240,-01.5330,-08.7360,+00.002547,-00.002273,+00.000680
-076.510,-019.501,+009.897,-0.129,+0.645,+2.517,-03.1620,-01.5510,-08.7900,+00.003090,-00.003870,+00.003911
-076.510,-019.504,+009.897,-0.133,+0.635,+2.522,-03.1710,-01.5140,-08.7570,+00.000182,-00.000229,+00.002756
-076.509,-019.504,+009.896,-0.129,+0.655,+2.522,-03.1500,-01.5210,-08.7410,-00.000027,+00.000628,+00.002200
-076.510,-019.504,+009.896,-0.129,+0.650,+2.517,-03.1460,-01.6620,-08.7520,-00.003013,-00.003397,+00.000940
-076.510,-019.507,+009.894,-0.129,+0.630,+2.522,-03.1780,-01.5600,-08.7850,-00.000203,-00.000668,+00.001211
-076.508,-019.507,+009.892,-0.124,+0.650,+2.549,-03.1620,-01.5330,-08.7410,-00.000638,+00.002781,+00.002373
-076.508,-019.504,+009.890,-0.133,+0.645,+2.490,-03.1350,-01.5220,-08.7690,-00.000255,+00.002544,+00.000253
-076.510,-019.500,+009.889,-0.142,+0.640,+2.516,-03.1510,-01.5470,-08.7550,-00.001844,+00.001292,+00.001112
-076.509,-019.498,+009.885,-0.138,+0.635,+2.533,-03.1820,-01.5630,-08.7480,-00.003513,+00.002769,+00.002850
-076.508,-019.496,+009.882,-0.124,+0.659,+2.522,-03.1420,-01.5560,-08.7580,-00.001319,+00.001083,+00.001628
-076.510,-019.496,+009.879,-0.133,+0.630,+2.506,-03.1680,-01.5150,-08.7900,-00.001720,-00.000946,+00.000427
-076.512,-019.494,+009.877,-0.138,+0.640,+2.549,-03.1160,-01.5790,-08.7800,-00.001223,+00.001967,+00.001443
-076.512,-019.490,+009.873,-0.129,+0.645,+2.517,-03.1660,-01.4610,-08.7610,-00.003585,+00.003369,+00.001965
-076.512,-019.485,+009.872,-0.133,+0.635,+2.490,-03.1450,-01.5230,-08.7610,-00.001011,+00.004078,+00.001613
-076.512,-019.480,+009.867,-0.133,+0.640,+2.538,-03.1520,-01.5140,-08.7720,-00.003877,+00.005558,+00.000808
-076.513,-019.474,+009.863,-0.129,+0.655,+2.517,-03.1360,-01.5450,-08.7490,-00.002949,+00.004913,+00.001722
-076.513,-019.471,+009.857,-0.124,+0.635,+2.523,-03.1410,-01.5460,-08.7570,-00.004479,+00.002689,+00.001799
-076.513,-019.469,+009.850,-0.133,+0.635,+2.554,-03.1550,-01.5300,-08.7690,-00.005434,+00.000653,+00.002267
-076.514,-019.470,+009.845,-0.124,+0.635,+2.506,-03.1760,-01.5050,-08.8040,-00.001723,+00.000421,+00.000388
-076.518,-019.471,+009.841,-0.129,+0.650,+2.517,-03.1910,-01.5220,-08.7810,-00.003275,+00.001860,+00.000354
-076.520,-019.467,+009.839,-0.138,+0.645,+2.538,-03.1470,-01.5220,-08.7940,-00.002547,+00.002615,-00.000467
