Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-143.007,-029.605,+009.405,+0.270,+0.858,+2.429,-04.6730,-01.3360,-08.1310,-00.002968,-00.000728,+00.001364
-143.004,-029.608,+009.401,+0.261,+0.848,+2.418,-04.6980,-01.3410,-08.1600,-00.002354,-00.002341,+00.002198
-143.001,-029.611,+009.398,+0.266,+0.828,+2.435,-04.6830,-01.3110,-08.1280,-00.001952,-00.002908,+00.002796
-142.998,-029.614,+009.394,+0.266,+0.823,+2.429,-04.6700,-01.3410,-08.0900,-00.002587,-00.003349,+00.002087
-142.996,-029.618,+009.392,+0.266,+0.858,+2.418,-04.6840,-01.3270,-08.1100,-00.000770,-00.001772,+00.001855
-142.994,-029.620,+009.390,+0.266,+0.828,+2.429,-04.6830,-01.3330,-08.1590,-00.000219,-00.002644,+00.001186
-142.993,-029.624,+009.391,+0.266,+0.838,+2.402,-04.6660,-01.3360,-08.1030,+00.001272,-00.004509,+00.001516
-142.993,-029.628,+009.392,+0.266,+0.818,+2.440,-04.6790,-01.3430,-08.1420,+00.001628,-00.002697,+00.000075
-142.993,-029.632,+009.394,+0.266,+0.823,+2.429,-04.6660,-01.3420,-08.1320,+00.002612,-00.003357,-00.000553
-142.994,-029.638,+009.398,+0.270,+0.823,+2.424,-04.6780,-01.3560,-08.1240,+00.003091,-00.003477,-00.001026
-142.995,-029.640,+009.400,+0.256,+0.823,+2.429,-04.6940,-01.3530,-08.1480,+00.001173,-00.001390,+00.000512
-142.996,-029.641,+009.402,+0.261,+0.823,+2.456,-04.7170,-01.3400,-08.1420,+00.001949,-00.000330,+00.000157
-142.996,-029.641,+009.403,+0.256,+0.833,+2.407,-04.6920,-01.3260,-08.0980,+00.001821,+00.001207,-00.000456
-142.996,-029.641,+009.405,+0.261,+0.823,+2.429,-04.6790,-01.3400,-08.1150,+00.001143,+00.000746,+00.000647
-142.997,-029.638,+009.407,+0.275,+0.838,+2.435,-04.6870,-01.3530,-08.1530,+00.001507,+00.001797,-00.001337
-142.998,-029.636,+009.409,+0.270,+0.848,+2.408,-04.6670,-01.3590,-08.1170,+00.000726,+00.001438,-00.001759
-142.999,-029.631,+009.411,+0.270,+0.828,+2.408,-04.6580,-01.3530,-08.1540,+00.000216,+00.002232,-00.001338
-142.999,-029.626,+009.410,+0.270,+0.818,+2.430,-04.6780,-01.3380,-08.1500,-00.000996,+00.004949,-00.001058
-142.999,-029.619,+009.406,+0.270,+0.843,+2.429,-04.6780,-01.3370,-08.1500,-00.001648,+00.004755,+00.000139
-142.998,-029.614,+009.404,+0.279,+0.848,+2.435,-04.6570,-01.3620,-08.1530,-00.001451,+00.002028,-00.000045
-142.996,-029.611,+009.402,+0.270,+0.833,+2.430,-04.6620,-01.3490,-08.1070,-00.000736,+00.000472,+00.001893
-142.995,-029.613,+009.402,+0.266,+0.843,+2.429,-04.6940,-01.3300,-08.1200,+00.001104,-00.001958,+00.000445
-142.996,-029.617,+009.405,+0.261,+0.833,+2.434,-04.6720,-01.3510,-08.1370,+00.003501,-00.003071,-00.000261
-142.996,-029.620,+009.409,+0.256,+0.843,+2.445,-04.6610,-01.3500,-08.1420,+00.002355,-00.004883,+00.000419
-142.994,-029.628,+009.411,+0.266,+0.828,+2.435,-04.6880,-01.3340,-08.1230,+00.004306,-00.007392,+00.002580
-142.994,-029.636,+009.414,+0.266,+0.838,+2.429,-04.7230,-01.3500,-08.1560,+00.004581,-00.005719,+00.001513
-142.994,-029.642,+009.418,+0.270,+0.813,+2.424,-04.6840,-01.3650,-08.1480,+00.004448,-00.005872,-00.000324
-142.994,-029.647,+009.422,+0.261,+0.823,+2.418,-04.6740,-01.3420,-08.1400,+00.004076,-00.005917,+00.001302
-142.996,-029.655,+009.431,+0.261,+0.843,+2.413,-04.7140,-01.3350,-08.1260,+00.012947,-00.009043,-00.002119
-142.998,-029.662,+009.439,+0.270,+0.828,+2.440,-04.7300,-01.3200,-08.1150,+00.003947,-00.004004,+00.000005
-143.000,-029.663,+009.445,+0.270,+0.863,+2.435,-04.6800,-01.3840,-08.1130,+00.001926,-00.000540,+00.000527
-142.999,-029.665,+009.448,+0.256,+0.823,+2.418,-04.7130,-01.4860,-08.1470,+00.005819,-00.000772,-00.000334
-142.999,-029.668,+009.450,+0.256,+0.828,+2.440,-04.6490,-01.3430,-08.1070,+00.002360,-00.002936,+00.001249
-142.997,-029.673,+009.454,+0.270,+0.843,+2.424,-04.6790,-01.3510,-08.1260,+00.006027,-00.005830,+00.002145
-142.997,-029.681,+009.461,+0.270,+0.833,+2.430,-04.6880,-01.4050,-08.1420,+00.006137,-00.007622,+00.001880
-142.997,-029.691,+009.467,+0.275,+0.848,+2.435,-04.7080,-01.3530,-08.1230,+00.006393,-00.007658,+00.000283
-142.997,-029.698,+009.472,+0.270,+0.828,+2.408,-04.7180,-01.3700,-08.1580,+00.004143,-00.006085,+00.001783
-142.994,-029.702,+009.470,+0.261,+0.823,+2.429,-04.7330,-01.2890,-08.1850,-00.006661,+00.002986,+00.004472
-142.988,-029.708,+009.467,+0.266,+0.843,+2.451,-04.7040,-01.3730,-08.1400,+00.003537,+00.001977,+00.000125
-142.987,-029.712,+009.470,+0.284,+0.858,+2.414,-04.6850,-01.3110,-08.1220,+00.002962,-00.004476,+00.001379
-142.986,-029.718,+009.473,+0.266,+0.823,+2.429,-04.6550,-01.4030,-08.0620,+00.003028,-00.006246,+00.002208
-142.988,-029.722,+009.480,+0.261,+0.848,+2.434,-04.7030,-01.3680,-08.1070,+00.005112,-00.003840,-00.000271
-142.991,-029.724,+009.488,+0.261,+0.833,+2.402,-04.7100,-01.3750,-08.1200,+00.004887,-00.000380,-00.002134
